"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"1511","16","11","4035","Electroacupuncture reduces myocardial ischaemia-reperfusion injury by down-regulating Egr-1 expression via the ERK1/2 pathway","Zhang","2014","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:06.128Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1512","16","12","4036","Abstracts of the Chinese Society of Anesthesiology 2013","Unknown","unclear","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Secondary or aggregate publication rather than a primary randomized participant report.","Secondary or aggregate publication rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:06.715Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1513","16","13","4037","Electroacupuncture for Sciatica Due to Intervertebral Disc Displacement","Unknown","unclear","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or procedure; no eligible operative surgery under general anaesthesia.","Non-surgical condition or procedure; no eligible operative surgery under general anaesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:07.178Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1514","16","14","4038","Leeches (Hirudinea) for osteoarthritis","Croft","2014","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS randomized intervention.","No eligible perioperative EA/TEAS randomized intervention.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:07.643Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1515","16","15","4039","Electroacupuncture Analgesia for Endoscopic Ultrasound (EUS): a Prospective, Randomized, Double-blinded, Sham-controlled Study","Unknown","unclear","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or procedure; no eligible operative surgery under general anaesthesia.","Non-surgical condition or procedure; no eligible operative surgery under general anaesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:08.038Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1516","16","16","4040","A Randomized Clinical Trial of Electroacupuncture Versus Fast-track Perioperative Program for Reducing Duration of Postoperative Ileus and Hospital Stay After Laparoscopic Colorectal Surgery","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration or study protocol reports no primary participant results.","ClinicalTrials.gov registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:08.389Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1517","16","17","4042","Electroacupuncture for pressure ulcer: A study protocol for a randomized controlled pilot trial","Zhang","2014","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration or study protocol reports no primary participant results.","ClinicalTrials.gov registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:08.756Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1518","16","18","4052","[Effect of electroacupuncture intervention at different time-points of post-modeling on hippocampal monoamine neurotransmitter levels in mice with vascular dementia].","Zhang","2014","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:09.325Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1519","16","19","4053","[Effects of different acupuncture and moxibustion methods on ultrastructure of gastrocnemius in rats].","Gao","2014","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:09.997Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1520","16","20","4054","[Effects of electroacupuncture at Zusanli (ST 36) on the expressions of small intestinal occludin protein and nuclear factor kappa-B in rats with severe acute pancreatitis].","Xue","2014","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:10.363Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1521","16","21","4058","Electroacupuncture reduces hyperalgesia after injections of acidic saline in rats","Escolano","2014","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:11.040Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1522","16","22","4060","[Effects of electroacupuncture stimulation of ""Jiaji"" (EX-B 2) on expression of matrix metalloproteinase-13 and tissue inhibitor of metalloproteinase-1 in intervertebral disc tissue in rabbits with lumbar intervertebral disc degeneration].","Zou","2014","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:11.616Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1523","16","23","4064","Effects of electroacupuncture on bone mineral density, oestradiol level and osteoprotegerin ligand expression in ovariectomised rabbits.","He","2014","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:11.979Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1524","16","24","4068","The effects of electroacupuncture treatment on the postoperative cognitive function in aged rats with acute myocardial ischemia-reperfusion","Yuan","2014","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:12.424Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1525","16","25","4069","Lenalidomide for complex regional pain syndrome type 1: Lack of efficacy in a phase II randomized study","Manning","2014","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS randomized intervention.","No eligible perioperative EA/TEAS randomized intervention.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:13.108Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1526","16","26","4072","Clinical research on treating fracture of middle and lower 1/3 of tibiofibula by electroacupuncture","Zhou","2014","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or procedure; no eligible operative surgery under general anaesthesia.","Non-surgical condition or procedure; no eligible operative surgery under general anaesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:13.728Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1527","16","27","4073","Electro-acupuncture at Neiguan pretreatment alters genome-wide gene expressions and protects rat myocardium against ischemia-reperfusion","Huang","2014","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:14.264Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1528","16","28","4078","[Effects of electroacupuncture intervention on neurological function, blood glucose and insulin levels in rats with focal cerebral ischemia].","Lu","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:14.828Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1529","16","29","4079","[Effects of electroacupuncture stimulation of ""Neiguan"" (PC 6) and ""Shenmen"" (HT7) on contents of 5-hydroxytryptamine in hypothalamic paraventricular nucleus region and serum in hyperlipidemia rats with acute myocardial infarction].","Wu","2013","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:15.181Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1530","16","30","4080","Taiwan: Institutional Review Board","Unknown","unclear","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS randomized intervention.","No eligible perioperative EA/TEAS randomized intervention.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:15.539Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1531","16","31","4081","Acupuncture Augmentation of Lidocaine for the Treatment of Provoked, Localized vulvodynia-a Feasibility and Acceptability Pilot Study","Unknown","unclear","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or procedure; no eligible operative surgery under general anaesthesia.","Non-surgical condition or procedure; no eligible operative surgery under general anaesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:15.986Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1532","16","32","4084","One-year outcomes of surgical versus nonsurgical treatments for discogenic back pain: A community-based prospective cohort study","Mirza","2013","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS randomized intervention.","No eligible perioperative EA/TEAS randomized intervention.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:16.319Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1533","16","33","4086","Electroacupuncture as a Complement to Usual Care for Patients With Non-acute Pain After Back Surgery: a Study Protocol for a Pilot Randomized Controlled Trial","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration or study protocol reports no primary participant results.","ClinicalTrials.gov registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:17.255Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1534","16","34","4091","Effect of Transcutaneous Electrical Acupoint Stimulation(TEAS) on the Hepatic and Renal Function Impaired by Pneumoperitoneum: a Prospective, Randomized Controlled Trial","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration or study protocol reports no primary participant results.","ClinicalTrials.gov registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:30:17.836Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1535","16","35","4330","The effect of electroacustimulation on postoperative nausea, vomiting, and pain in outpatient plastic surgery patients: a prospective, randomized, blinded, clinical trial.","Larson","2010","English","no","Maybe","GA_UNCLEAR","Randomized acupoint electrical stimulation around eligible surgery reported clinical postoperative nausea/vomiting outcomes, but general anaesthesia is not explicitly stated.","Randomized acupoint electrical stimulation around eligible surgery reported clinical postoperative nausea/vomiting outcomes, but general anaesthesia is not explicitly stated.","high","other","unclear","0","1","general_anaesthesia","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:31:08.174Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1536","16","36","4331","Discussion. The effect of electroacustimulation on postoperative nausea, vomiting, and pain in outpatient plastic surgery patients: a prospective, randomized, blinded, clinical trial.","Song","2010","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Secondary, discussion, or review publication rather than a primary randomized participant report.","Secondary, discussion, or review publication rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:31:09.185Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1537","16","37","4333","Regional homogeneity analysis on acupoint specificity with resting-state functional magnetic resonance imaging","Xiujun","2010","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or interventional procedure; no eligible operative surgery under general anaesthesia.","Non-surgical condition or interventional procedure; no eligible operative surgery under general anaesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:31:12.453Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1538","16","38","4335","Effect of electroacupuncture on hippocampal LTP in Alzheimer' s disease rats induced by Abeta(25-35)","Shen","2010","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:31:13.212Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1539","16","39","4336","Effect of electroacupuncture on the expression of spinal glial fibrillary acidic protein, tumor necrosis factor-alpha and interleukin-1beta in chronic neuropathic pain rats","Sun","2010","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:31:14.031Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1540","16","40","4342","Effectiveness of pain management following electrical injury","Li","2010","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS randomized intervention.","No eligible perioperative EA/TEAS randomized intervention.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:31:14.879Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1541","16","41","4349","Complex regional pain syndrome type 1: Some treatments assessed versus placebo, limited efficacy","Unknown","unclear","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Secondary, discussion, or review publication rather than a primary randomized participant report.","Secondary, discussion, or review publication rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:31:15.707Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1542","16","42","4351","Effects of electroacupuncture on cerebral Bcl-2 and caspase-3 expression after cerebral ischemia reperfusion in rats","Chen","2009","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:31:16.350Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1543","16","43","4352","Effect of electroacupuncture on learning-memory ability of vascular dementia rats with concomitant hypertension and hyperlipemia","Shao","2009","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:31:17.169Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1544","16","44","4353","Effects of electroacupuncture at different acupoints on the pain behavior and NMDA receptor 2 B subunit mRNA and protein expression and phosphorylation level in the cervical spinal cord in rats with thyroid regional pain","Gao","2009","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:31:17.994Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1545","16","45","4354","Effect of electroacupuncture of different acupoints on the excitability of detrusor muscle and the expression of BDNF and TrkB in the spinal cord of rats with urinary retention due to spinal cord injury","Wang","2009","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:31:18.761Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1546","16","46","4356","Cardioprotective of Electroacupuncture Pretreatment in Patients Underwent Coronary Stenting: A Prospective, Multicenter, Randomized Control Trial","Unknown","unclear","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or interventional procedure; no eligible operative surgery under general anaesthesia.","Non-surgical condition or interventional procedure; no eligible operative surgery under general anaesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:31:19.725Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1547","16","47","4357","Clinical Trial of Cerebral Protective Effects of Repeated Electroacupuncture Pretreatment in Heart Valve Replacement Surgery","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration or study protocol reports no primary participant results.","ClinicalTrials.gov registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:31:20.538Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1548","16","48","4358","Effects of different acupuncture and moxibustion treatments on cervical spondylotic radiculopathy: A systematic evaluation","Lin","2009","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Secondary, discussion, or review publication rather than a primary randomized participant report.","Secondary, discussion, or review publication rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:31:21.328Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
