"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"711","8","11","2256","Effect of electroacupuncture combined with a multimodal prehabilitation combined Chinese and Western medicine program on the quality of postoperative recovery in patients undergoing lumbar spine surgery: a randomized controlled trial","ITMCTR2025000978","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Effect of electroacupuncture combined with a multimodal prehabilitation combined Chinese and Western medicine program on the quality of postoperative recovery in patients undergoing lumbar spine surgery: a randomized controlled trial.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:00:27.373Z","none","INTERVENTION: Control group (Group A):Routine perioperative care;Prehabilitation care group (Group B):Prehabilitation care;Electroacupuncture combined with prehabilitation care group (Group C):Electroacupuncture combined with prehabilitation care; CONDITION: Lumbar spine surgery PRIMARY OUTCOME: Postoperative day 7 PRSA (Postoperative Recovery Scale for Adult) score; SECONDARY OUTCOME: Time to first postoperative bedtime activity;Postoperative PRSA scores on days 1, 3, 5, and 30;Time of first postoperative flatus;Remedial pain medication and antiemetic use;Hospital Anxiety and Depression Scale (HADS) scores on postoperative days 1, 2, and 3;Incidence of nausea and vomiting on postoperative days 1, 2 and 3;VAS pain scores on postoperative days 1, 2, and 3;Incidence of adverse events associated with electroacupuncture therapy; Incidence of adverse events during pre‐rehabilitation treatment;Hospitalization costs;Length of postoperative hospitalization;Time of first postoperative defecation;Patient satisfaction;Incidence of delirium on postoperative days 1, 2, and 3; INCLUSION CRITERIA: (1) Age =18 years ASA classification I‐III; (2) Patients who were to undergo elective lumbar posterior open surgery under general anesthesia; (3) Voluntarily accepting the trial protocol and follow‐up plan and signing the informed consent form."
"712","8","12","2258","Electroacupuncture combined with transversus thoracic muscle plane block for perioperative pain management in cardiac surgery","ChiCTR2100044478","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:00:27.792Z","none","INTERVENTION: TENS group:TENS;TTMP gruop:TTMP;TTMP combined with TENS gruop:TTMP combined with TENS; CONDITION: cardiac surgery PRIMARY OUTCOME: the interval between extubation and the first PCIA bolus injection; SECONDARY OUTCOME: cumulative sufentanil consumption;postoperative VAS scores; INCLUSION CRITERIA: 1. Aged between 18 and 65 years; 2. Scheduled for elective cardiac surgery with cardiopulmonary bypass through median sternotomy; 3. American Society of Anesthesiologists classification II–III."
"713","8","13","2260","The scheme and application of electroacupuncture to promote early gastrointestinal function rehabilitation after laparoscopic gastric cancer operation","ChiCTR2100050660","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:00:28.208Z","none","INTERVENTION: Experimental group:Electroacupuncture +Routine perioperative management;Control group1:Placebo electroacupuncture+Routine perioperative management;Control Group2:Routine perioperative management; CONDITION: gastric PRIMARY OUTCOME: Time of first postoperative anal ventilation ; SECONDARY OUTCOME: First postoperative defecation time ;Postoperative bowel sounds;Dietary recovery;Postoperative nausea, vomiting and abdominal distension;Nutritional Risk Screening ;Quality of life scale;The pain scale;Rehabilitation of motor function;hospital stays;The evaluation content of acupuncture expectation value and its correlation with the main outcome indexes;Evaluation content of the blind method of placebo electroacupuncture;biochemical criterion; INCLUSION CRITERIA: 1. Patients who are going to undergo laparoscopic radical gastrectomy; 2. Aged 18 to 75 years; 3. The type of anesthesia is general anesthesia, in line with the American Society of Anesthesiologists (ASA) I‐III classification criteria; 4. The stage is stage I‐III; 5. Locally advanced gastric cancer; 6. Sign the informed consent form and voluntarily participate in this experiment."
"714","8","14","2261","Effect of electroacupuncture preconditioning on perioperative shivering and stress responses in elderly patients undergoing transurethral resection of prostate","Qi","2025","English","yes","No","EXCLUDE_NO_GENERAL_ANAESTHESIA","Combined spinal‐epidural anesthesia was used in two groups.","The procedure was conducted without general anaesthesia.","high","primary_results","no","no","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","yes","Effect of electroacupuncture preconditioning on perioperative shivering and stress responses in elderly patients undergoing transurethral resection of prostate.","yes","no","no","no","yes","2026-07-26T15:00:28.623Z","none","DOI:
10.3760/cma.j.cn131073-20241109-00110"
"715","8","15","2263","Operative stress during electroacupuncture and enflurane anaesthesia assessed by serum cortisol (author's transl)","Stellpflug","1978","English","yes","No","EXCLUDE_NO_ELIGIBLE_OUTCOME","Operative stress during electroacupuncture and enflurane anaesthesia assessed by serum cortisol (author's transl).","Only physiological or biomarker outcomes are reported.","high","primary_results","no","unclear","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","no","yes","no","no","yes","2026-07-26T15:00:29.042Z","none","Before, during and after gynaecological operations performed either in electroacupuncture or enflurane anaesthesia plasma‐cortisol levels were determined and compared to each other. During stimulation and operation plasma‐cortisol increased continuously, indicating elevated sympathetic tone, whereas with enflurane anaesthesia plasma‐cortisol levels were markedly lower. Postoperatively after electroacupuncture cortisol levels decreased, and rose again with the onset of pain. After enflurane anaesthesia cortisol levels increased continuously for a period of more than 90 min. Because of the strong correlation between degree of stress and plasma‐cortisol level, our results demonstrate surgery under electroacupuncture analgesia to cause a stress greater than that during enflurane anaesthesia. The changes in cortisol levels were observed during stabilized cardiovascular conditions. Conditions varying plasma‐cortisol levels too, are discussed."
"716","8","16","2264","Study on application of auricular pressure beans combined with electroacupuncture in pain care of patients after abdominal operation","Xie","2015","English","no","Maybe","UNCERTAIN_RANDOMIZATION","Study on application of auricular pressure beans combined with electroacupuncture in pain care of patients after abdominal operation.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","unclear","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:00:32.840Z","none","DOI:
10.3969/j.issn.1009-6493.2015.16.006"
"717","8","17","2265","Opposing needling electroacupuncture for clinical study on the treatment of acute pain after total knee arthroplasty","ChiCTR2300072739","2023","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:00:33.384Z","none","INTERVENTION: Control Group:The intervention was performed at 24h, 48h and 72h after operation. The modified placebo acupuncture was used, the needle tip was passivated, and the needle tip did not penetrate the skin, only the skin had a pressing sensation to simulate acupuncture. At the same time, the surrounding of the acupoints was fixed with viscose pads, and the ""comfort electroacupuncture apparatus"" (there was no difference in appearance between the ordinary electroacupuncture apparatus and the comfort electroacupuncture apparatus, and the internal lead had been cut off, and no actual current passed through) was retained for 20 minutes.;Treatment Group:The intervention was performed at 24h, 48h and 72h after operation. A 0.25×50mm sterile acupuncture needle was used for acupuncture, and the insertion of the needle was about 12‐25mm. The adhesive pad was fixed around the acupoints, and the electroacupuncture apparatus was retained for 20min. The current was continuous wave, 2mA, frequency was 2Hz, and the intensity was 2 grade.;Treatment Group:The intervention was performed at 24h, 48h and 72h after operation. The 0.25×50mm sterile acupuncture needle was used, and the insertion of the needle was about 12‐25mm. The adhesive pad was fixed around the acupoints, and the electroacupuncture apparatus was retained for 20min. The current was disperse‐dense wave, 2mA, the frequency was 2Hz/100Hz, and the intensity was 2 grade.; CONDITION: Acute Postoperative pain MG31.2 PRIMARY OUTCOME: NRS score; SECONDARY OUTCOME: BNDF/TrkB protein;Stress pain threshold test;Knee joint axis diameter; INCLUSION CRITERIA: 1: Between 60 and 80 years of age 2: Understand the whole process of the trial, voluntarily participate in and sign the informed consent 3: Patients who met the Diagnostic criteria for knee Osteoarthritis proposed by the Chinese Medical Association in 2018, and were scheduled for unilateral knee arthroplasty under general anesthesia, had no surgical contraindications 4: The patients were classified as American Society of Anesthesiologists (ASA) grade ? or ?"
"718","8","18","2266","Electroacupuncture Relieves Postoperative Chronic Cough in Lung by Regulating TRPV1 Pathway and Neurogenic Factors","Zhu","2022","English","yes","No","EXCLUDE_ANIMAL","Electroacupuncture Relieves Postoperative Chronic Cough in Lung by Regulating TRPV1 Pathway and Neurogenic Factors.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","Electroacupuncture Relieves Postoperative Chronic Cough in Lung by Regulating TRPV1 Pathway and Neurogenic Factors.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:00:33.809Z","none","DOI:
10.23812/j.biol.regul.homeost.agents.20223604.123"
"719","8","19","2267","Electroacupuncture on adjuvant analgesia after total knee arthroplasty: a randomized controlled trail","Shi","2022","English","yes","No","EXCLUDE_NON_SURGICAL","This therapy contributes to accelerating rehabilitation and its effect mechanism may be related to promoting the release of anti‐inflammatory factor, IL‐10 and inhibiting the expressions of inflammatory factors, IL‐6 and TNF‐α.","Non-operative or non-surgical population.","high","primary_results","yes","no","yes","EA","unclear or active-only","unclear","not_applicable","unclear","yes","24 h after removing the drainage tube, Liángqiū (梁丘ST34), Xuèhăi (血海SP10), Dìjī (地机SP8) and Yánglíngquán (阳陵泉GB34) were used.","yes","no","no","no","yes","2026-07-26T15:00:34.362Z","none","DOI:
10.1016/j.wjam.2022.03.003"
"720","8","20","2268","Does electroacupuncture reduce gut problems in patients treated with pain-relieving drugs after keyhole surgery to the lower bowel?","ISRCTN13146325","2018","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:00:34.775Z","none","INTERVENTION: Intervention arm: Electroacupuncture combined with conventional treatment, which included 80 participants Control arm: Conventional treatment, which included 80 participants Electroacupuncture treatment group: Patients in the electroacupuncture group receive acupuncture with electrostimulation with stainless steel needles and a Hwato SDZ‐II electroacupuncture device after surgery. After standard disinfection of the acupoints with 75% ethanol solution, the acupuncturist will position the disposable medical needles (0.30 mm diameter X1.5 mm length) perpendicular to the skin at the subject’s acupoints and then needle them into the skin. Electroacupuncture is given for 30 minutes, once a day, starting 24 hours after surgery and lasting for 7 days. Acupoints are the following, which are known to promote gastrointestinal motility: ST36 (Zusanli), ST37 (Shangjuxu), LI4 (Hegu), LR3 (Taichong). After standard disinfection of the acupoints with 75% ethanol solution, the acupuncturist will position the disposable medical needles (0.30 mm diameter × 1.5 mm length) perpendicular to the skin at the subject’s acupoints and then needle them into the skin. Patients in conventional treatment group receive routine intravenous nutrition lasts for the patients discharge from hospital and analgesic pump lasts 3 days after surgery. Conventional treatment group: Routine intravenous nutrition lasts for the subjects out of hospital. The randomisation process: Patients will be assigned in a 1:1 ratio to either the electroacupuncture group or the conventional group using random numbers generated in EXCEL. The random numbers will be concealed inside sealed, opaque, seri CONDITION: Gastrointestinal dysfunction and intestinal infection are common symptoms after laparoscopic colorectal surgery, which will affect the operation effect and prolong postoperative recovery time. ; Digestive System PRIMARY OUTCOME: Time to first flatus and defecation SECONDARY OUTCOME: ; 1. VAS score of postoperative incisional pain and abdominal pain 24 h, 2 days and 3 days after surgery; 2. Quality of life: We will use the postoperative recovery quality score to evaluate the participants’ quality of life.; 3. Hospital days; INCLUSION CRITERIA: Participant inclusion criteria as of 19/11/2018: 1. Participants must be aged 30–80 years; 2. The evaluation function of elderly mental state scale (MMSE) = 27 points; 3. Colonic and rectal diseases have been diagnosed and colorectal cancer is not diffuse 4. TNM stage is less than stage 3; 5. Participants who have undergone laparoscopy; 6. Participants with colon or rectum disease who have undergone a laparotomy; 7. The ASA level of the American anesthesiologist is I‐II; 8. Nutritional risk screening confirmed that NRS 2002 score = 3 points in patients before operation; 9. Participants have signed informed consent. Previous participant INCLUSION CRITERIA: 1. Participants must be aged 30–80 years; 2. The evaluation function of elderly mental state scale (MMSE) = 27 points; 3. Colonic and rectal diseases have been diagnosed and colorectal cancer is not diffuse"
"721","8","21","2269","The Effects of Electroacupuncture on Postoperative Pain","NCT05783011","2023","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","The Effects of Electroacupuncture on Postoperative Pain.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:00:44.615Z","none","Postoperative pain is an acute pain that begins with surgical trauma and decreases over time with tissue healing. The level of pain and discomfort felt varies from person to person. The patient's sex and age, physiological and psychological structure, operation area, duration of surgery, premedication, type of anesthetic used, postoperative complications and several other environmental factors can affect this level. After the operation, especially within 48 hours, the pain increases and gradually decreases. Postoperative pain may cause an increase in anxiety and general fear and concern. The stress level caused by surgical trauma in the patient delays recovery and increases mortality and morbidity. Electroacupuncture (EA) applies electrical stimulation current to needles placed on acupuncture points. It is mainly used to relieve pain and provide operative analgesia. No study has been found in the literature on the pain‐reducing functionality of acupuncture applications in periodontal surgical treatments. In this study, the investigators aimed to examine the effect of electroacupuncture application on the amount of pain felt by patients after periodontal surgery."
