"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"1111","12","11","2756","Acupuncture for Colorectal sUrgery Recovery Enhancement: A Randomized Controlled Trial Evaluating Gastrointestinal Functional Recovery After Minimally Invasive Resection","#2756","2026","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","yes","All treatments will consist of four 30-minute sessions: one before surgery and three on the days following the procedure.","yes","no","no","no","yes","2026-07-26T15:31:47.280Z","",""
"1112","12","12","2757","Preoperative Transcutaneous Electrical Acupoint Stimulation for Ipsilateral Shoulder Pain After Video-Assisted Thoracoscopic Lung Surgery: A Multi-Center, Single-Blind, Randomized Controlled Trial","#2757","2026","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","yes","Preoperative Transcutaneous Electrical Acupoint Stimulation for Ipsilateral Shoulder Pain After Video-Assisted Thoracoscopic Lung Surgery: A Multi-Center, Single-Blind, Randomized Controlled Trial.","yes","no","no","no","yes","2026-07-26T15:31:47.997Z","",""
"1113","12","13","2758","Effects of electroacupuncture with different waveforms on NLRP3 inflammasome and pyroptosis in the cerebral cortex of rats with cerebral ischemia-reperfusion injury","Yu","2026","English","yes","No","EXCLUDE_ANIMAL","Effects of electroacupuncture with different waveforms on NLRP3 inflammasome and pyroptosis in the cerebral cortex of rats with cerebral ischemia-reperfusion injury.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:31:49.025Z","","DOI: 10.13703/j.0255-2930.20241207-k0004; DOI: 10.13703/j.0255-2930.20241207-k0004"
"1114","12","14","2759","Protective mechanism of electroacupuncture on gastric mucosa in rats with chronic atrophic gastritis based on PI3K/AKT/mTOR signaling pathway","Song","2026","English","yes","No","EXCLUDE_ANIMAL","Protective mechanism of electroacupuncture on gastric mucosa in rats with chronic atrophic gastritis based on PI3K/AKT/mTOR signaling pathway.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:31:50.046Z","","DOI: 10.13703/j.0255-2930.20241117-k0003; DOI: 10.13703/j.0255-2930.20241117-k0003"
"1115","12","15","2761","Clinical Observation and Mechanism Study on the Therapeutic Effect of Electroacupuncture at Zusanli (ST-36) in Promoting Diabetic Foot Wound Healing Through Mediating Macrophage Polarization","#2761","2026","English","yes","No","EXCLUDE_NON_SURGICAL","Clinical Observation and Mechanism Study on the Therapeutic Effect of Electroacupuncture at Zusanli (ST-36) in Promoting Diabetic Foot Wound Healing Through Mediating Macrophage Polarization.","Non-operative or non-surgical population.","high","primary_results","no","unclear","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:31:51.636Z","",""
"1116","12","16","2763","Effects of Electroacupuncture on Regulating Cholesterol and Superoxide Dismutase Levels in Cats After Ovariohysterectomy","Ritonga","2026","English","yes","No","EXCLUDE_ANIMAL","Effects of Electroacupuncture on Regulating Cholesterol and Superoxide Dismutase Levels in Cats After Ovariohysterectomy.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:31:58.497Z","","DOI: 10.54203/scil.2026.wvj22; DOI: 10.54203/scil.2026.wvj22"
"1117","12","17","2764","AcuTENS as an Analgesic and Anxiolytic Adjunct During TRUS-Guided Prostate Biopsy","Ram","2026","English","yes","No","EXCLUDE_NON_SURGICAL","AcuTENS as an Analgesic and Anxiolytic Adjunct During TRUS-Guided Prostate Biopsy.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:31:59.174Z","","DOI: 10.1111/ajco.70089; DOI: 10.1111/ajco.70089"
"1118","12","18","2766","Transcutaneous Electrical Acupoint Stimulation Combined With Traditional Conscious Sedation for Endoscopic Retrograde Cholangiopancreatography: A Prospective, Randomized, Sham-Controlled, Multicenter Trial With Mechanistic Substudy","#2766","2026","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","unclear","TEAS has been shown to exert analgesic effects through the release of endogenous opioid peptides (elevating β-endorphin), modulate autonomic nervous system activity, reduce perioperative opioid requirements, suppress excessive inflammatory responses (reducing TNF-α and IL-6), and decrease the incidence of postoperative nausea and vomiting.","yes","no","no","no","yes","2026-07-26T15:31:59.862Z","",""
"1119","12","19","2767","Transcutaneous Electrical Acupoint Stimulation Combined With Triple Antiemetic Drugs for Postoperative Nausea and Vomiting in High-Risk Patients: A Multicenter Randomized Controlled Trial","#2767","2026","English","yes","Yes","INCLUDE_CLEAR","Transcutaneous Electrical Acupoint Stimulation Combined With Triple Antiemetic Drugs for Postoperative Nausea and Vomiting in High-Risk Patients: A Multicenter Randomized Controlled Trial.","Clearly eligible or strongly supported for full-text assessment.","high","primary_results","no","yes","yes","TEAS","sham/usual-care/control","yes","not_applicable","yes","yes","Transcutaneous Electrical Acupoint Stimulation Combined With Triple Antiemetic Drugs for Postoperative Nausea and Vomiting in High-Risk Patients: A Multicenter Randomized Controlled Trial.","yes","no","no","no","yes","2026-07-26T15:32:00.564Z","",""
"1120","12","20","2768","Eosinophilic granulomatosis with polyangiitis: recent therapeutic advances","Chiara","2026","English","yes","No","EXCLUDE_PUBLICATION_TYPE","The citation is classified as case series rather than an eligible randomized results report.","Ineligible publication type.","high","case_series","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:32:01.255Z","","DOI: 10.1097/BOR.0000000000001148; DOI: 10.1097/BOR.0000000000001148"
"1121","12","21","2769","The Influence of Electrical Acupoint Stimulation at Different Frequencies on Hemodynamics During Anesthesia Induction","#2769","2026","English","yes","No","EXCLUDE_NON_SURGICAL","The Influence of Electrical Acupoint Stimulation at Different Frequencies on Hemodynamics During Anesthesia Induction.","Non-operative or non-surgical population.","high","primary_results","no","unclear","unclear","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:32:02.238Z","",""
"1122","12","22","2772","Effect of Tongdu Jieyu acupuncture on hippocampal neuronal damage in post-stroke depression rats based on the NRG1/ErbB4 pathway","Ge","2026","English","yes","No","EXCLUDE_ANIMAL","Effect of Tongdu Jieyu acupuncture on hippocampal neuronal damage in post-stroke depression rats based on the NRG1/ErbB4 pathway.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:32:03.203Z","","DOI: 10.13703/j.0255-2930.20250819-k0005; DOI: 10.13703/j.0255-2930.20250819-k0005"
"1123","12","23","2774","Effect of electroacupuncture of ""Neiguan"" (PC6) and ""Shenmen"" (HT7) on cardiac function and neovascularization in rats with chronic heart failure based on Notch signaling pathway","Huang","2026","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture of ""Neiguan"" (PC6) and ""Shenmen"" (HT7) on cardiac function and neovascularization in rats with chronic heart failure based on Notch signaling pathway.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:32:04.305Z","","DOI: 10.13702/j.1000-0607.20241251; DOI: 10.13702/j.1000-0607.20241251"
"1124","12","24","2775","Effects of electroacupuncture on learning memory and central inflammatory response in rats with cerebral ischemia-reperfusion","Lu","2026","English","yes","No","EXCLUDE_ANIMAL","Effects of electroacupuncture on learning memory and central inflammatory response in rats with cerebral ischemia-reperfusion.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:32:04.950Z","","DOI: 10.13702/j.1000-0607.20240966; DOI: 10.13702/j.1000-0607.20240966"
"1125","12","25","2776","Mechanisms of electroacupuncture at Foot Shaoyang meridian acupoints on inflammatory response in postmenopausal osteoporosis rats based on the PI3K/AKT signaling pathway","Lü","2026","English","yes","No","EXCLUDE_ANIMAL","Mechanisms of electroacupuncture at Foot Shaoyang meridian acupoints on inflammatory response in postmenopausal osteoporosis rats based on the PI3K/AKT signaling pathway.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:32:05.897Z","","DOI: 10.13702/j.1000-0607.20241245; DOI: 10.13702/j.1000-0607.20241245"
"1126","12","26","2777","Electroacupuncture improves learning-memory ability following cerebral ischemia-reperfusion in rats by regulating mitochondrial fission/fusion of hippocampal neurons","Chen","2026","English","yes","No","EXCLUDE_ANIMAL","Electroacupuncture improves learning-memory ability following cerebral ischemia-reperfusion in rats by regulating mitochondrial fission/fusion of hippocampal neurons.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:32:06.619Z","","DOI: 10.13702/j.1000-0607.20241223; DOI: 10.13702/j.1000-0607.20241223"
"1127","12","27","2782","Regulation of PINK1/Parkin-mediated hippocampal neuronal mitophagy with Shugan Tiaoshen acupuncture for alleviating chronic inflammatory pain and depression comorbidity","Liu","2026","English","yes","No","EXCLUDE_ANIMAL","Objective: To observe the effects of Shugan Tiaoshen acupuncture (acupuncture for smoothing liver qi and regulating the mind) on hippocampal neural mitophagy and oxidative stress-related factors in the rats with chronic inflammatory pain and depression comorbidity (CIPDC), and its protective effect on hippocampal neurons; and explore the underlying mechanism of this acupuncture therapy for alleviating CIPDC.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:32:10.075Z","","DOI: 10.13703/j.0255-2930.20241115-k0006; DOI: 10.13703/j.0255-2930.20241115-k0006"
"1128","12","28","2783","Long-term follow-up of vertebral compression fractures in inpatients treated with integrative Korean medicine: An observational study","Sim","2026","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","secondary_report","no","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","yes","yes","2026-07-26T15:32:11.114Z","","DOI: 10.1097/MD.0000000000046883; DOI: 10.1097/MD.0000000000046883"
"1129","12","29","2784","The Effect of Electrical Acupoint Stimulation on Gastric Reflux During Anesthesia With I-gel Ventilation","#2784","2026","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","The Effect of Electrical Acupoint Stimulation on Gastric Reflux During Anesthesia With I-gel Ventilation.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","yes","unclear","TEAS","sham/usual-care/control","unclear","not_applicable","yes","yes","Brief SummaryThis study will compare the effects of transcutaneous acupoint electrical stimulation versus no stimulation on intraoperative gastric reflux in patients undergoing general anesthesia with i-gel airway device ventilation.","unclear","no","no","no","yes","2026-07-26T15:32:11.750Z","",""
"1130","12","30","2785","Comparison of the efficacy of acupoint stimulation therapy in the treatment of pain in musculoskeletal diseases: A network meta-analysis based on randomized controlled trials","Liu","2026","English","yes","No","EXCLUDE_PUBLICATION_TYPE","The citation is classified as meta analysis rather than an eligible randomized results report.","Ineligible publication type.","high","meta_analysis","yes","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:32:12.421Z","","DOI: 10.1177/10538127251358729; DOI: 10.1177/10538127251358729"
"1131","12","31","2787","Targeting the Spinal Cord-Brain Axis: Electroacupuncture Mitigates Remote Frontal Cortex Neuroinflammation via HMGB1/TLR4 to Aid Functional Recovery After Spinal Cord Injury","Ning","2026","English","yes","No","EXCLUDE_ANIMAL","This study investigated whether EA promotes functional recovery by suppressing the HMGB1/TLR4/NF-κB pathway in the frontal cortex of rats with SCI.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:33:19.638Z","","DOI: 10.1002/brb3.71215; DOI: 10.1002/brb3.71215"
"1132","12","32","2792","Acorus tatarinowii volatile oil inhalation combined with Fengchi (GB20) acupuncture enhances cognitive recovery in post-stroke patients","Zeng","2026","English","yes","No","EXCLUDE_NON_SURGICAL","Methods: This single-center retrospective cohort study included 235 PSCI patients (January 2023-December 2024), divided into acupuncture group (routine rehabilitation + Fengchi electroacupuncture, n = 125) and combination group (additionally Acorus tatarinowii volatile oil inhalation, n = 110).","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:33:20.840Z","","DOI: 10.62347/PFGA4454; DOI: 10.62347/PFGA4454"
"1133","12","33","2793","Electroacupuncture as an ERAS adjunct to accelerate gastrointestinal recovery after laparoscopic colorectal cancer surgery","Du","2026","English","no","Maybe","UNCERTAIN_RANDOMIZATION","Electroacupuncture as an ERAS adjunct to accelerate gastrointestinal recovery after laparoscopic colorectal cancer surgery.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","unclear","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:33:21.909Z","","DOI: 10.1016/j.asjsur.2026.02.006; DOI: 10.1016/j.asjsur.2026.02.006"
"1134","12","34","2797","Observation on the efficacy of combined electrical stimulation in the treatment of incomplete spinal cord injury: a randomized controlled trial","Chu","2026","English","yes","No","EXCLUDE_NON_SURGICAL","Methods – Twenty-five eligible patients from Tianjin Hospital’s Rehabilitation Department were randomly divided into an experimental group (n=13) and a control group (n=12).","Non-operative or non-surgical population.","high","primary_results","no","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:33:23.188Z","","DOI: 10.3389/fneur.2026.1774055; DOI: 10.3389/fneur.2026.1774055"
"1135","12","35","2799","Electroacupuncture for Chronic Urinary Retention After Lumbosacral Surgery: A Prospective Single-Arm Study","Yan","2026","English","yes","No","EXCLUDE_NON_RANDOMIZED","Electroacupuncture for Chronic Urinary Retention After Lumbosacral Surgery: A Prospective Single-Arm Study.","Non-randomized study.","high","secondary_report","yes","unclear","no","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","Results: In 29 patients with postoperative CUR after lumbosacral surgery, EA treatment resulted in 55.2% achieving a ≥ 50% reduction in PVR, with a mean decrease of 268.2 mL from baseline, and 31.0% regained satisfactory spontaneous urination.","unclear","no","no","yes","yes","2026-07-26T15:33:24.237Z","","DOI: 10.1155/ijcp/1129823; DOI: 10.1155/ijcp/1129823"
"1136","12","36","2800","Letter to the Editor: Methodological Comments on “Acupoint Stimulation After Anesthesia Induction Does Not Decrease Nausea and Vomiting After Hepatectomy: A Multi-Center Double-Blinded Clinical Trial”","Huang","2026","English","no","No","EXCLUDE_NON_SURGICAL","Letter to the Editor: Methodological Comments on “Acupoint Stimulation After Anesthesia Induction Does Not Decrease Nausea and Vomiting After Hepatectomy: A Multi-Center Double-Blinded Clinical Trial”.","Non-operative or non-surgical population.","high","primary_results","no","unclear","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:33:24.960Z","","DOI: 10.1080/08941939.2026.2679332; DOI: 10.1080/08941939.2026.2679332"
"1137","12","37","2803","Different Transcutaneous Electrical Nerve Stimulation Modes in Pudendal Neuralgia Post-prostatectomy","#2803","2026","English","yes","No","EXCLUDE_NON_ACUPOINT_TENS","Different Transcutaneous Electrical Nerve Stimulation Modes in Pudendal Neuralgia Post-prostatectomy.","Ordinary TENS without acupuncture-point placement.","high","primary_results","no","unclear","unclear","ordinary TENS","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:33:25.728Z","",""
"1138","12","38","2805","The Influence of Electrical Acupoint Stimulation at Different Frequencies on Hemodynamics During Anesthesia Induction in Patients Undergoing TAVR Surgery","#2805","2025","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","The Influence of Electrical Acupoint Stimulation at Different Frequencies on Hemodynamics During Anesthesia Induction in Patients Undergoing TAVR Surgery.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","unclear","unclear","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:33:26.787Z","",""
"1139","12","39","2806","Tongdu Xingshen needling improves post-stroke cognitive impairment by regulating glycolysis in rats based on the HIF-1α/PDK1 pathway","Sun","2025","English","yes","No","EXCLUDE_ANIMAL","Tongdu Xingshen needling improves post-stroke cognitive impairment by regulating glycolysis in rats based on the HIF-1α/PDK1 pathway.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:33:27.805Z","","DOI: 10.13702/j.1000-0607.20241154; DOI: 10.13702/j.1000-0607.20241154"
"1140","12","40","2807","Transcutaneous electrical acupoint stimulation reduces perioperative arrhythmia risk and improves recovery quality in laparoscopic cholecystectomy: mechanisms involving suppression of repolarization abnormalities induced by CO2 pneumoperitoneum","Tian","2025","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","no","no","yes","2026-07-26T15:33:28.516Z","","DOI: 10.13702/j.1000-0607.20250701; DOI: 10.13702/j.1000-0607.20250701"
"1141","12","41","2808","Assessing Functional Impairments in Patients With Chemotherapy-Induced Peripheral Neuropathy (CIPN)","#2808","2025","English","yes","No","EXCLUDE_NON_SURGICAL","Careful review of inclusion and exclusion criteria, patient information and study enrollment will be done at the Institute of Physical Medicine and general Rehabilitation of the Paracelsus Medical University Salzburg.","Non-operative or non-surgical population.","high","primary_results","no","no","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:33:29.538Z","",""
"1142","12","42","2809","Pain Relief by Applying Transcutaneous Electrical Nerve Stimulation (TENS) During Transrectal Ultrasound Guided (TRUS) Prostate Biopsy: A Randomized Double-blind Placebo-controlled Trial","#2809","2025","English","yes","No","EXCLUDE_NON_SURGICAL","AcuTENS, a form of transcutaneous electrical nerve stimulation applied to acupuncture points, has shown potential benefits in chronic pain conditions, osteoarthritis, and procedural discomfort in small-scale studies.","Non-operative or non-surgical population.","high","primary_results","no","no","yes","TEAS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:33:30.535Z","",""
