"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"1511","16","11","3676","Effect of Transcutaneous Acupoint Electrical Acupoint Stimulation Combined With Auricular Acupressure on Postoperative Delirium in Elderly Patients Undergoing Major Abdominal Surgery: a Pragmatic Randomized Clinical Trial","#3676","2018","English","yes","No","EXCLUDE_INSEPARABLE_INTERVENTION","Effect of Transcutaneous Acupoint Electrical Acupoint Stimulation Combined With Auricular Acupressure on Postoperative Delirium in Elderly Patients Undergoing Major Abdominal Surgery: a Pragmatic Randomized Clinical Trial.","Eligible electrical acupuncture is embedded in an inseparable multimodal intervention.","high","primary_results","no","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","no","unclear","Effect of Transcutaneous Acupoint Electrical Acupoint Stimulation Combined With Auricular Acupressure on Postoperative Delirium in Elderly Patients Undergoing Major Abdominal Surgery: a Pragmatic Randomized Clinical Trial.","yes","no","no","no","yes","2026-07-26T15:49:27.183Z","",""
"1512","16","12","3680","An autophagic mechanism study on effect of electroacupuncture at different times pretreating myocardial ischemia-reperfusion injury","Chen","2018","English","yes","No","EXCLUDE_ANIMAL","METHODS: Sixty-three male SD rats were randomized into 7 groups, a sham group, a model group, an EA pretreating for 1 d (EA-1d) group, an EA pretreating for 2 d (EA-2d) group, an EA pretreating for 3 d (EA-3d) group, an EA pretreating for 4 d (EA-4d) group, an EA pretreating for 5 d (EA-5d) group, 9 rats in each group.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:49:28.360Z","","DOI: 10.13703/j.0255-2930.2018.10.015; DOI: 10.13703/j.0255-2930.2018.10.015"
"1513","16","13","3682","the Efficacy of Electro-acupuncture Therapy for Patients With Methadone Maintenance Treatment : a Randomized Control Trial","#3682","2018","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:49:29.357Z","",""
"1514","16","14","3685","High Mobility Group Box 1/ CD 24 Receptor/β-EP Signaling in ""Zusanli"" (ST 36) Region Contributes to Electroacupuncture Analgesia in Rats with Neuropathic Pain","Gao","2018","English","yes","No","EXCLUDE_ANIMAL","High Mobility Group Box 1/ CD 24 Receptor/β-EP Signaling in ""Zusanli"" (ST 36) Region Contributes to Electroacupuncture Analgesia in Rats with Neuropathic Pain.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:49:30.452Z","","DOI: 10.13702/j.1000-0607.170450; DOI: 10.13702/j.1000-0607.170450"
"1515","16","15","3686","Time-dependent Protective Effect of Electroacupuncture on Ischemic Myocardium and Changes of Myocardial Autophagy and Apoptosis Related Protein Expression in Rats","Zhong","2018","English","yes","No","EXCLUDE_ANIMAL","Time-dependent Protective Effect of Electroacupuncture on Ischemic Myocardium and Changes of Myocardial Autophagy and Apoptosis Related Protein Expression in Rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:49:31.132Z","","DOI: 10.13702/j.1000-0607.180217; DOI: 10.13702/j.1000-0607.180217"
"1516","16","16","3687","Electroacupuncture for myocardial ischemia injury in rats via AMPK-HDAC5-HIF-1α signaling","Lu","2018","English","yes","No","EXCLUDE_ANIMAL","Electroacupuncture for myocardial ischemia injury in rats via AMPK-HDAC5-HIF-1α signaling.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:49:32.111Z","","DOI: 10.13703/j.0255-2930.2018.09.018; DOI: 10.13703/j.0255-2930.2018.09.018"
"1517","16","17","3688","The Efficacy and Safety of Electroacupuncture for Urinary Function of Patients With CUR Secondary to Lower Motor Neuron Lesion: A Multi-center Randomized Sham-controlled Trial","#3688","2018","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","unclear","no","no","no","yes","2026-07-26T15:49:32.832Z","",""
"1518","16","18","3690","Needleless transcutaneous electrical acustimulation: A pilot study evaluating improvement in post-operative recovery","Zhang","2018","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Needleless transcutaneous electrical acustimulation: A pilot study evaluating improvement in post-operative recovery.","Wrong intervention.","high","primary_results","no","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","Objective 1) to evaluate the effects of needleless transcutaneous electrical acustimulation (TEA) on postoperative recovery; 2) to investigate the mechanisms involving autonomic function in postoperative patients after removal of gastrointestinal cancers.","yes","no","no","no","yes","2026-07-26T15:49:33.538Z","","DOI: 10.1111/1751-2980.12664; DOI: 10.1111/1751-2980.12664"
"1519","16","19","3691","Electroacupuncture Relieves Pain by Down-regulating Expression of Hippocampal High Mobility Group Protein 1 and Contents of TNF-α and IL-1 β in Rats with Chronic Neuropathic Pain","Wang","2018","English","yes","No","EXCLUDE_ANIMAL","Electroacupuncture Relieves Pain by Down-regulating Expression of Hippocampal High Mobility Group Protein 1 and Contents of TNF-α and IL-1 β in Rats with Chronic Neuropathic Pain.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:49:34.232Z","","DOI: 10.13702/j.1000-0607.170929; DOI: 10.13702/j.1000-0607.170929"
"1520","16","20","3692","Study on the regulatory mechanism of electroacupuncture based on thyroid pathway for mammary gland hyperplasia rats","Guo","2018","English","yes","No","EXCLUDE_ANIMAL","Study on the regulatory mechanism of electroacupuncture based on thyroid pathway for mammary gland hyperplasia rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:49:34.913Z","","DOI: 10.13703/j.0255-2930.2018.08.016; DOI: 10.13703/j.0255-2930.2018.08.016"
"1521","16","21","3694","Effect of Electroacupuncture at Different Acupoints on Expression of NGF and TrkA in Cerebral Cortex in Rats with Myocardial Ischemia","Hao","2018","English","yes","No","EXCLUDE_ANIMAL","Effect of Electroacupuncture at Different Acupoints on Expression of NGF and TrkA in Cerebral Cortex in Rats with Myocardial Ischemia.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:50:11.580Z","","DOI: 10.13702/j.1000-0607.171002; DOI: 10.13702/j.1000-0607.171002"
"1522","16","22","3695","Subcutaneous Metabolites Involving Acupoint Sensitization Induced by Myocardial Ischemia and Acupuncture Stimulation in Rabbits","Xing","2018","English","yes","No","EXCLUDE_ANIMAL","Subcutaneous Metabolites Involving Acupoint Sensitization Induced by Myocardial Ischemia and Acupuncture Stimulation in Rabbits.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:50:12.894Z","","DOI: 10.13702/j.1000-0607.180066; DOI: 10.13702/j.1000-0607.180066"
"1523","16","23","3696","Electroacupuncture Improves Limb Locomotor Function Possibly by Suppressing Rho-ROCK Ⅱ Pathway Related Factors in Anterior Horns of Spinal Cord in Rats with Acute Spinal Cord Injury","Li","2018","English","yes","No","EXCLUDE_ANIMAL","Electroacupuncture Improves Limb Locomotor Function Possibly by Suppressing Rho-ROCK Ⅱ Pathway Related Factors in Anterior Horns of Spinal Cord in Rats with Acute Spinal Cord Injury.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:50:14.055Z","","DOI: 10.13702/j.1000-0607.170689; DOI: 10.13702/j.1000-0607.170689"
"1524","16","24","3699","Effect of Electroacupuncture on the Incidence of Postoperative Delirium in Elderly Patients Undergoing the Major Surgery：a Prospective, Multicenter, Randomized Controlled Trial","#3699","2018","English","yes","Maybe","UNCERTAIN_TIMING","Effect of Electroacupuncture on the Incidence of Postoperative Delirium in Elderly Patients Undergoing the Major Surgery：a Prospective, Multicenter, Randomized Controlled Trial.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","no","yes","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","Effect of Electroacupuncture on the Incidence of Postoperative Delirium in Elderly Patients Undergoing the Major Surgery：a Prospective, Multicenter, Randomized Controlled Trial.","yes","no","no","no","yes","2026-07-26T15:50:14.801Z","",""
"1525","16","25","3700","Effect of Transcutaneous Acupoint Electrical Stimulation on Postoperative Spontaneous Voiding for Laparoscopic Cholecystectomy Patients：A Randomized Clinical Trial","#3700","2018","English","yes","Yes","INCLUDE_CLEAR","Effect of Transcutaneous Acupoint Electrical Stimulation on Postoperative Spontaneous Voiding for Laparoscopic Cholecystectomy Patients：A Randomized Clinical Trial.","Clearly eligible or strongly supported for full-text assessment.","high","secondary_report","no","yes","yes","EA and TEAS","sham/usual-care/control","yes","not_applicable","yes","yes","Object of the research: Patients （40≤age\\<75 years）planing to elective laparoscopic cholecystectomy under general anesthesia without preoperative placement of catheter.","yes","no","no","yes","yes","2026-07-26T15:50:16.069Z","",""
"1526","16","26","3702","Probability of second eye re-bubble in patients that have undergone bilateral DMEK surgery and had a re-bubble in the first eye","Zeidenweber","2018","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","Probability of second eye re-bubble in patients that have undergone bilateral DMEK surgery and had a re-bubble in the first eye.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","yes","unclear","unclear","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:50:17.145Z","",""
"1527","16","27","3703","Comparison of changes in corneal biomechanical properties after uneventful phacoemulsification in diabetic and non-diabetic patients","Carneiro","2018","English","yes","No","EXCLUDE_NON_RANDOMIZED","Methods: Forty-four diabetic (44 eyes) and 44 (44 eyes) age and sex-matched non-DM controls with age-related cataract were enrolled in this prospective observational study.","Non-randomized study.","high","secondary_report","yes","unclear","no","TEAS","unclear or active-only","unclear","not_applicable","unclear","yes","Patients were evaluated preoperatively and 1 and 6 months after surgery.","unclear","no","no","yes","yes","2026-07-26T15:50:17.874Z","",""
"1528","16","28","3704","Electroacupuncture Combined with Intracerebral Injection of VEGF Improves Neurological Dysfunction Possibly by Down-regulating Expression of Endoplasmic Reticulum Stress Related Proteins ATF 6, etc. in Cerebral Ischemia-reperfusion Injury Rats","Wu","2018","English","yes","No","EXCLUDE_ANIMAL","in Cerebral Ischemia-reperfusion Injury Rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:50:19.032Z","","DOI: 10.13702/j.1000-0607.170908; DOI: 10.13702/j.1000-0607.170908"
"1529","16","29","3705","Effect of Electroacupuncture on Hippocampal IL-6, IL-1 β, TNF-α and Norepinephrine Levels in Acute Myocardial Ischemia Rats","Wang","2018","English","yes","No","EXCLUDE_ANIMAL","Effect of Electroacupuncture on Hippocampal IL-6, IL-1 β, TNF-α and Norepinephrine Levels in Acute Myocardial Ischemia Rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:50:19.758Z","","DOI: 10.13702/j.1000-0607.170972; DOI: 10.13702/j.1000-0607.170972"
"1530","16","30","3706","Effect of Electroacupuncture on Learning-memory Ability in Rats with Hypoxic-ischemic Encephalopathy","Pan","2018","English","yes","No","EXCLUDE_ANIMAL","Effect of Electroacupuncture on Learning-memory Ability in Rats with Hypoxic-ischemic Encephalopathy.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:50:20.764Z","","DOI: 10.13702/j.1000-0607.170507; DOI: 10.13702/j.1000-0607.170507"
"1531","16","31","3708","Electroacupuncture Therapy for Change of Pain in Classical Trigeminal Neuralgia","#3708","2018","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","no","no","yes","2026-07-26T15:50:21.777Z","",""
"1532","16","32","3713","Effect of Electroacupuncture Preconditioning on Myocardial Ischemia and Expression of TLR 4, MyD 88 and NF-κB mRNAs in ""Neiguan"" (PC 6) Area in Rats with Myocardial Ischemia-reperfusion Injury","Zhu","2018","English","yes","No","EXCLUDE_ANIMAL","Effect of Electroacupuncture Preconditioning on Myocardial Ischemia and Expression of TLR 4, MyD 88 and NF-κB mRNAs in ""Neiguan"" (PC 6) Area in Rats with Myocardial Ischemia-reperfusion Injury.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:50:22.500Z","","DOI: 10.13702/j.1000-0607.170308; DOI: 10.13702/j.1000-0607.170308"
"1533","16","33","3714","Effects of electroacupuncture on inflammatory response of cardiac muscle tissue in mice with acute myocardial ischemia","Wang","2018","English","yes","No","EXCLUDE_ANIMAL","Effects of electroacupuncture on inflammatory response of cardiac muscle tissue in mice with acute myocardial ischemia.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:50:23.481Z","","DOI: 10.13703/j.0255-2930.2018.05.017; DOI: 10.13703/j.0255-2930.2018.05.017"
"1534","16","34","3715","TRANSCUTANEOUS ELECTRICAL ACUSTIMULATION ENHANCES POSTOPERATIVE RECOVERY AFTER OPEN APPENDECTOMY","Xiao","2018","English","yes","No","EXCLUDE_WRONG_INTERVENTION","TRANSCUTANEOUS ELECTRICAL ACUSTIMULATION ENHANCES POSTOPERATIVE RECOVERY AFTER OPEN APPENDECTOMY.","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","yes","Methods: Forty-five patients diagnosed with appendicitis and undergoing open appendectomy were randomized to three groups: TEA group received TEA during intraoperative period and from postoperative day (POD) 1 to POD3, P-TEA group received TEA only during intraoperative period, or sham-TEA group received sham-TEA (same electrical stimulation at non-acupoints) during intraoperative period and from POD1 to POD3.","yes","no","no","no","yes","2026-07-26T15:50:24.183Z","","DOI: 10.1016/S0016-5085(18)32615-5; DOI: 10.1016/S0016-5085(18)32615-5"
"1535","16","35","3717","Literature Review and Meta-Analysis of Transcutaneous Electrical Nerve Stimulation in Treating Chronic Back Pain","Wu","2018","English","yes","No","EXCLUDE_PUBLICATION_TYPE","The citation is classified as meta analysis rather than an eligible randomized results report.","Ineligible publication type.","high","meta_analysis","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:50:24.879Z","","DOI: 10.1097/AAP.0000000000000740; DOI: 10.1097/AAP.0000000000000740"
"1536","16","36","3721","Apelin in the hypothalamic paraventricular nucleus improves cardiac function in surgical trauma rats","Zhang","2018","English","yes","No","EXCLUDE_ANIMAL","Apelin in the hypothalamic paraventricular nucleus improves cardiac function in surgical trauma rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:50:25.869Z","",""
"1537","16","37","3722","Electroacupuncture Intervention Improved Pulmonary Function via Promoting Immunoregulation in Chronic Obstructive Pulmonary Disease Rats","Tong","2018","English","yes","No","EXCLUDE_ANIMAL","Electroacupuncture Intervention Improved Pulmonary Function via Promoting Immunoregulation in Chronic Obstructive Pulmonary Disease Rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:50:26.560Z","","DOI: 10.13702/j.1000-0607.170424; DOI: 10.13702/j.1000-0607.170424"
"1538","16","38","3723","Effects of electroacupuncture at ""Changqiang"" (GV 1) on expression of nerve growth factor and brain derived neurotrophic factor in rats after acute spinal cord injury","Huang","2018","English","yes","No","EXCLUDE_ANIMAL","Effects of electroacupuncture at ""Changqiang"" (GV 1) on expression of nerve growth factor and brain derived neurotrophic factor in rats after acute spinal cord injury.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:50:27.270Z","","DOI: 10.13703/j.0255-2930.2018.04.015; DOI: 10.13703/j.0255-2930.2018.04.015"
"1539","16","39","3725","Effects of scalp electroacupuncture on the PI3K/Akt signalling pathway and apoptosis of hippocampal neurons in a rat model of cerebral palsy","Zhang","2018","English","yes","No","EXCLUDE_ANIMAL","Effects of scalp electroacupuncture on the PI3K/Akt signalling pathway and apoptosis of hippocampal neurons in a rat model of cerebral palsy.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:50:28.229Z","","DOI: 10.1136/acupmed-2016-011335; DOI: 10.1136/acupmed-2016-011335"
"1540","16","40","3726","Electroacupuncture plus Gastrodin Improves Learning-memory Ability Possibly by Up-regulating Expression of SIRT 1 and PGC-1 ɑ in Hippocampal CA 1 Region of Alzheimer''s Disease Rats","Huang","2018","English","yes","No","EXCLUDE_ANIMAL","Electroacupuncture plus Gastrodin Improves Learning-memory Ability Possibly by Up-regulating Expression of SIRT 1 and PGC-1 ɑ in Hippocampal CA 1 Region of Alzheimer''s Disease Rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:50:28.920Z","","DOI: 10.13702/j.1000-0607.170635; DOI: 10.13702/j.1000-0607.170635"
"1541","16","41","3731","Electroacupuncture-reduced sedative and analgesic requirements for diagnostic EUS: a prospective, randomized, double-blinded, sham-controlled study","Teoh","2018","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture-reduced sedative and analgesic requirements for diagnostic EUS: a prospective, randomized, double-blinded, sham-controlled study.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:51:05.709Z","","DOI: 10.1016/j.gie.2017.07.029; DOI: 10.1016/j.gie.2017.07.029"
