"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"1011","11","11","2629","Study on the efficacy and mechanism of electroacupuncture combined with rTMS in the treatment of cervical spondylosis pain","ChiCTR2500104339","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:26:51.877Z","",""
"1012","11","12","2630","Electroacupuncture in patients with post-traumatic ankle osteoarthritis: a randomized controlled trial","ITMCTR2025001585","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:26:53.004Z","",""
"1013","11","13","2631","Combined Electroacupuncture-Medication Therapy for Osteoporosis in Type 2 Diabetes: a Multicenter Randomized Controlled Trial","ITMCTR2025001548","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:26:54.142Z","",""
"1014","11","14","2632","Electroacupuncture for Mild to Moderate Vascular Cognitive Impairment: a Randomized Controlled Trial","ITMCTR2025001390","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:26:54.870Z","",""
"1015","11","15","2633","Mechanical Imbalance in Early-Stage Knee Osteoarthritis in Elderly Patients: development and Implementation of an Integrated Acupuncture-Physical Therapy Rehabilitation Protocol","ITMCTR2025001423","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:26:55.613Z","",""
"1016","11","16","2634","Clinical Trial Comparing Analgesic Responses to Electroacupuncture in Patients with Cancer Pain","KCT0010941","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:26:56.660Z","",""
"1017","11","17","2636","The effect of the seney hypothermic electrophoretic instrument in the treatment of pain: a clinical study","Stump","1994","English","yes","No","EXCLUDE_NON_ACUPOINT_TENS","All 50 subjects had been previously treated by conventional medical procedures (i.e., medication, surgery, transcutaneous electrical nerve stimulation, pain clinics, biofeedback, and psychiatry).","Ordinary TENS without acupuncture-point placement.","high","primary_results","no","unclear","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:26:57.670Z","",""
"1018","11","18","2637","THE EFFECTS AND POTENTIAL MOLECULAR MECHANISMS OF ACUPUNCTURE COMBINED WITH HYPERBARIC OXYGEN IN THE TREATMENT OF DYSPHAGIA AFTER STROKE","CHen","2022","English","yes","No","EXCLUDE_ANIMAL","The rat models of dysphagia after stroke were constructed.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:26:58.515Z","","DOI: 10.19193/0393-6384_2022_5_444; DOI: 10.19193/0393-6384_2022_5_444"
"1019","11","19","2638","Comparison of the effects of acupressure and electroacupuncture in primary dysmenorrhea: a randomized controlled trial","Qorbanalipour","2018","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","no","no","yes","2026-07-26T15:26:59.527Z","","DOI: 10.15296/ijwhr.2018.78; DOI: 10.15296/ijwhr.2018.78"
"1020","11","20","2639","The Effect of electroacupuncture and laser on frozen shoulder","IRCT201706163220N8","2017","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:27:00.247Z","",""
"1021","11","21","2640","Clinical observation of the combination of electroacupuncture and abdominal acupuncture for treating 50 cases with cervical spondylotic arteriopathy","Gong","2014","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","unclear","no","no","no","yes","2026-07-26T15:27:00.962Z","",""
"1022","11","22","2641","Impact of Pain Sensitivity and Expectations on Predicting Response to Acupuncture in Fibromyalgia","Murphy","2022","English","yes","No","EXCLUDE_NON_SURGICAL","Background/Purpose: Fibromyalgia (FM) is a common chronic pain condition for which acupuncture treatment is increasingly utilized.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:27:01.668Z","","DOI: 10.1002/art.42355; DOI: 10.1002/art.42355"
"1023","11","23","2643","Manual Acupuncture at LI11, Local Points and Both for Knee Osteoarthritis: a Pilot Randomized Controlled Trial","Zheng","2023","English","yes","No","EXCLUDE_NON_SURGICAL","Manual Acupuncture at LI11, Local Points and Both for Knee Osteoarthritis: a Pilot Randomized Controlled Trial.","Non-operative or non-surgical population.","high","primary_results","yes","no","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:27:02.399Z","","DOI: 10.2147/JPR.S445770; DOI: 10.2147/JPR.S445770"
"1024","11","24","2644","Effect of electroacupuncture on chest circumference, breast volume and Breast-Q: a randomized clinical trial","Fan","2023","English","yes","No","EXCLUDE_NON_SURGICAL","Effect of electroacupuncture on chest circumference, breast volume and Breast-Q: a randomized clinical trial.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:27:03.099Z","","DOI: 10.1016/j.wjam.2023.05.007; DOI: 10.1016/j.wjam.2023.05.007"
"1025","11","25","2645","Clinical Research of Effectiveness and Safety of Herbal Medicine Strategy for Chronic Low Back Pain","KCT0010958","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:27:04.064Z","",""
"1026","11","26","2646","Evaluation of the effects of Tu Dieu Thang prescription combined with electroacupuncture and shortwave therapy on patients with knee osteoarthritis","TCTR20251031003","2025","English","yes","No","EXCLUDE_NON_SURGICAL","Evaluation of the effects of Tu Dieu Thang prescription combined with electroacupuncture and shortwave therapy on patients with knee osteoarthritis.","Non-operative or non-surgical population.","high","primary_results","no","no","unclear","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:27:43.617Z","",""
"1027","11","27","2647","Transcutaneous Electrical Stimulation of the Stomach-Gallbladder Meridian Region (Scalp Electroacupuncture) Modulating the Hypothalamic Feeding Circuit for the Treatment of Metabolic Obesity: a Randomized Controlled Trial and Serum Metabolomic Analysis","ITMCTR2025001879","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:27:45.331Z","",""
"1028","11","28","2648","Electroacupuncture combined with extracorporeal shock wave therapy improves pain symptoms and inflammatory factor levels in knee osteoarthritis patients, and promotes articular cartilage repair","ChiCTR2100051951","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:27:46.834Z","",""
"1029","11","29","2649","Acupuncture treatment for metabolic syndrome","TCTR20171214001","2017","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","Acupuncture treatment for metabolic syndrome.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","unclear","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:27:48.517Z","",""
"1030","11","30","2650","Effect of dexmedetomidine combined electroacupuncture in Adult Cardiac Surgery on Cardiopulmonary Bypass","ChiCTR-OON-15006168","2015","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:27:49.925Z","",""
"1031","11","31","2651","Electroacupuncture for treating insomnia in cancer patients: a clinical trial","KCT0002162","2016","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:27:51.344Z","",""
"1032","11","32","2652","Value of electroacupuncture combined with non-steroidal drugs in adjuvant treatment of breast cancer","ChiCTR1900020541","2019","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","INTERVENTION: Group 1:electroacupuncture combined with non‐steroidal drug;Group 2:simple non‐steroidal drugs; CONDITION: breast cancer PRIMARY OUTCOME: Basic life activity ability (BADL) score 24 hours after surgery; INCLUSION CRITERIA: 1.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:27:52.566Z","",""
"1033","11","33","2653","Electroacupuncture Treatment for Discogenic Low Back Pain","NCT06703671","2024","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:27:53.817Z","",""
"1034","11","34","2654","Clinical study on improvement of pelvic floor function after PPH for mixed hemorrhoids with electroacupuncture at Baliao point","ChiCTR2100043519","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:27:54.930Z","",""
"1035","11","35","2655","Electroacupuncture at Body acupoints and Fenglong (ST 40) for regulating serum lipids in dyslipidemic patients","TCTR20131003001","2013","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","Participants were treated for 2 sessions per week for 8 consecutive weeks.,Participants who were assigned to group 2 (Fenglong Group) were needled at bilateral Fenglong (ST 40) using the same type of needles used for group 1.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","unclear","unclear","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","unclear","no","no","no","yes","2026-07-26T15:27:55.968Z","",""
"1036","11","36","2656","Clinical observation on electroacupuncture to improve breast shape","ChiCTR2100047030","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:27:56.778Z","",""
"1037","11","37","2657","Effect of acupuncture on pain","IRCT201202088956N1","2012","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:27:57.813Z","",""
"1038","11","38","2658","The effect of electroacupuncture and exercise therapy on pelvic surgery","IRCT20191208045652N4","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:27:58.890Z","",""
"1039","11","39","2659","conventional versus short duration electroacupuncture for obesity","TCTR20190118002","2019","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","conventional versus short duration electroacupuncture for obesity.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","unclear","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:27:59.876Z","",""
"1040","11","40","2660","The Clinical Benefits of the Combination Use of Acupuncture and Antihistamine on Trigeminal Neuralgia","NCT04384224","2020","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:28:00.934Z","",""
"1041","11","41","2661","Research on the Prevention of LARS Syndrome after Rectal Cancer Surgery Using Electroacupuncture Based on the Theory of ""Regulating the Viscera Acupuncture Method""","ITMCTR2024000620","2024","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","INTERVENTION: Sham acupuncture group:Patients in this group will receive sham acupuncture and conventional treatment;Acupuncture group:Patients in this group will receive electroacupuncture and conventional treatment;Control group:Patients in this group will only receive conventional treatment; CONDITION: low anterior resection of rectum syndrome (LARS) PRIMARY OUTCOME: LARS Score; SECONDARY OUTCOME: WEXNER Score;Time of first bowel movement after surgery;EORTC QLQ‐CR29 Score;Daily bowel movement frequency;Time of first flatus after surgery; INCLUSION CRITERIA: 1.Patients aged between 18 and 8","not_applicable","not_applicable","no","no","yes","2026-07-26T15:28:31.811Z","",""
"1042","11","42","2662","Electroacupuncture Frequency-related Effects on Non-specific Low Back Pain in Older Adults","NCT03802045","2019","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:28:32.983Z","",""
"1043","11","43","2663","The comparison between the effects of acupressure therapy and electroacupuncture in primary dysmenorrhea","IRCT2015012518760N2","2015","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:28:34.036Z","",""
"1044","11","44","2664","Combined therapy of electroacupuncture and cognitive behavioural therapy for tension-type headache: a randomised controlled trial","ACTRN12608000239369","2008","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:28:35.269Z","",""
"1045","11","45","2665","Efficacy and safety of long-term transcutaneous electroacupuncture versus sham transcutaneous electroacupuncture for delayed gastric emptying after distal gastrectomy: study protocol for a randomized, patient-assessor blind, controlled trial","ChiCTR2000033965","2020","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:28:36.303Z","",""
"1046","11","46","2666","Effectiveness and safety of acupotomy on lumbar spinal stenosis: a pragmatic randomized, controlled, pilot clinical trial","KCT0006234","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:28:37.341Z","",""
"1047","11","47","2667","TDCS versus electroacupuncture in upper extremity function among stroke","TCTR20150629002","2015","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","TDCS versus electroacupuncture in upper extremity function among stroke.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","unclear","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:28:38.075Z","",""
"1048","11","48","2668","Transcutaneous electroacupuncture (TEA) at BL21 in alleviating cisplatin associated dyspepsia symptom","ChiCTR1900022162","2019","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","INTERVENTION: Group 1:transcutaneous electroacupuncture;Group 2:sham‐TEA; CONDITION: chemotherapy associated dyspepsia syndrome PRIMARY OUTCOME: The Global Overall Symptom scale, GOS;Specific symptom subtype;The quality of life in dyspepsia (QoLD) questionnaire;EORTC QLQ‐C30;Gastric accommodation;gastric transit time;Heart rate variability;Blood collection for ghrelin analysis;Blood collection for peptide YY analysis; INCLUSION CRITERIA: 1) between 18‐75 ages; 2) patients with primary tumor after operation; 3) patients with platinum anticancer drug, and the KPS score >70; 4) patients with stan","not_applicable","not_applicable","no","no","yes","2026-07-26T15:28:38.794Z","",""
"1049","11","49","2669","Acupuncture and electroacupuncture on Chemotherapy-Induced Peripheral Neuropathy","KCT0003178","2018","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:28:39.831Z","",""
"1050","11","50","2670","beta-Endorphin and electroacupuncture","Abbate","1980","English","no","No","EXCLUDE_NON_SURGICAL","beta-Endorphin and electroacupuncture.","Non-operative or non-surgical population.","high","primary_results","no","unclear","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:28:40.615Z","","DOI: 10.1016/s0140-6736(80)92380-6; DOI: 10.1016/s0140-6736(80)92380-6"
"1051","11","51","2671","Research Project on the Effective Utilization of Community-Based Programs in Collaboration with Acupuncturists for Frailty Prevention","UMIN000059449","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:29:07.478Z","",""
"1052","11","52","2672","Effects of Electroacupuncture on the control of Anxiety in patients undergoing wisdom tooth Extraction","RBR-8txf7f","2020","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","INTERVENTION: Drug E02.186.250 E06.892 Procedure/surgery Third molar extraction will be performed on 32 volunteers, where all research participants received two types of treatments, one for each side of the extraction in different sessions: Midazolan 15mg (one tablet) orally, 30min before surgery, or Electroacu ‐puncture, which was applied to the following acupuncture points GV24 (midline of the forehead), EX‐HN3 (midline at the level of the eyebrows), F3 (back of the foot, in the interosseous space between the 1st and 2nd metatarsals), IG4 (angle formed by thumb and forefinger) and B60 (betwe","not_applicable","not_applicable","no","no","yes","2026-07-26T15:29:08.282Z","",""
