"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"211","3","11","854","Immediate effects of acupuncture on gait patterns in patients with knee osteoarthritis.","Lu","2010","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, randomization, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","sham","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T10:18:55.636Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"212","3","12","855","[Effects of electroacupuncture on bispectral index and plasma beta-endorphin in patients undergoing colonoscopy].","Ni","2009","English","yes","NO","EXCLUDE_NON_SURGICAL","Non-operative or remote rehabilitation setting.","Non-surgical population.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:18:56.622Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"213","3","13","856","[Effects of electroacupuncture on long-term potentiation of synaptic transmission in spinal dorsal horn in rats with neuropathic pain].","Ma","2009","English","yes","NO","EXCLUDE_ANIMAL","Animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:19:00.108Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"214","3","14","857","[Observation on therapeutic effect of electroacupuncture under continuous traction for treatment of lumbar disc herniation].","Chen","2009","English","yes","NO","EXCLUDE_NON_SURGICAL","Non-operative or remote rehabilitation setting.","Non-surgical population.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:19:01.173Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"215","3","15","858","Electro-acupuncture to prevent prolonged postoperative ileus: a randomized clinical trial.","Meng","2010","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, timing, comparator.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","yes","EA","uncertain","uncertain","uncertain","uncertain","unclear","yes","no","no","yes","2026-07-27T10:19:04.663Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"216","3","16","859","Electro-acupuncture for pain relief after nasal septoplasty: a randomized controlled study.","Sahmeddini","2010","English","yes","MAYBE","UNCERTAIN_GENERAL_ANAESTHESIA","Randomized intraoperative EA versus control for nasal septoplasty with clinical pain and PONV outcomes; general anaesthesia is not explicit.","Otherwise eligible EA trial; general anaesthesia is the sole uncertainty.","moderate","primary_results","yes","8","1","general_anaesthesia","uncertain","yes","EA","usual care/no stimulation","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T10:19:05.627Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"217","3","17","860","[Adjuvant effect of transcutaneous electrical acupoint stimulation in propofol-fentanyl anesthesia in partial mastectomy].","Si","2009","English","yes","MAYBE","UNCERTAIN_GENERAL_ANAESTHESIA","Randomized perioperative TEAS added to propofol-fentanyl anaesthesia for partial mastectomy with awakening outcomes; general anaesthesia is not explicit.","Otherwise eligible TEAS trial; general anaesthesia is the sole uncertainty.","moderate","primary_results","yes","8","1","general_anaesthesia","uncertain","yes","TEAS","usual care/no stimulation","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T10:19:09.107Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"218","3","18","861","[Clinical observation on electroacupuncture combined with catgut implantation at acupoints for treatment of simple obesity of heart and spleen deficiency type].","Tang","2009","English","yes","NO","EXCLUDE_NON_SURGICAL","Non-operative or remote rehabilitation setting.","Non-surgical population.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:19:10.386Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"219","3","19","862","Effects of acupuncture on post-cesarean section pain.","Wu","2009","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Explicit non-general anaesthesia.","No general anaesthesia.","high","primary_results","yes","0","0","","no","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:19:13.825Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"220","3","20","863","Electroacupuncture reduces uterine artery blood flow impedance in infertile women.","Ho","2009","English","yes","NO","EXCLUDE_NON_SURGICAL","Non-operative or remote rehabilitation setting.","Non-surgical population.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:19:14.844Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"221","3","21","864","Uterine artery embolization under electroacupuncture for uterine leiomyomas.","Pisco","2009","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, randomization, timing, comparator.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","yes","no","no","yes","2026-07-27T10:19:18.341Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"222","3","22","865","[Effect of transcutaneous acupoint electrical stimulation on lipid peroxidation and cognitive function in patients experiencing craniotomy].","Ni","2009","English","yes","YES","INCLUDE_ELIGIBLE","Randomized TAES beginning before anaesthesia and continuing through craniotomy under sevoflurane general anaesthesia, with postoperative cognitive outcomes.","Eligible randomized perioperative TEAS trial.","high","primary_results","yes","9","0","","yes","yes","TEAS","usual care/no stimulation","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T10:19:19.253Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"223","3","23","866","[Effects of acupoint-nerve block on mast cell activity, manual acupuncture- and electroacupuncture-induced analgesia in adjuvant arthritis rats].","Huang","2009","English","yes","NO","EXCLUDE_ANIMAL","Animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:19:20.185Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"224","3","24","868","Effect of intraoperative electroacupuncture on postoperative pain, analgesic requirements, nausea and sedation: a randomised controlled trial.","El-Rakshy","2009","English","yes","YES","INCLUDE_ELIGIBLE","Randomized intraoperative EA versus no additional treatment under general anaesthesia for abdominal surgery, with pain, PCA, PONV, and recovery outcomes.","Eligible randomized perioperative EA trial.","high","primary_results","yes","9","0","","yes","yes","EA","usual care/no stimulation","yes","yes","yes","preoperative/intraoperative or within 24 hours","yes","no","no","yes","2026-07-27T10:19:21.155Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"225","3","25","869","[Effect of capsaicin-pretreatment on ""Sibai"" (ST 2)-electroacupuncture induced changes of c-fos expression in rat caudal spinal trigeminal nucleus].","Liu","2008","English","yes","NO","EXCLUDE_ANIMAL","Animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:19:22.176Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"226","3","26","870","[Analgesic effect of acupuncture compound anesthesia for patients of different pain thresholds].","Meng","2009","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, timing, comparator.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","yes","EA","uncertain","uncertain","uncertain","uncertain","unclear","yes","no","no","yes","2026-07-27T10:20:02.617Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"227","3","27","871","[Relationship between electroacupuncture-induced regulatory effect on leukocytes and the caliber of splenic sinusoid basal lamina eyehole on rabbits].","Mao","2008","English","yes","NO","EXCLUDE_ANIMAL","Animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:20:03.679Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"228","3","28","872","[Observation on therapeutic effect of compound anesthesia of transcutaneous electrical point stimulation and Remifentanil].","Ou","2008","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:20:04.597Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"229","3","29","873","Electroacupuncture promotes insulin-like growth factors system in ovariectomized osteoporosis rats.","Feng","2008","English","yes","NO","EXCLUDE_ANIMAL","Animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:20:08.040Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"230","3","30","874","Effects of electroacupuncture on expressions of angiogenesis factors and anti-angiogenesis factors in brain of experimental cerebral ischemic rats after reperfusion.","Ma","2008","English","yes","NO","EXCLUDE_ANIMAL","Animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:20:09.029Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"231","3","31","875","The safety of electroacupuncture at Hegu (LI 4) plus oxytocin for hastening uterine contraction of puerperants--a randomized controlled clinical observation.","Liu","2008","English","yes","NO","EXCLUDE_NON_SURGICAL","Non-operative or remote rehabilitation setting.","Non-surgical population.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:20:10.051Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"232","3","32","876","[Observation on therapeutic effect of electroacupuncture on activity disturbance of the shoulder joint after operation of fracture].","Luo","2008","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, timing, comparator.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","yes","EA","uncertain","uncertain","uncertain","uncertain","unclear","yes","no","no","yes","2026-07-27T10:20:13.520Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"233","3","33","877","[Effects of electroacupuncture on glutamate and aspartic acid contents in the dorsal root ganglion and spinal cord in rats with neuropathic pain].","Ma","2008","English","yes","NO","EXCLUDE_ANIMAL","Animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:20:17.003Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"234","3","34","878","[Effects of electroacupuncture of ""Zusanli"" (ST 36), ""Hegu"" (LI 4) and/or ""Sanyinjiao"" (SP 9) on immunofunction in gastric carcinectomy rats].","Lai","2008","English","yes","NO","EXCLUDE_ANIMAL","Animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:20:20.464Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"235","3","35","879","[Effect of electroacupuncture on thymocyte apoptosis-related genes in morphine withdrawal rats].","Song","2008","English","yes","NO","EXCLUDE_ANIMAL","Animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:20:23.963Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"236","3","36","880","[Differentially expressed genes involving the correlativity between heart meridian and hypothalamus].","Li","2008","English","yes","NO","EXCLUDE_ANIMAL","Animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:20:24.984Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"237","3","37","881","[Effects of electroacupuncture on urinary bladder function after radical hysterectomy].","Yi","2008","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","yes","EA","usual care/no stimulation","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T10:20:28.446Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"238","3","38","882","Evaluation of transcutaneous electroacupoint stimulation with the train-of-four mode for preventing nausea and vomiting after laparoscopic cholecystectomy.","Liu","2008","English","yes","YES","INCLUDE_ELIGIBLE","Randomized P6 transcutaneous electroacupoint stimulation versus placebo during standardized anaesthesia for laparoscopic cholecystectomy, with PONV, antiemetic, and pain outcomes.","Eligible randomized perioperative TEAS trial.","high","primary_results","yes","9","0","","yes","yes","TEAS","sham","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T10:20:29.537Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"239","3","39","883","[A comparative study of effects of electroacupuncture with different stimulation parameters on medicine-induced abortion].","Ma","2008","English","yes","NO","EXCLUDE_NON_SURGICAL","Non-operative or remote rehabilitation setting.","Non-surgical population.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:20:30.387Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"240","3","40","884","[Application of acupuncture compound anesthesia in transvaginal ultrasound-guided oocyte retrieval].","Meng","2008","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, timing, comparator.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","yes","EA","uncertain","uncertain","uncertain","uncertain","unclear","yes","no","no","yes","2026-07-27T10:20:33.792Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"241","3","41","885","Acupuncture Treatment for Low Back Pain and Lower Limb Symptoms-The Relation between Acupuncture or Electroacupuncture Stimulation and Sciatic Nerve Blood Flow.","Inoue","2008","English","yes","NO","EXCLUDE_ANIMAL","Animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:20:34.801Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"242","3","42","886","[Comparative observation on electroacupuncture combined with acupoint-injection for treatment of oculomotor paralysis induced by aneurysm of cerebral posterior communicating artery].","Zhang","2008","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, timing, comparator, outcome.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","yes","EA","uncertain","uncertain","uncertain","uncertain","unclear","no","no","no","yes","2026-07-27T10:20:35.611Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"243","3","43","887","[Effect of acupuncture--general anesthesia on hemodynamics in perioperative period of patients undergoing cholecystectomy].","Ding","2008","English","yes","NO","EXCLUDE_NO_ELIGIBLE_OUTCOME","Randomized EA added to general anaesthesia measured haemodynamics and muscle-relaxant use without an eligible clinical perioperative outcome.","Physiological and anaesthetic-depth outcomes only.","high","primary_results","yes","0","0","","yes","yes","EA","uncertain","uncertain","uncertain","yes","unclear","uncertain","no","no","yes","2026-07-27T10:20:39.032Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"244","3","44","888","[Effect of transcutaneous acupoint electrical stimulation on brain oxygen and glucose metabolism in the perioperative period of the craniocerebral operation].","Wang","2008","English","yes","NO","EXCLUDE_NO_ELIGIBLE_OUTCOME","Randomized perioperative TAES during craniotomy under general anaesthesia measured cerebral oxygen/glucose metabolism only.","Surrogate cerebral-metabolism outcomes only.","moderate","primary_results","yes","8","1","timing","yes","yes","TEAS","usual care/no stimulation","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T10:20:42.438Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"245","3","45","889","[Analgesic effect of transcutaneous electrical acupoint stimulation combined with target-controlled infusion in general anesthesia and effects on cardiovascular system].","He","2008","English","yes","YES","INCLUDE_ELIGIBLE","Randomized pre/intraoperative TEAS added to general anaesthesia versus general anaesthesia alone for breast surgery, with fentanyl requirement and awakening outcomes.","Eligible randomized perioperative TEAS trial.","high","primary_results","yes","9","0","","yes","yes","TEAS","usual care/no stimulation","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T10:20:43.386Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"246","3","46","890","Hypoalgesic effect of the transcutaneous electrical nerve stimulation following inguinal herniorrhaphy: a randomized, controlled trial.","DeSantana","2008","English","yes","NO","EXCLUDE_NON_ACUPOINT_TENS","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:20:44.212Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"247","3","47","891","[Effect of transcutaneous acupoint electrical stimulation on blood bioactive compounds involving cerebral injury during craniotomy].","Wang","2008","English","yes","NO","EXCLUDE_NO_ELIGIBLE_OUTCOME","Surrogate physiological or laboratory outcomes only.","No eligible clinical outcome.","high","primary_results","yes","0","0","","yes","yes","TEAS","uncertain","uncertain","uncertain","uncertain","unclear","no","no","no","yes","2026-07-27T10:20:47.623Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"248","3","48","892","[Application of acupuncture analgesia in colonoscopy].","Ni","2007","English","yes","NO","EXCLUDE_NON_SURGICAL","Non-operative or remote rehabilitation setting.","Non-surgical population.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:20:51.039Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"249","3","49","893","Effect of transcutaneous electrical acupoint stimulation on nausea and vomiting induced by patient controlled intravenous analgesia with tramadol.","Zheng","2008","English","yes","YES","INCLUDE_ELIGIBLE","Randomized TEAS versus sham from before anaesthesia induction through 24 hours after head-neck tumor surgery, with PONV, antiemetic, pain, and PCA outcomes.","Eligible randomized perioperative TEAS trial.","high","primary_results","yes","9","0","","yes","yes","TEAS","sham","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T10:20:51.831Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"250","3","50","894","[Preliminary study on sedative effect of electroacupuncture on patients after valve replacement].","Wu","2007","English","yes","NO","EXCLUDE_NO_ELIGIBLE_OUTCOME","Surrogate physiological or laboratory outcomes only.","No eligible clinical outcome.","high","primary_results","yes","0","0","","yes","yes","EA","uncertain","uncertain","uncertain","uncertain","unclear","no","no","no","yes","2026-07-27T10:20:52.617Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"251","3","51","895","Monitoring of neuromuscular blockade at the P6 acupuncture point reduces the incidence of postoperative nausea and vomiting.","Arnberger","2007","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:21:11.635Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"252","3","52","896","The effect of electroacupuncture on opioid-like medication consumption by chronic pain patients: a pilot randomized controlled clinical trial.","Zheng","2007","English","yes","NO","EXCLUDE_NON_SURGICAL","Non-operative or remote rehabilitation setting.","Non-surgical population.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:21:12.617Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"253","3","53","897","Electro-acupuncture efficacy on pain control after mandibular third molar surgery.","Tavares","2007","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Explicit non-general anaesthesia.","No general anaesthesia.","high","primary_results","yes","0","0","","no","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:21:16.056Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"254","3","54","898","Transcutaneous electrical nerve stimulation at the PC-5 and PC-6 acupoints reduced the severity of hypotension after spinal anaesthesia in patients undergoing Caesarean section.","Arai","2007","English","yes","NO","EXCLUDE_NON_SURGICAL","Non-operative or remote rehabilitation setting.","Non-surgical population.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:21:17.024Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
