"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"1413","15","13","3485","Effect of electroacupuncture on intestinal calcium absorption and expression of transmembrane calcium transport-related receptors in ovariectomized rats","Zhang","2020","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture on intestinal calcium absorption and expression of transmembrane calcium transport-related receptors in ovariectomized rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:46:47.418Z","","DOI: 10.13702/j.1000-0607.190957; DOI: 10.13702/j.1000-0607.190957"
"1414","15","14","3488","Molecular classification of the placebo effect in nausea","Meissner","2020","English","yes","No","EXCLUDE_NON_SURGICAL","Molecular classification of the placebo effect in nausea.","Non-operative or non-surgical population.","high","primary_results","no","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:46:48.779Z","","DOI: 10.1371/journal.pone.0238533; DOI: 10.1371/journal.pone.0238533"
"1415","15","15","3489","TIDieR-Placebo: A guide and checklist for reporting placebo and sham controls","Howick","2020","English","yes","No","EXCLUDE_WRONG_INTERVENTION","TIDieR-Placebo: A guide and checklist for reporting placebo and sham controls.","Wrong intervention.","high","primary_results","no","unclear","unclear","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:46:49.784Z","","DOI: 10.1371/journal.pmed.1003294; DOI: 10.1371/journal.pmed.1003294"
"1416","15","16","3490","Effect of electroacupuncture of different acupoint groups on learning-memory ability and expression of IL-1β and TNF-α in hippocampus and prefrontal cortex in rats with Alzheimer''s disease","Wang","2020","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture of different acupoint groups on learning-memory ability and expression of IL-1β and TNF-α in hippocampus and prefrontal cortex in rats with Alzheimer''s disease.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:46:50.962Z","","DOI: 10.13702/j.1000-0607.190887; DOI: 10.13702/j.1000-0607.190887"
"1417","15","17","3491","Application of unrestrained conscious rats with acute inflammatory ankle pain to study of acupuncture analgesia","Zheng","2020","English","yes","No","EXCLUDE_ANIMAL","Application of unrestrained conscious rats with acute inflammatory ankle pain to study of acupuncture analgesia.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:46:51.667Z","","DOI: 10.13702/j.1000-0607.190703; DOI: 10.13702/j.1000-0607.190703"
"1418","15","18","3493","Effect of electroacupuncture on neuronal apoptosis in rats with traumatic brain injury based on PI3K/Akt signaling pathway","Gu","2020","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture on neuronal apoptosis in rats with traumatic brain injury based on PI3K/Akt signaling pathway.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:46:52.645Z","","DOI: 10.13703/j.0255-2930.20191217-k0004; DOI: 10.13703/j.0255-2930.20191217-k0004"
"1419","15","19","3497","Effects and Mechanisms of Transcutaneous Electrical Acustimulation on Postoperative Recovery After Elective Cesarean Section","Li","2020","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Effects and Mechanisms of Transcutaneous Electrical Acustimulation on Postoperative Recovery After Elective Cesarean Section.","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","Effects and Mechanisms of Transcutaneous Electrical Acustimulation on Postoperative Recovery After Elective Cesarean Section.","yes","no","no","no","yes","2026-07-26T15:46:53.832Z","","DOI: 10.1111/ner.13178; DOI: 10.1111/ner.13178"
"1420","15","20","3499","Effect of electroacupuncture on expression of CREB and its ability to bind to synaptic proteins in amygdala and hippocampus of rats with post-traumatic stress disorder","Li","2020","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture on expression of CREB and its ability to bind to synaptic proteins in amygdala and hippocampus of rats with post-traumatic stress disorder.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:46:54.509Z","","DOI: 10.13702/j.1000-0607.190709; DOI: 10.13702/j.1000-0607.190709"
"1421","15","21","3500","Effect of electroacupuncture on expression of corticocerebral autophagy-related proteins in rats with traumatic brain injury","Gu","2020","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture on expression of corticocerebral autophagy-related proteins in rats with traumatic brain injury.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","Rats in EA Ⅱ group received the treatments as those in EA Ⅰ group on 24 h after modeling, once a day for 14 d.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:47:01.667Z","","DOI: 10.13702/j.1000-0607.190824; DOI: 10.13702/j.1000-0607.190824"
"1422","15","22","3504","Post-market single center experience with a subcutaneous auto-injector of testosterone enanthate (Xyosted)","Xu","2020","English","yes","No","EXCLUDE_NON_SURGICAL","Post-market single center experience with a subcutaneous auto-injector of testosterone enanthate (Xyosted).","Non-operative or non-surgical population.","high","secondary_report","yes","unclear","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","yes","yes","2026-07-26T15:47:02.378Z","","DOI: 10.1016/S2666-1683(20)32628-8; DOI: 10.1016/S2666-1683(20)32628-8"
"1423","15","23","3505","Mechanisms of electroacupuncture underlying treatment of osteoporosis based on HDAC2-mediated osteoblast differentiation pathway","Shao","2020","English","yes","No","EXCLUDE_ANIMAL","OBJECTIVE: To observe the effect of electroacupuncture (EA) on expression of histone deacetylase 2 (HDAC2), histone H3, bone formation related genes and proteins in osteoporosis rats, so as to reveal its mechanisms underlying improvement of osteoporosis.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:47:03.065Z","","DOI: 10.13702/j.1000-0607.190339; DOI: 10.13702/j.1000-0607.190339"
"1424","15","24","3508","Multipoint transcutaneous electrical stimulation reduces median effective plasma concentration of propofol: A randomised clinical trial","Jing","2020","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Multipoint transcutaneous electrical stimulation reduces median effective plasma concentration of propofol: A randomised clinical trial.","Wrong intervention.","high","primary_results","yes","yes","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:47:03.766Z","","DOI: 10.4103/ija.IJA_775_19; DOI: 10.4103/ija.IJA_775_19"
"1425","15","25","3509","Effect of electroacupuncture on the morphological changes of the spinal dorsal horn and the expression of p38 mitogen-activated protein kinase in the injured spinal cord of rats with neuropathic pain","Zhou","2020","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture on the morphological changes of the spinal dorsal horn and the expression of p38 mitogen-activated protein kinase in the injured spinal cord of rats with neuropathic pain.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","The rats in the electroacupuncture group were given electroacupuncture at ST36 and BL60 of the operation side with dilatational wave at a frequency of 2 Hz/100 Hz and an intensity of 1.5 mA once a day, 30 minutes each time, and those in the medication group were given intraperitoneal injection of 100 mg/mL Gabapentin solution (100 mg/kg) once a day; the one-week intervention was started at one week after surgery.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:47:04.467Z","","DOI: 10.13702/j.1000-0607.190318; DOI: 10.13702/j.1000-0607.190318"
"1426","15","26","3510","Effect of electroacupuncture pretreatment on differential expression profiles of myocardial long non-coding RNA and mRNA in mice with myocardial ischemia-reperfusion injury","Xu","2020","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture pretreatment on differential expression profiles of myocardial long non-coding RNA and mRNA in mice with myocardial ischemia-reperfusion injury.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:47:05.130Z","","DOI: 10.13702/j.1000-0607.190030; DOI: 10.13702/j.1000-0607.190030"
"1427","15","27","3512","Efficacy of Electroacupuncture as an Adjunctive Treatment in Gastrointestinal Motility in Patients After Abdominal Surgery","#3512","2020","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","After diagnosis by surgeon, these patients will be assigned to receive the conventional drug alone or the conventional drug combined electroacupuncture treatment.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","unclear","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:47:06.076Z","",""
"1428","15","28","3514","Effect of electroacupuncture at ""Jiaji"" (EX-B 2) points on the proliferation and differentiation of oligodendrocyte precursor cells in rats with acute spinal cord injury","Hu","2020","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture at ""Jiaji"" (EX-B 2) points on the proliferation and differentiation of oligodendrocyte precursor cells in rats with acute spinal cord injury.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:47:07.362Z","","DOI: 10.13703/j.0255-2930.20190326-0008; DOI: 10.13703/j.0255-2930.20190326-0008"
"1429","15","29","3517","Acupuncture inhibits the activation of spinal microglia in the acute uterine cervical distension rats","Lei","2020","English","yes","No","EXCLUDE_ANIMAL","Acupuncture inhibits the activation of spinal microglia in the acute uterine cervical distension rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:47:08.391Z","","DOI: 10.21037/apm-20-693; DOI: 10.21037/apm-20-693"
"1430","15","30","3519","Early intervention of bone-nearby acupuncture combined with electroacupuncture on morphine tolerance in bone cancer pain rats and its effect on the expression of HDAC and MOR in dorsal root ganglia","Zhong","2020","English","yes","No","EXCLUDE_ANIMAL","Early intervention of bone-nearby acupuncture combined with electroacupuncture on morphine tolerance in bone cancer pain rats and its effect on the expression of HDAC and MOR in dorsal root ganglia.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:47:09.058Z","","DOI: 10.13703/j.0255-2930.20190822-k0002; DOI: 10.13703/j.0255-2930.20190822-k0002"
"1431","15","31","3520","Effects of Transcutanclus Electrical Acupoint Stimulation on Postoperative Cognitive Dysfunction in Elderly Patients","#3520","2020","English","yes","Yes","INCLUDE_CLEAR","The secondary outcomes include the incidence of POD during post-operative days 1-7, the incidence of POCD at Day 30 after surgery, and the serum levels of cytokines, including IL-1β、IL-6、TNF-α、MMP9 on Day 1 after surgery.Detailed DescriptionThis study will enroll 110 patients who are older than 60 years old and will have elective orthopedics, urology, or general surgeries under general anesthesia.","Clearly eligible or strongly supported for full-text assessment.","high","primary_results","no","yes","yes","TEAS","sham/usual-care/control","yes","not_applicable","yes","yes","Effects of Transcutanclus Electrical Acupoint Stimulation on Postoperative Cognitive Dysfunction in Elderly Patients.","yes","no","no","no","yes","2026-07-26T15:47:09.732Z","",""
"1432","15","32","3523","Ultrasound-guided secondary radiofrequency ablation combined with chemotherapy in gastric cancer with recurrent liver metastasis","Fan","2020","English","yes","No","EXCLUDE_NON_SURGICAL","Ultrasound-guided secondary radiofrequency ablation combined with chemotherapy in gastric cancer with recurrent liver metastasis.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","no","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:47:10.669Z","","DOI: 10.21037/tcr.2020.03.45; DOI: 10.21037/tcr.2020.03.45"
"1433","15","33","3524","Open Heart Surgery with Cardiopulmonary Bypass using Dexmedetomidine-based Monitored Anesthesia Care without Endotracheal intubation Improves Postoperative Recovery","Chen","2020","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","Open Heart Surgery with Cardiopulmonary Bypass using Dexmedetomidine-based Monitored Anesthesia Care without Endotracheal intubation Improves Postoperative Recovery.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","yes","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:47:11.321Z","","DOI: 10.1096/fasebj.2020.34.s1.09411; DOI: 10.1096/fasebj.2020.34.s1.09411"
"1434","15","34","3525","Effect of electroacupuncture on the P35/P25-cyclin-dependent kinase 5-Tau pathway in hippocampus of rats with Alzheimer''s disease","Wang","2020","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture on the P35/P25-cyclin-dependent kinase 5-Tau pathway in hippocampus of rats with Alzheimer''s disease.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:47:11.978Z","","DOI: 10.13702/j.1000-0607.190415; DOI: 10.13702/j.1000-0607.190415"
"1435","15","35","3526","Effect of electroacupuncture on neurological function and Wnt signaling pathway in ischemic brain tissue of cerebral infarction rats","Zhang","2020","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture on neurological function and Wnt signaling pathway in ischemic brain tissue of cerebral infarction rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:47:12.646Z","","DOI: 10.13702/j.1000-0607.190024; DOI: 10.13702/j.1000-0607.190024"
"1436","15","36","3527","Effect of electroacupuncture on cognitive functions, hippocampal HIF-1α and neurons apoptosis in postoperative cognitive dysfunction rats","Xu","2020","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture on cognitive functions, hippocampal HIF-1α and neurons apoptosis in postoperative cognitive dysfunction rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","Effect of electroacupuncture on cognitive functions, hippocampal HIF-1α and neurons apoptosis in postoperative cognitive dysfunction rats.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:47:13.273Z","","DOI: 10.13703/j.0255-2930.20190122-k0005; DOI: 10.13703/j.0255-2930.20190122-k0005"
"1437","15","37","3531","Effect of electroacupuncture preconditioning of ""Neiguan""(PC6) on myocardial LKB1/AMPK/PFK2 pathway in myocardial ischemia rats","Wang","2020","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture preconditioning of ""Neiguan""(PC6) on myocardial LKB1/AMPK/PFK2 pathway in myocardial ischemia rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:47:13.903Z","","DOI: 10.13702/j.1000-0607.1902986; DOI: 10.13702/j.1000-0607.1902986"
"1438","15","38","3534","Evaluation of the Effectiveness of Transcutaneous Pulse Radiofrequency Treatment in Subacromial Impingement Syndrome Patients","#3534","2020","English","yes","No","EXCLUDE_NON_SURGICAL","Many methods are used to reduce pain and accelerate functional rehabilitation in patients with shoulder pain.","Non-operative or non-surgical population.","high","secondary_report","no","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","yes","yes","2026-07-26T15:47:14.633Z","",""
"1439","15","39","3536","Effect of electroacupuncture on silent information regulator 1, fork head transcription factor O1 and proopiomelanocortin in the hypothalamus of rats with obesity induced by high-fat diet","Song","2020","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture on silent information regulator 1, fork head transcription factor O1 and proopiomelanocortin in the hypothalamus of rats with obesity induced by high-fat diet.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:47:15.500Z","","DOI: 10.13702/j.1000-0607.1806846; DOI: 10.13702/j.1000-0607.1806846"
"1440","15","40","3537","Acupuncture reduce colonic inflammation by suppressing oxidative stress and endoplasmic reticulum stress in rats with ulcerative colitis","Wu","2020","English","yes","No","EXCLUDE_ANIMAL","Acupuncture reduce colonic inflammation by suppressing oxidative stress and endoplasmic reticulum stress in rats with ulcerative colitis.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:47:16.142Z","","DOI: 10.13702/j.1000-0607.1806066; DOI: 10.13702/j.1000-0607.1806066"
"1441","15","41","3538","Electroacupuncture improved learning-memory ability by reducing hippocampal apoptosis and suppressing JNK signaling in rats with vascular dementia","Guo","2020","English","yes","No","EXCLUDE_ANIMAL","Electroacupuncture improved learning-memory ability by reducing hippocampal apoptosis and suppressing JNK signaling in rats with vascular dementia.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:47:31.456Z","","DOI: 10.13702/j.1000-0607.1905126; DOI: 10.13702/j.1000-0607.1905126"
"1442","15","42","3539","Electroacupuncture at ""Jiaji"" (EX-B2) induced down-regulation of OX-42 and P2X4 in lumbar spinal cord contributes to its analgesic after-effect in rats with chronic constriction injury","Huang","2020","English","yes","No","EXCLUDE_ANIMAL","Electroacupuncture at ""Jiaji"" (EX-B2) induced down-regulation of OX-42 and P2X4 in lumbar spinal cord contributes to its analgesic after-effect in rats with chronic constriction injury.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:47:32.338Z","","DOI: 10.13702/j.1000-0607.1905446; DOI: 10.13702/j.1000-0607.1905446"
"1443","15","43","3540","Single-blinded, Randomized Preliminary Study Evaluating the Effects of Electroacupuncture for Postoperative Pain Relief in Patients With Distal Radius Fracture.","#3540","2020","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","Single-blinded, Randomized Preliminary Study Evaluating the Effects of Electroacupuncture for Postoperative Pain Relief in Patients With Distal Radius Fracture..","yes","no","no","no","yes","2026-07-26T15:47:33.182Z","",""
"1444","15","44","3544","Evaluating efficacy of P-6 vs. CV-24 acupressure points in controlling severity of gag reflex","Mistry","2020","English","yes","No","EXCLUDE_NON_SURGICAL","Evaluating efficacy of P-6 vs.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","unclear","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:47:34.443Z","","DOI: 10.7860/JCDR/2020/42672.13416; DOI: 10.7860/JCDR/2020/42672.13416"
