"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"311","4","11","968","Effect of transcutaneous electrical nerve stimulation for pain relief on patients undergoing hemorrhoidectomy: prospective, randomized, controlled trial.","Chiu","1999","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:23:56.219Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"312","4","12","969","The effect of location of transcutaneous electrical nerve stimulation on postoperative opioid analgesic requirement: acupoint versus nonacupoint stimulation.","Chen","1998","English","yes","NO","EXCLUDE_NON_ACUPOINT_TENS","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:23:57.138Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"313","4","13","970","Introducing a placebo needle into acupuncture research.","Streitberger","1998","English","yes","NO","EXCLUDE_NON_ACUPOINT_TENS","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:00.605Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"314","4","14","972","Effects of electrostimulation of the vagus afferent endings in patients with coronary artery disease.","Zamotrinsky","1997","English","yes","NO","EXCLUDE_ANIMAL","Animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:01.798Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"315","4","15","973","Effect of the intensity of transcutaneous acupoint electrical stimulation on the postoperative analgesic requirement.","Wang","1997","English","yes","MAYBE","UNCERTAIN_TIMING","All other essential criteria are supported, but timing is not established.","Otherwise eligible; timing is the sole uncertainty.","moderate","primary_results","yes","8","1","timing","yes","yes","TEAS","sham","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T10:24:02.954Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"316","4","16","974","Attenuation of the catecholamine responses by electroacupuncture on Jen-Chung point during postoperative recovery period in humans.","Tseng","1997","English","yes","NO","EXCLUDE_NON_RANDOMIZED","Two or more essential criteria unsupported: randomization, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","yes","uncertain","EA","sham","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T10:24:03.837Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"317","4","17","975","[Clinical study of combined acupuncture-drug anesthesia for anterior approach cervical discectomy].","Li","1997","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:04.692Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"318","4","18","976","A clinical study on physiological response in electroacupuncture analgesia and meperidine analgesia for colonoscopy.","Wang","1997","English","yes","NO","EXCLUDE_NON_SURGICAL","Non-operative or remote rehabilitation setting.","Non-surgical population.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:05.683Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"319","4","19","977","Acupuncture and postoperative vomiting in day-stay paediatric patients.","Schwager","1996","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:09.187Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"320","4","20","978","[Research of clinic and laboratory of face acupuncture effect and the exploration of their afferent pathways].","Zhang","1996","English","yes","NO","EXCLUDE_ANIMAL","Animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:12.709Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"321","4","21","979","[A report of standards about subtotal gastrectomy under acupuncture combined with peridural anesthesia in small dose of drug].","Qin","1996","English","no","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:16.206Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"322","4","22","980","[The effect of needleless electroacupuncture in general anesthesia during laparoscopic surgery].","Chiang","1995","English","yes","NO","EXCLUDE_TIMING","Two or more essential criteria unsupported: timing, comparator.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","yes","yes","EA","uncertain","uncertain","uncertain","uncertain","unclear","yes","no","no","yes","2026-07-27T10:24:17.116Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"323","4","23","981","Electric acupuncture treatment of peripheral nerve injury.","Hao","1995","English","yes","NO","EXCLUDE_NON_SURGICAL","Non-operative or remote rehabilitation setting.","Non-surgical population.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:18.097Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"324","4","24","982","Transcutaneous electrical acupoint-stimulation potentiates the anesthetic effect of enflurane in humans.","Wang","1995","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, comparator.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","yes","TEAS","uncertain","uncertain","uncertain","yes","preoperative/intraoperative or within 24 hours","yes","no","no","yes","2026-07-27T10:24:21.576Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"325","4","25","983","[A comparison between the pain relief effect of electroacupuncture, regional never block and electroacupuncture plus regional never block in frozen shoulder].","Lin","1994","English","yes","NO","EXCLUDE_NON_SURGICAL","Non-operative or remote rehabilitation setting.","Non-surgical population.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:25.058Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"326","4","26","984","[A study on combined acupuncture and enflurane anesthesia for craniotomy].","Wang","1994","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, comparator, outcome.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","yes","TEAS","uncertain","uncertain","uncertain","yes","preoperative/intraoperative or within 24 hours","no","no","no","yes","2026-07-27T10:24:33.072Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"327","4","27","985","Electroacupuncture in anaesthesia for hysterectomy.","Christensen","1993","English","yes","MAYBE","UNCERTAIN_COMPARATOR","All other essential criteria are supported, but comparator is not established.","Otherwise eligible; comparator is the sole uncertainty.","moderate","primary_results","yes","8","1","comparator","yes","yes","EA","uncertain","uncertain","uncertain","yes","preoperative/intraoperative or within 24 hours","yes","no","no","yes","2026-07-27T10:24:33.928Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"328","4","28","986","Comparison of P6 acupoint injection with 50% glucose in water and intravenous droperidol for prevention of vomiting after gynecological laparoscopy.","Yang","1993","English","yes","NO","EXCLUDE_TIMING","Two or more essential criteria unsupported: timing, outcome.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","yes","yes","EA","usual care/no stimulation","yes","yes","uncertain","unclear","no","no","no","yes","2026-07-27T10:24:34.910Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"329","4","29","988","Effect of acupuncture on gastric acid secretion in healthy male volunteers.","Tougas","1992","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Explicit non-general anaesthesia.","No general anaesthesia.","high","primary_results","yes","0","0","","no","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:35.955Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"330","4","30","989","[Influence of different types of syndrome on the rising of excellent response rate in hernia repair with acupuncture anesthesia].","Li","1992","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:36.967Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"331","4","31","990","[Comparison between of acupuncture and epidural anesthesia in appendectomy].","Sun","1992","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:37.808Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"332","4","32","991","Lack of influence of acupuncture and transcutaneous stimulation on the immunoglobulin levels and leucocyte counts following upper-abdominal surgery.","Kho","1991","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:38.835Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"333","4","33","992","Effects of auricular acupuncture-like transcutaneous electric nerve stimulation on pain levels following wound care in patients with burns: a pilot study.","Lewis","1990","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:39.812Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"334","4","34","993","Electro-acupuncture and postoperative emesis.","Ho","1990","English","yes","NO","EXCLUDE_NON_RANDOMIZED","Two or more essential criteria unsupported: randomization, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","yes","uncertain","EA","usual care/no stimulation","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T10:24:43.259Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"335","4","35","994","Effect of helium-neon laser auriculotherapy on experimental pain threshold.","King","1990","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:44.139Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"336","4","36","995","[Clinical approaches to improvement of appendectomy effects under acupuncture anesthesia].","Chen","1990","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:47.549Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"337","4","37","996","[Application of acupuncture anesthesia during craniocerebral operation in temporo-fronto-occipital region].","Yan","1990","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:51.018Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"338","4","38","997","[The relations between acupuncture analgesia and changes of concentration of serum metallic ion].","Ouyang","1990","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, randomization, timing, comparator, outcome.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","no","no","no","yes","2026-07-27T10:24:54.488Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"339","4","39","998","Studies on the enhanced effect of acupuncture analgesia and acupuncture anesthesia by D-phenylalanine (2nd report)--schedule of administration and clinical effects in low back pain and tooth extraction.","Kitade","1990","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:57.970Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"340","4","40","999","Effect of stimulation of the P6 antiemetic point on postoperative nausea and vomiting.","Dundee","1989","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:24:59.016Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"341","4","41","1000","[Considerations of the placebo problem in acupuncture. Reflections on usefulness, ethical justification, standardization and differentiated use of placebos in acupuncture].","Kubiena","1989","English","yes","NO","EXCLUDE_NON_ACUPOINT_TENS","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:25:00.026Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"342","4","42","1001","[Electroacupuncture in the prevention of the immunosuppressive action of surgical stress].","Vasilenko","1989","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Explicit non-general anaesthesia.","No general anaesthesia.","high","primary_results","yes","0","0","","no","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:25:01.001Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"343","4","43","1002","[Status of immune reactivity in patients after surgery on the bile ducts using various methods of combined general anesthesia].","Gashilova","1989","English","yes","NO","EXCLUDE_NO_ELIGIBLE_OUTCOME","Surrogate physiological or laboratory outcomes only.","No eligible clinical outcome.","high","primary_results","yes","0","0","","yes","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","no","no","no","yes","2026-07-27T10:25:01.822Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"344","4","44","1003","Electroacupuncture and postoperative pain.","Christensen","1989","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, randomization, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","usual care/no stimulation","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T10:25:02.782Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"345","4","45","1004","Transcutaneous electrical nerve stimulation at acupuncture points in the induction of uterine contractions.","Dunn","1989","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:25:03.771Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"346","4","46","1005","The effects of acupuncture on operative pain and the hormonal responses to stress.","Leong","1988","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, randomization, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","usual care/no stimulation","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T10:25:07.184Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"347","4","47","1006","Comparative study of the analgesic effect of transcutaneous nerve stimulation (TNS); electroacupuncture (EA) and meperidine in the treatment of postoperative pain.","Martelete","1985","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, comparator.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","yes","EA","uncertain","uncertain","uncertain","yes","preoperative/intraoperative or within 24 hours","yes","no","no","yes","2026-07-27T10:25:10.583Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"348","4","48","1007","[Electrostimulation anesthesia in surgery of the retina and vitreous body].","Abdulla","1982","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","No eligible TEAS or needle-based EA.","Ineligible intervention.","high","primary_results","yes","0","0","","uncertain","uncertain","ineligible","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:25:11.378Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"349","4","49","1008","[First trial of electroacupuncture as a chief component of anesthesia].","Treshchinskiĭ","1977","English","no","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, randomization, timing, comparator, outcome, abstract.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","no","no","no","yes","2026-07-27T10:25:12.122Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"350","4","50","1009","[Initiating labour of the pregnant uterus through electro-acupuncture (author's transl)].","Kubista","1974","English","no","NO","EXCLUDE_NON_SURGICAL","Non-operative or remote rehabilitation setting.","Non-surgical population.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T10:25:15.484Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"351","4","51","1010","Effects of transcutaneous electrical acupoint stimulation and dezocine on treatment and prevention of sufentanil-cough incidence under general anesthesia","ChiCTR2000039787","2020","English","yes","NO","EXCLUDE_NON_RANDOMIZED","Two or more essential criteria unsupported: randomization, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","yes","uncertain","TEAS and EA","sham","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T10:25:26.391Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"352","4","52","1011","A clinical study of Transcutaneous electrical acupoint stimulation (TEAS) combined with electroacupuncture (EA) to promote rapid recovery after abdominal surgery","ChiCTR2100043883","2021","English","yes","NO","EXCLUDE_NON_RANDOMIZED","Two or more essential criteria unsupported: randomization, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","yes","uncertain","TEAS and EA","usual care/no stimulation","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T10:25:27.374Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"353","4","53","1013","Unilateral Wristbands Versus Bilateral Transcutaneous Acupoint Electrical Stimulation of Neiguan Point for the Prevention of Postoperative Nausea and Vomiting After Gynecological Laparoscopy: a Non-Inferiority Study","ITMCTR2025001134","2025","English","yes","NO","EXCLUDE_NON_RANDOMIZED","Two or more essential criteria unsupported: randomization, timing, comparator.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","yes","uncertain","TEAS","uncertain","uncertain","uncertain","uncertain","unclear","yes","no","no","yes","2026-07-27T10:25:30.769Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"354","4","54","1015","Different Stimuli of Transcutaneous Electric Acupoint Stimulation(TEAS) on Acupuncture Anesthesia","NCT02597530","2015","English","yes","NO","EXCLUDE_NON_RANDOMIZED","Two or more essential criteria unsupported: randomization, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","yes","uncertain","TEAS and EA","sham","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T10:25:34.151Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"355","4","55","1016","Effects of transcutaneous acupoint electrical stimulation on postoperative gastrointestinal function in colon cancer patients with preoperative sleep disorders","ChiCTR2400087594","2024","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, randomization.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","uncertain","TEAS","usual care/no stimulation","yes","yes","yes","preoperative/intraoperative or within 24 hours","yes","no","no","yes","2026-07-27T10:25:35.139Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"356","4","56","1017","Effect of percutaneous acupoint electrical stimulation on postoperative cognitive function in elderly patients with sleep disorders","ChiCTR2400088655","2024","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria unsupported: general_anaesthesia, randomization.","Multiple essential criteria unsupported.","high","primary_results","yes","0","0","","uncertain","uncertain","TEAS","usual care/no stimulation","yes","yes","yes","preoperative/intraoperative or within 24 hours","yes","no","no","yes","2026-07-27T10:25:36.101Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
