"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"131","2","31","772","[Adhesive ileus treated by electroacupuncture at Zhigou (TE 6) and Zusanli (ST 36): a randomized controlled study].","Wen","2012","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria are unsupported: general_anaesthesia, timing, comparator.","Multiple essential criteria unsupported.","high","primary_results","yes","6","0","","uncertain","yes","EA","uncertain","uncertain","uncertain","uncertain","unclear","yes","no","no","yes","2026-07-27T09:48:04.274Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"132","2","32","773","Effect of electroacupuncture in postanesthetic shivering during regional anesthesia: a randomized controlled trial.","Yeh","2012","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria are unsupported: general_anaesthesia, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","7","0","","uncertain","yes","EA","sham","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T09:48:07.750Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"133","2","33","774","Effects of combining electroacupuncture with general anesthesia induced by sevoflurane in patients undergoing supratentorial craniotomy and improvements in their clinical recovery profile & blood enkephalin.","Yang","2012","English","yes","MAYBE","UNCERTAIN_RANDOMIZATION","Controlled sham-EA craniotomy study under sevoflurane general anaesthesia reports perioperative EA and clinical recovery outcomes, but randomized allocation is not stated.","Otherwise eligible EA study; randomization is the sole uncertainty.","moderate","primary_results","yes","8","1","randomization","yes","uncertain","EA","sham","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T09:48:08.715Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"134","2","34","775","Electroacupuncture reduces duration of postoperative ileus after laparoscopic surgery for colorectal cancer.","Ng","2012","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria are unsupported: general_anaesthesia, randomization, timing.","Multiple essential criteria unsupported.","high","primary_results","yes","6","0","","uncertain","uncertain","EA","sham","yes","yes","uncertain","unclear","yes","no","no","yes","2026-07-27T09:48:09.732Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"135","2","35","776","[Effect of electroacupuncture on cerebral PKC isozyme expression levels in cerebral ischemia-reperfusion rats].","Wang","2012","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:48:10.787Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"136","2","36","777","[Influence of electroacupuncture on spinal TNF-alpha and IL-6 contents in spinal cord ischemia-reperfusion injury rabbits].","Huo","2012","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:48:17.828Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"137","2","37","778","[Influence of acupuncture-drug compound anesthesia with different frequency electroacupuncture on immune function in patients undergoing pneumonectomy].","Fan","2012","English","yes","YES","INCLUDE_ELIGIBLE","Visible abstract supports randomized perioperative EA under general anaesthesia with eligible timing, comparator, and clinical outcome.","Eligible randomized perioperative EA trial.","high","primary_results","yes","9","0","","yes","yes","EA","sham","yes","yes","yes","preoperative/intraoperative or within 24 hours","yes","no","no","yes","2026-07-27T09:48:18.852Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"138","2","38","779","[Efficacy and safety of patient-controlled sedation with transcutaneous electrical stimulation of auricular Shenmen (TF4) in cesarean section].","Li","2012","English","yes","NO","EXCLUDE_POPULATION","Paediatric-only population.","Paediatric population.","high","primary_results","yes","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:48:19.904Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"139","2","39","780","Effect of electroacupuncture on opioid consumption in patients with chronic musculoskeletal pain: protocol of a randomised controlled trial.","Xue","2012","English","yes","NO","EXCLUDE_PROTOCOL_NO_RESULTS","Protocol publication without participant results.","Protocol without participant results.","high","protocol","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T09:48:23.344Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"140","2","40","782","[Effects of electroacupuncture on T-lymphocytes, spleen index, thymus index and lymphopoiesis levels in strenuous exercise-induced stress rats].","Lu","2012","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:48:26.787Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"141","2","41","783","[Effects of electroacupuncture of ""Futu"" (LI 18), etc. on pain behavior and expression of GABA receptor subunit genes in cervical spinal cord in rats with thyroid regional pain].","Gao","2012","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:48:30.206Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"142","2","42","784","[Influence of different frequency electroacupuncture on serum IL-1 and IL-6 in patients with pneumonectomy].","Chen","2012","English","yes","NO","EXCLUDE_NO_ELIGIBLE_OUTCOME","Surrogate physiological or laboratory outcomes without an eligible clinical outcome.","Surrogate outcomes only.","high","primary_results","yes","0","0","","yes","yes","EA","uncertain","uncertain","uncertain","uncertain","unclear","no","no","no","yes","2026-07-27T09:48:33.619Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"143","2","43","785","[The application of electroacupuncture to postoperative rehabilitation of total knee replacement].","Chen","2012","English","yes","NO","EXCLUDE_NON_SURGICAL","Non-operative procedure or remote rehabilitation setting.","Non-surgical or remote postoperative population.","high","primary_results","yes","0","0","","uncertain","uncertain","EA","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:48:34.425Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"144","2","44","786","The effects of P6 electrical acustimulation on postoperative nausea and vomiting in patients after infratentorial craniotomy.","Xu","2012","English","yes","YES","INCLUDE_ELIGIBLE","Prospective randomized TEAS at P6 versus sham beginning 30 minutes before anaesthesia and continuing through 24 hours after infratentorial craniotomy, with clinical PONV outcomes.","Eligible randomized perioperative TEAS trial.","high","primary_results","yes","9","0","","yes","yes","TEAS","sham","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T09:48:35.232Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"145","2","45","787","[Effects of electroacupuncture assistant general anesthesia on postoperative cognitive dysfunction of aged patients].","Gao","2012","English","yes","YES","INCLUDE_ELIGIBLE","Randomized EA added to balanced general anaesthesia beginning 30 minutes before induction, with postoperative cognitive dysfunction and PONV outcomes.","Eligible randomized perioperative EA trial.","high","primary_results","yes","9","0","","yes","yes","EA","usual care/no stimulation","yes","yes","yes","unclear","yes","no","no","yes","2026-07-27T09:48:38.645Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"146","2","46","788","[Overactive bladder after transurethral resection of prostate treated with electroacupuncture therapy and tolterodine].","Shen","2012","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","Two or more essential criteria are unsupported: general_anaesthesia, timing, outcome.","Multiple essential criteria unsupported.","high","primary_results","yes","6","0","","uncertain","yes","EA","usual care/no stimulation","yes","yes","uncertain","unclear","no","no","no","yes","2026-07-27T09:48:43.324Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"147","2","47","789","[Effects of preventive-electroacupuncture of ""Guanyuan"" (CV 4) and ""Sanyinjiao"" (SP 6) on hypothalamus-pituitary-ovary axis in ovariectomized rats].","Cheng","2012","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:48:46.738Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"148","2","48","790","Transcutaneous electrical nerve stimulation on acupoints reduces fentanyl requirement for postoperative pain relief after total hip arthroplasty in elderly patients.","Lan","2012","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","TENS was delivered at recognized acupoints after total hip arthroplasty, but both general anaesthesia and initiation within 24 hours are unreported.","General anaesthesia and timing are both unsupported.","high","primary_results","yes","0","0","","uncertain","uncertain","TEAS","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:48:47.527Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"149","2","49","791","Preventive effect of electrical acupoint stimulation on lower-limb thrombosis: a prospective study of elderly patients after malignant gastrointestinal tumor surgery.","Hou","2013","English","yes","NO","EXCLUDE_NO_ELIGIBLE_OUTCOME","Surrogate physiological or laboratory outcomes without an eligible clinical outcome.","Surrogate outcomes only.","high","primary_results","yes","0","0","","uncertain","yes","TEAS","uncertain","uncertain","uncertain","uncertain","unclear","no","no","no","yes","2026-07-27T09:48:50.926Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"150","2","50","792","Effects of electroacupuncture at different points on colorectal distention-induced changes in blood pressure, electrogastrogram, gastric tension and gastric blood flow.","Chen","2011","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:48:54.337Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"151","2","51","793","Cardioprotective effect of transcutaneous electric acupoint stimulation in the pediatric cardiac patients: a randomized controlled clinical trial.","Ni","2012","English","yes","NO","EXCLUDE_POPULATION","Randomized TEAS cardiac-surgery trial enrolled children aged 2–12 years.","Paediatric-only population.","high","primary_results","yes","0","0","","uncertain","yes","TEAS","uncertain","uncertain","uncertain","uncertain","unclear","no","no","no","yes","2026-07-27T09:49:37.489Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"152","2","52","794","[Effects of transcutaneous electrical acupoint stimulation combined with general anesthesia on changes of gastric dynamics in controlled hypotension dogs].","Fang","2011","English","yes","NO","EXCLUDE_ANIMAL","Title or abstract describes an animal experiment.","Animal study.","high","animal_study","no","0","0","","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","uncertain","unclear","uncertain","no","no","yes","2026-07-27T09:49:40.903Z","none","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
