"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"811","9","11","2383","Electroacupuncture on Postoperative Urinary Retention After Radical Surgery for Cervical Cancer","NCT07253194","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Electroacupuncture on Postoperative Urinary Retention After Radical Surgery for Cervical Cancer.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:04:50.994Z","none","This is a prospective, blinded, single‐center, randomized controlled trial. Investigatorswill include 208 patients with postoperative urinary retention (POUR) after radicalhysterectomy for cervical cancer who have a clear diagnosis and meet the screeningcriteria. Participants will be randomly divided into the electroacupuncture（EA）group andthe sham EA group according to a 1:1 ratio. Each group consists of 104 patients, and allparticipants will be required to sign a written informed consent form. The TEAS groupwill be treated with EA based on conventional treatment, and the shamEA group will betreated with sham EA based on conventional treatment. The main outcomes will be tocalculate the proportion of patients who successfully removed the urinary catheter, andthe secondary indicators will include the change in post‐void residual (PVR) volume ofthe bladder, assessment of urinary tract infection (UTI), and quality of life assessmentaccording to the EORTC QLQ‐C30 scale. Evaluation of participant‐reported expectations,blinding, compliance, and safety will also be conducted. All analyses will be conductedin accordance with the intention‐to‐treat principle."
"812","9","12","2384","Effect of acupoint electrical stimulation (TEAS) combined with lumbar quadratus muscle block (QLB) on postoperative rehabilitation in patients undergoing robot-assisted nephrectomy","ChiCTR2500109146","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Effect of acupoint electrical stimulation (TEAS) combined with lumbar quadratus muscle block (QLB) on postoperative rehabilitation in patients undergoing robot-assisted nephrectomy.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:04:51.567Z","none","INTERVENTION: Experimental group:TEAS combined with QLB was administered preoperatively for analgesia;Control group:Only QLB was given for analgesia; CONDITION: Kidney neoplasms PRIMARY OUTCOME: Dydrocodeine dosage 24h after surgery; SECONDARY OUTCOME: C‐reactive protein;high mobility group bo Xprotein1;Time of initial postoperative pressurized analgesia pump; INCLUSION CRITERIA: 1. Age 65‐89 years; 2. ASA classification II, III; 3. BMI 18‐27 kg/m^2; 4. Sign informed consent."
"813","9","13","2385","Effect of electroacupuncture combined with Rema on the incidence of perioperative complications","ChiCTR2400079732","2024","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:04:54.775Z","none","INTERVENTION: Group A (pretreatment group):Preoperative electroacupuncture stimulation;Group B (post‐processing group):Postoperative electroacupuncture stimulation;Group C (control group):None; CONDITION: acupoint electric stimulation PRIMARY OUTCOME: PONV rate; SECONDARY OUTCOME: PONV classification;Whether to use antiemetic; INCLUSION CRITERIA: INCLUSION CRITERIA: Patients undergoing gynecological laparoscopic surgery; Age 18‐50 years old, BMI 18‐30kg/m2, ASA grade I‐II, operation time 1‐3h."
"814","9","14","2386","The effect of electroacupuncture preconditioning on cognitive impairments following knee replacement among elderly: a randomized controlled trial","Zhao","2018","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","Objective: To investigate if electroacupuncture (EA) preconditioning can mitigate cognitive impairments and reduce the incidence of postoperative cognitive dysfunction (POCD) following knee replacement and its safety among elderly.","yes","no","no","no","yes","2026-07-26T15:04:55.206Z","none","DOI:
10.1016/j.wjam.2018.11.003"
"815","9","15","2388","Effect of electroacupuncture on perioperative anxiety and stress response in patients undergoing gastric and colorectal tumor surgery","ChiCTR2000037127","2020","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:04:55.643Z","none","INTERVENTION: control group:Perioperative routine nursing and treatment;experimental group:Perioperative routine nursing and treatment, electroacupuncture treatment; CONDITION: Gastric and colorectal tumor PRIMARY OUTCOME: State‐Trait Anxiety Inventory; SECONDARY OUTCOME: Amsterdam Preoperative Anxiety and Information Scale;ACTH;Cort;IL‐6;TNF‐a;First exhaust time after operation;Qor‐15;VAS;The use of postoperative analgesics; INCLUSION CRITERIA: 1. For patients aged 35‐85 years, there is no gender limit; 2. Patients undergoing elective resection of gastric or colorectal tumors; 3. Patients who understand and agree to participate in the study and sign the informed consent form."
"816","9","16","2389","Clinical Study of TEAS Intervention in Relieving Anxiety Before Thoracoscopic Surgery","NCT04895852","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:05:02.005Z","none","This single center, randomized, sham‐controlled, participant‐blinded and assessor‐blinded trial will be conducted at the inpatient ward of cardiothoracic surgery department of Yueyang Hospital of Integrated Traditional Chinese and Western Medicine affiliated to Shanghai University of Traditional Chinese Medicine. The trial will commence after ethical approval has been obtained and the protocol has been registered. Patient enrollment started in late June 2021 and is expected to end in March 2023. An estimated 92 participants will be recruited and randomly assigned to receive TEAS or sham TEAS (STEAS) in a l:l ratio using SPSS 21.0 software. During the development of the standard protocol, the Standards for Reporting Interventions in Clinical Trials for Acupuncture (STRICTA) and the SPIRIT reporting guidelines will be followed to explicitly and transparently explain the therapeutic processes involved. Patients who will undergo VATS for pulmonary nodules will be screened. . Potential subjects will be interviewed preoperatively by the clinical research coordinator to assess whether they meet the inclusion and exclusion criteria. Eligible participants will voluntarily provide written informed consent prior to randomization. This study will have a single‐blind design. The patients are blinded to the group assignment and are told that they might or might not feel a sensation when the TEAS is working. Both acupoint stimulations in the TEAS group and in the STEAS group will be performed by the same acupuncturist who is not involved in the process of data collection. The TEAS instrument is covered with an opaque box for adequate blinding. The randomized numbers were generated with SPSS 21.0 (IBM®SPSS®Statistics, Version 21) software. The random sequence for group classification will be sealed in a confidential envelope. Patients will be randomly allocated into the TEAS group or STEAS group at a ratio of 1:1. Group assignment was exposed from a sealed envelope only by an acupuncturist. Patients will be treated separately to prevent communication. Efficacy evaluation will be conducted blinded to the grouping allocation. The efficacy evaluators and statisticians will be separated and blinded. To test the participant‐blinding effects, all participants will be asked to guess whether they had received TEAS or STEAS within 5 minutes after one of the treatment sessions before VATS."
"817","9","17","2390","A COMBINATION OF ELECTROACUPUNCTURE AND AURICULAR ACUPUNCTURE FOR POSTOPERATIVE PAIN AFTER ABDOMINAL SURGERY FOR GYNAECOLOGICAL DISEASES: a RANDOMIZED CONTROLLED TRIAL","Lam","2024","English","yes","No","EXCLUDE_WRONG_INTERVENTION","A COMBINATION OF ELECTROACUPUNCTURE AND AURICULAR ACUPUNCTURE FOR POSTOPERATIVE PAIN AFTER ABDOMINAL SURGERY FOR GYNAECOLOGICAL DISEASES: a RANDOMIZED CONTROLLED TRIAL.","The electrical intervention is auricular stimulation or a nerve-localization device rather than eligible body-point TEAS or needle-based electroacupuncture.","high","secondary_report","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","no","yes","Either acupuncture (n = 36) or non‐invasive sham acupuncture (n = 36) was performed on the patients preoperatively (1 session) and postoperatively (once a day, up to 6 sessions).","yes","no","no","yes","yes","2026-07-26T15:05:02.897Z","none","DOI:
10.1089/jicm.2024.30524.abstracts"
"818","9","18","2392","Exploring the optimal timing of preoperative electroacupuncture for prevention of postoperative nausea and vomiting in orthopedic surgery patients: a prospective cohort study","ITMCTR2200005851","2022","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Exploring the optimal timing of preoperative electroacupuncture for prevention of postoperative nausea and vomiting in orthopedic surgery patients: a prospective cohort study.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:05:03.328Z","none","INTERVENTION: One day before operation group:Electroacupuncture was performed one day before operation and one time on the day of operation;Three days before operation group:Electroacupuncture was performed once 3 days before operation, 2 days before operation, 1 day before operation and the day of operation;Operation day group:Electroacupuncture treatment was performed only once on the day of operation;Two days before operation group:Electroacupuncture was performed once 2 days before operation, 1 day before operation and the day of operation; CONDITION: postoperative nausea and vomiting PRIMARY OUTCOME: Postoperative nausea and vomiting; SECONDARY OUTCOME: First feeding time after operation;motilin;Recovery quality score;Time of first feeding solid food after operation;Postoperative abdominal distension;First defecation time after operation;Prostaglandin E2;Time of first half fluid feeding after operation;ß‐ Endorphins;Serotonin;First postoperative exhaust time;Postoperative pain; INCLUSION CRITERIA: ? 70 years old = 18 years old; ? Patients undergoing elective orthopedic surgery; ? ASA grade I ‐ III; ? Voluntarily participate in the study and sign informed consent."
"819","9","19","2393","Effects of electroacupuncture on postoperative pain and gastrointestinal motility after laparoscopic appendectomy","KCT0001486","2015","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Effects of electroacupuncture on postoperative pain and gastrointestinal motility after laparoscopic appendectomy.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:05:03.900Z","none","INTERVENTION: Procedure/Surgery : Prospective randomized controlled trial with three‐arm, parallel‐group. 1. Intervention 1 = electroacupuncture Materials: Stainless‐steel needle and PG‐306 electroacupuncture device Methods: At least two hours after operation, electroacupuncture for 30 minutes, twice a day (a.m. &amp; p.m.). Maximum 6 times of acupuncture during hospitalization. Acupuncture site (location): LI4(Hapgok, Hegu), PC6(Naegwan, Neiguan), KI6(Johae, Zhaohai), and LR3(Taechung, Taichong). 2. Intervention 2 = sham acupuncture Materials: Park Sham Device (PSD) Methods &amp; acupuncture location: same as electroacupuncture group 3. Control group = No postoperative acupuncture 4. Blinding for electroacupuncture vs. sham acupuncture 1) Electroacupuncture : Acupuncture with stainless‐steel needle (0.25X40mm, DONGBANG Acupuncture Inc., Korea) and electrostimulation with PG‐306 electroacupuncture device (Tokyo, Japan). 2) Sham acupuncture: Acupuncture with Park Sham Device (PSD). PSD is composed of guide tube and Park tube through which needle is inserted. Sham needle has a blunt end which cannot penetrate skin. However, needle is inserted into the tube and it appears to be shortened so it looks like penetrating skin. 3) Real electroacupuncture set and sham acupuncture set (PSD) are identical in shape. Patients are unable to distinguish between real electroacupuncture and sham acupuncture because they have same shape and same sound (fake electrostimulation sound). 5. Blinding for allocation: True electroacupuncture vs. sham acupuncture : blinded Intervention group (true &amp; sham acupuncture) vs. control group : open CONDITION: Diseases of the digestive system PRIMARY OUTCOME: Time of first passing flatus after operation SECONDARY OUTCOME: Bowel sound per minute Postoperative analgesics Postoperative complications Postoperative hospital stay Postoperative nausea and/or vomiting Postoperative pain score Postoperative quality of life questionnaire Protocol failure rate Readmission rate due to postoperative complications Time to mobilization(self walking) and self support to preoperative level Time to tolerable water drinking and solid diet after operation Total cost during hospital stay after operation INCLUSION CRITERIA: 1. Patients diagnosed as appendicitis 2. Female or male patients over 20 years old 3. Patients undergoing laparoscopic appendectomy"
"820","9","20","2394","Influence of perioperative electroacupuncture on early and long term cognitive function after hip fracture in elderly patients","ChiCTR2100053050","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:05:04.310Z","none","INTERVENTION: Control Group:no;Electroacupuncture pretreatment group:electroacupuncture pretreatment;Electroacupuncture post‐treatment group:electroacupuncture post treatment;Electroacupuncture whole treatment group:electroacupuncture pre‐ and post‐ treatment; CONDITION: Postoperative cognitive dysfunction PRIMARY OUTCOME: blood biochemical indexes;arterial blood gas analysis;Scores on the Mini‐Mental State Examination (MMSE);Clock Drawing Test (CDT);inflammatory factor;Serum S‐100ß; SECONDARY OUTCOME: vital signs;adverse reaction; INCLUSION CRITERIA: 1. Hip fracture patients: femoral neck fracture, intertrochanteric fracture, acetabular fracture; 2. Aged >= 65 years; 3. ASA classification I III; 4. The preoperative MMSE score is > 24 for middle school, > 20 for primary school, > 17 for illiteracy; 5. The patient signed the informed consent."
"821","9","21","2396","A RANDOMISED, CONTROLLED STUDY OF PREOPERATIVE ELETROACUPUNCTURE FOR POSTOPERATIVE PAIN CONTROL AFTER CARDIAC SURGERY","[Unknown authors]","2011","English","no","No","EXCLUDE_WRONG_INTERVENTION","A RANDOMISED, CONTROLLED STUDY OF PREOPERATIVE ELETROACUPUNCTURE FOR POSTOPERATIVE PAIN CONTROL AFTER CARDIAC SURGERY.","Wrong intervention.","high","primary_results","no","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","yes","A RANDOMISED, CONTROLLED STUDY OF PREOPERATIVE ELETROACUPUNCTURE FOR POSTOPERATIVE PAIN CONTROL AFTER CARDIAC SURGERY.","yes","no","no","no","yes","2026-07-26T15:05:09.787Z","none",""
"822","9","22","2399","The Efficacy and Mechanism of Electroacupuncture in Preventing and Treating Postoperative Fatigue Syndrome Following Laparoscopic Colorectal Surgery","ITMCTR2026000713","2026","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","The Efficacy and Mechanism of Electroacupuncture in Preventing and Treating Postoperative Fatigue Syndrome Following Laparoscopic Colorectal Surgery.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:05:10.329Z","none","INTERVENTION: intervention group:Electrical stimulation needle therapy;control group:Dummy intervention control; CONDITION: Postoperative Fatigue Syndrome (POFS) PRIMARY OUTCOME: Postoperative ICFS‐10 score assessment; SECONDARY OUTCOME: Hemoglobin;total protein;Tumor Necrosis Factor Alpha;Interleukin‐6;C‐Reactive Protein; INCLUSION CRITERIA: 1. Patients aged = 65 years undergoing elective laparoscopic colorectal resection; 2. ASA grade I‐III; 3. Preoperative Idiopathic Chronic Fatigue Syndrome?(ICFS‐10 )score < 3 points (excluding baseline fatigue state)"
