"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"911","10","11","2509","Increasing Oxytocin through Electroacupuncture Stimulation at LI4 and SP6 Points in Postpartum Cesarean Section","Azizah","2024","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","no","no","yes","2026-07-26T15:12:45.760Z","none","DOI:
10.5530/pj.2024.16.170"
"912","10","12","2510","Efficacy of Electroacupuncture Combined with Chinese Herbal Medicine on Pain Intensity for Chronic Sciatica Secondary to Lumbar Disc Herniation: study Protocol for a Randomised Controlled Trial","Xia","2024","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The title identifies a protocol/design report without participant results.","Protocol or registration without results.","high","protocol","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:12:46.188Z","none","DOI:
10.2147/JPR.S448631"
"913","10","13","2511","The Effect of Electroacupuncture Combined with Standard Rehabilitation on Postoperative Muscle Atrophy Following Anterior Cruciate Ligament (ACL) Reconstruction","ITMCTR2025000452","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","The Effect of Electroacupuncture Combined with Standard Rehabilitation on Postoperative Muscle Atrophy Following Anterior Cruciate Ligament (ACL) Reconstruction.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:12:46.608Z","none","INTERVENTION: Electroacupuncture Group:Electroacupuncture Combined with Standard Rehabilitation;Control Group:Standard Rehabilitation; CONDITION: Knee disease PRIMARY OUTCOME: Limb symmetry index;maximum voluntary isometric torque;Quadriceps muscle thickness; SECONDARY OUTCOME: International Knee Documentation Committee;Y‐Balance test; INCLUSION CRITERIA: (1) ACL rupture was met according to the diagnostic criteria, 4 weeks after ACL reconstruction, and the graft type was autologous hamstring; (2) postoperative muscle atrophy; (3) Those who are 18‐45 years old and have normal cognition; (4) Able to follow the doctor's instructions for rehabilitation; (5) Voluntarily sign the informed consent form for this study."
"914","10","14","2512","ASO Visual Abstract: randomized Trial on Electroacupuncture for Recovery of Postoperative Gastrointestinal Function Based on Long-Term Monitoring Device","Cai","2025","English","no","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","ASO Visual Abstract: randomized Trial on Electroacupuncture for Recovery of Postoperative Gastrointestinal Function Based on Long-Term Monitoring Device.","yes","no","no","no","yes","2026-07-26T15:12:47.192Z","none","DOI:
10.1245/s10434-025-17415-5"
"915","10","15","2513","Optimization of therapeutic strategies for muscle atrophy and functional rehabilitation of knee joint in different stages after arthroscopy for knee sports injury","ChiCTR2200058011","2022","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:12:47.605Z","none","INTERVENTION: Low load (15‐20RM) muscle resistance exercise group:Muscular training;High load (6‐10RM) muscle resistance training group:Muscular training;Traditional strength training rehabilitation group:Routine rehabilitation training;Task‐oriented training and rehabilitation group:Task‐based rehabilitation training;Routine rehabilitation program training group:Routine rehabilitation training;Routine rehabilitation combined with restricted blood flow training group:Routine rehabilitation training combined with restricted blood flow training;Anterior cruciate ligament reconstruction routine rehabilitation training group:Routine rehabilitation training;Routine rehabilitation training combined with proprioception training group:Routine rehabilitation training combined with proprioception training ;Anterior cruciate ligament reconstruction routine rehabilitation treatment group:Routine rehabilitation training;Anterior cruciate ligament reconstruction routine rehabilitation treatment group combined with electroacupuncture group:Routine rehabilitation training combined with electroacupuncture therapy;Anterior cruciate ligament reconstruction routine rehabilitation treatment group combined with blood flow restriction training group:Routine rehabilitation training combined with blood flow restriction training treatment;Anterior cruciate ligament reconstruction routine rehabilitation treatment group combined with electroacupuncture, blood flow restriction training group:Routine rehabilitation training combined with blood flow restriction training and electroacupuncture therapy;Knee extension hysteresis group after patellar dislocation:None;Muscle atrophy group after knee anterior fork ligament injury:None; CONDITION: Knee disease PRIMARY OUTCOME: Degree of pain;Assessment of balance and postural control;Evaluation of proprioception of knee joint;Knee function and ability to perform activities of daily living score;Muscle circumference and thickness;Swelling of knee joint;Range of motion of knee; INCLUSION CRITERIA: 1. Suitable for knee arthroscopic anterior cruciate ligament reconstruction, arthroscopic ligament reconstruction after patellar dislocation and other related diseases; 2. Meet the requirements of postoperative rehabilitation time and knee function under arthroscopy; 3. Understand the research plan, agree and sign the informed consent; 4. Accept the follow‐up."
"916","10","16","2514","Add-on effect and safety of pharmacopuncture therapy in the treatment of patients with lumbar spinal stenosis","KCT0007229","2022","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:12:58.379Z","none","INTERVENTION: Others(pharmacopuncture therapy, acupuncture, electroacupuncture, cupping, infrared irradiation) : 1. pharmacopuncture therapy ‐ Specific pharmacopuncture intervention will be chosen by a clinical expert of Korean medicine according to the lesion on imaging, radiating pain in low extremity, pain complaint area, tenderness and will be recorded on Case Report Form(CRF). ‐ Treatment areas : lumbar Hyeopcheok points, major acupuncture points in the lumbar region and Ashi point ‐ pharmacopuncture selection : Specific pharmacopuncture intervention will be chosen by a clinical expert of Korean medicine and every specific information about intervention including the chosen pharmacopuncture type and dosage(ml) will be recorded on Case Report Form(CRF). 2. Conventional Korean medicine treatment 1) Cupping : before acupuncture treatment, it is performed on the back and pelvis for 5 minutes 2) Acupuncture + Electroacupuncture + Infrared irradiation ? Acupuncture points ‐ Compulsory main acupuncture points : EX‐B2, L1‐5 corresponding level of lumbar spinal stenosis. ‐ Individualized auxiliary acupuncture points Lumbar/buttock : Yaoyangguan(GV3), Sinsu(BL23), Daejangsu(BL25), Hwangmun(BL51), Jisil(BL52), Charyo(BL32), Jilbyeon(BL54), Hwando(GB30) and Ashi point Lower extremity : Wijung(BL40), Seungsan(BL57), Wiyang(BL39), Gollyun(BL60), Eumneungcheon(SP9), Yangneungcheon(GB34), Hyeonjong(GB39) and Ashi point ? Details of needling : Considering patient's physique, fear of invasive treatment, and postoperative pain, the kinds of the acupuncture needles and the depth of invasion will be determined along with the stimulation to bring out De qi. ? Electroacupuncture : Electroacupuncture stimulation is applied to the acupuncture needles inserted in the compulsory main acupuncture point CONDITION: Diseases of the musculoskeletal system and connective tissue PRIMARY OUTCOME: Visual analog scale(VAS) SECONDARY OUTCOME: Clinically important difference (CID) EuroQol‐5D‐5L index(EQ‐5D‐5L) Maximum walking distance Modified‐Modified Schober Test(MMST) Patient Global Impression of change (PGIC) Safety assessment(Adverse effect) Zurich claudication questionaire (ZCQ) INCLUSION CRITERIA: 1. Diagnosed with lumbar spinal stenosis by CT or MRI. ‐ If there is no existing image data or if re‐examination is necessary, L‐spine CT scan will be performed 2. Pain or discomfort in the lower extremities/buttocks = VAS 40mm 3. Those who have clinical features of spinal stenosis, such as neurogenic claudication or changes in symptoms due to position 4. Those who are finally diagnosed with lumbar spinal stenosis as a result of a comprehensive physical examination, medical history examination, and imaging examination 5. Those who voluntarily decide to participate after hearing the explanation of the research purpose and process and consent in writing"
"917","10","17","2515","Effects of electroacupuncturing at Feishu (BL 13) on postoperative respiratory function for patients having laparoscopic radical resection of colon cancer","ChiCTR2000038996","2020","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Effects of electroacupuncturing at Feishu (BL 13) on postoperative respiratory function for patients having laparoscopic radical resection of colon cancer.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:12:58.808Z","none","INTERVENTION: Group A:do not electroacupuncturing;Group B:electroacupuncturing at Feishu (BL 13) ; CONDITION: Impaired pulmonary function PRIMARY OUTCOME: pulmonary function;blood gas;inflammatory factors; SECONDARY OUTCOME: blood pressure;heart rates;patients' satisfaction;complications; INCLUSION CRITERIA: 1. ASA I‐III patients; 2. Patients with cardiac function grade 1‐2; 3. Patients aged 40‐80 years old; 4. Patients with normal blood pressure control; 5. Patients who can cooperate with treatment; 6. Conscious patients; 7. Patients who can keep prone position."
"918","10","18","2516","The effect of Percutaneous Acupoint Electrical Stimulation on Perioperative Neurocognitive Disorders in Elderly Patients","ChiCTR2300074882","2023","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:12:59.409Z","none","INTERVENTION: TEAS Group:Equipment: Huatuo SDZ‐V. Intervention time: 30 minutes before the start of the surgery and 1 hour after the start of the surgery. Acupoint selection: Yintang, Shenting, Bilateral Neiguan, Bilateral Shenmen. Stimulation frequency: 2/10Hz, density wave. Current intensity: Gradually increase from 2mA until the maximum current intensity that the patient can tolerate without discomfort or 10mA.;Control Group:Same as TEAS Group except for using internal broken wire.; CONDITION: Postoperative Neurocognitive Disorders PRIMARY OUTCOME: In hospital postoperative neurocognitive disorders; SECONDARY OUTCOME: Postoperative delirium;Postoperative cognitive disorders;NRS pain score;Length of stay after surgery;Length of ICU stay;Second surgery;Second Admission;30‐day mortality;Quantitative assessment of brain functional status;Nausea and vomiting;Barthel inde Xof ADL; INCLUSION CRITERIA: 1. Aged > 65 years; 2. ASA I‐III, activity tolerance > 4METs; 3. Planned to undergo elective laparoscopic surgery for gastrointestinal, esophagus, gynecological, hepatobiliary, pancreatic, and urinary system tumors, with an estimated surgery time of more than 3 hours; 4. Expected postoperative hospitalization time >= 5 days; 5. Can correctly understand related scale tests."
"919","10","19","2518","Study on the effect and mechanism of percutaneous acupoint nerve electrical stimulation in postoperative cognitive dysfunction","ChiCTR2200065497","2022","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Study on the effect and mechanism of percutaneous acupoint nerve electrical stimulation in postoperative cognitive dysfunction.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:12:59.839Z","none","INTERVENTION: Group TEAS:percutaneous acupoint nerve electrical stimulation;Group CON:nothing; CONDITION: Colorectal cancer PRIMARY OUTCOME: MMSE, Mini‐mental State Examination;QoR‐40, 40‐Item Quality of Restoration;cortisol;noradrenaline;D‐LAC;DAO; SECONDARY OUTCOME: TNF‐a;IL‐6;fMRI;gut microbiome; INCLUSION CRITERIA: 1. Aged > 65 years; 2. Patients undergoing laparoscopic radical surgery for colorectal cancer; 3. No drugs affecting inflammation and immune function were used within 1 month; 4. No skin infection occurs where electrodes are placed."
"920","10","20","2519","Can electrostimulation reduce the requirement for opioids in patients after surgery?","ISRCTN76428396","2020","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Can electrostimulation reduce the requirement for opioids in patients after surgery?.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:13:00.275Z","none","INTERVENTION: Enrolled participants will be randomly assigned to TEAS, sham, or control group (1:1:1). An independent, blinded statistician will generate the block randomization scheme. The table will be managed by an independent researcher who is not involved in the recruitment, treatment, or assessment. The participants will be blinded to the type of treatment. On a patient's arrival in the postanesthesia care unit, the PCA device will be connected to the patient's intravenous line and programmed to deliver 1 ml bolus doses of morphine (1 mg) ""on‐demand,"" with a minimal lockout interval of 10 min and a maximum 4 h dose of 15 mg according to a standardized hospital protocol. PCA therapy will be initiated in the postanesthesia care unit when the patient was sufficiently alert to understand and operate the PCA device. If the patient requires pain medication prior to starting PCA therapy, an incremental dose of metamizole 1 g intravenously, will be administered by the postanesthesia care unit nursing staff. The postoperative PCA analgesic therapy will be supplemented with TEAS/sham therapy, which will start when the patient arrives in the postanesthesia care unit. Stimulation will be performed using four portable coin‐sized electro‐stimulators (StimulAid Inc, Poland). A point‐detection function in the device will confirm the correct localization of the stimulator. The TEAS group will receive mixed frequency stimulation (alternating at 2 and 100 Hz every 3 s) in continuous mode for 30 min at intervals of 2 h. The device will automatically shut off at the end of each 30 min treatment interval. The intensity of the stimulation will be adjusted to each individual to maintain a slight twitching of the regional muscle and achieve De‐Qi sen CONDITION: Postoperative pain in patients undergoing inguinal hernia repair ; Surgery PRIMARY OUTCOME: Total morphine dose received in mg measured using patient‐controlled analgesia (PCA) device in the postoperative period SECONDARY OUTCOME: ; 1. The number of PCA demands, measured by times the button is pressed by the patients in the postoperative period; 2. Pain measured using score on the Visual Analogue Scale prior to surgery and at 4, 8, 12, 16, and 20 hours after surgery; 3. The frequency of opioid‐related side effects recorded by the medical staff during the postoperative observation period; INCLUSION CRITERIA: 1. Male and female patients aged 18–75 years 2. Patients undergoing elective laparoscopic mesh inguinal hernia repair 3. Body mass inde X18–30 kg/m² 4. ASA classification I–III 5. Patients provide signed informed consent"
"921","10","21","2520","The effects of electroacupuncture on lung injury in patients with surgical acute abdomen during perioperative: a Prospective, Randomized, Controlled Trial","ChiCTR1900021213","2019","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:13:06.976Z","none","INTERVENTION: Group 1:conventional therapy +acupuncture;conventional therapy group +non‐acupuncture:conventional therapy +non‐acupuncture;Group 3:conventional therapy; CONDITION: lung injury PRIMARY OUTCOME: oxygenation index; SECONDARY OUTCOME: Clara cell protein;oluble receptor for advanced glycationg end products;surfactant protein‐D; INCLUSION CRITERIA: patients with surgical acute abdomen and combine abdominal infection from ,aged 35‐65y, with the operation time is within 3 hours"
