"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"522","6","22","1264","Application of transcutaneous electrical acupoint stimulation (TEAS) in patients undergoing ambulatory thoracic surgery: a prospective randomized controlled clinical trial","ChiCTR2200066600","2022","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:52:36.603Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"523","6","23","1265","Application of Transcutaneous Electrical Acupoint Stimulation Combined with Tropisetron in Preventing Postoperative Nausea and Vomiting in Patients Undergoing Orthognathic Surgery","ITMCTR2025002177","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:52:52.960Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"524","6","24","1266","Effect of TEAS (Transcutaneous Electrical Acupoint Stimulation) on Postoperative Pain in Patients after Gastrectomy: an Open Randomized Controlled Trial","ChiCTR1900022692","2019","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:53:00.748Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"525","6","25","1267","Effects of Transcutaneous Electrical Acupoint Stimulation on Intraoperative Circulation and Postoperative Sore Throat in Patients Undergoing Rigid Bronchoscopy for Airway Stenosis","ChiCTR2400092561","2024","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:53:10.855Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"526","6","26","1268","To explore the relationship between transcutaneous electrical acupoint stimulation wristbands on postoperative nausea, vomiting, sleep quality and serotonin levels after cesarean section","ChiCTR2600118578","2026","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:53:49.973Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"527","6","27","1269","The impact of Transcutaneous electrical acupoint stimulation on postoperative sleep disorders in lung cancer patients under general anesthesia: a randomized controlled study","ChiCTR2300075751","2023","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:54:03.816Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"528","6","28","1270","Effects of transcutaneous electrical acupoint stimulation (TEAS) on postoperative acute and chronic pain in patients undergoing video-assisted thoracic surgical lobectomy","ChiCTR2300069458","2023","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:54:14.367Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"529","6","29","1271","The Effect of Transcutaneous Electrical Acupoint Stimulation on Postoperative Nausea and Vomiting in Diabetic Patients Undergoing Laparoscopic Surgery: a Randomized Controlled Trial","ChiCTR2500104453","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:54:30.347Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"530","6","30","1272","The effects of transcutaneous electrical acupoint stimulation and vagus nerve electrical stimulation on cardiopulmonary function in patients undergoing laparoscopic radical resection for colorectal cancer","ITMCTR2025002148","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:54:47.443Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"531","6","31","1273","Effects of transcutaneous electrical acupoint stimulation on ovarian reserve of patients with diminished ovarian reserve in in vitro fertilization and embryo transfer cycles","ChiCTR-TRC-14004523","2014","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:55:05.067Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"532","6","32","1274","A study on improving postoperative fatigue and sleep quality in patients with colorectal cancer by transcutaneous electrical acupoint stimulation through regulating the Nrf2/ARE signaling pathway based on digital and intelligent evaluation","ITMCTR2025002644","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:55:25.099Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"533","6","33","1275","THE USE OF TRADITIONAL CHINESE MEDICINE FOR IN VITRO FERTILIZATION IN CHINA: CLINICAL EVIDENCE","Qu","2015","English","yes","NO","EXCLUDE_NON_SURGICAL","The report concerns traditional Chinese medicine used with in vitro fertilization, not operative surgery under general anaesthesia.","IVF treatment context is not operative surgery under general anaesthesia.","high","narrative_review","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:55:40.284Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"534","6","34","1276","Acupuncture-assisted-anesthesia to Improve Postoperative Outcome After Digestive Surgery in Elderly Patients","NCT02239159","2014","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:55:51.183Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"535","6","35","1277","Acupoint Stimulation and Postoperative Sleep","NCT04632576","2020","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:56:06.406Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"536","6","36","1278","Perioperative effects of acupoint stimulation on high-risk patients with postoperative nausea and vomiting","ChiCTR2300070022","2023","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:56:24.233Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"537","6","37","1279","Analysis of the correlation between perioperative blood glucose and delirium in elderly patients with coronary artery bypass grafting and the study of acupoint intervention","ITMCTR2025000500","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:56:39.285Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"538","6","38","1280","Effect of TEAS assisted general anesthesia on the quality of postoperative recovery in patients undergoing spinal internal fixation","ITMCTR2025000399","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:56:57.141Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"539","6","39","1281","Acupuncture for Women Victims of Domestic Violence With Psychiatric Sequelae","NCT05102253","2021","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:57:05.510Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"540","6","40","1282","Effect of percutaneous electrical stimulation on the quality of postoperative recovery and inflammatory response in patients undergoing nasal endoscopic surgery: a prospective, randomized controlled clinical trial","ChiCTR2200057129","2022","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:57:18.509Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"541","6","41","1283","Effect of transcutaneous auricular vagus nerve stimulation on early postoperative cognitive function in elderly urological surgical patients","ChiCTR2500110423","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:57:30.372Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"542","6","42","1288","Study on the postoperative analgesic effect of quadratus lumborum block combined with transcutaneous electrical acupoint stimulation in pediatric lower abdominal laparoscopic surgery","ITMCTR2025000024","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:57:51.837Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"543","6","43","1289","Clinical application of transcutaneous electrical acupoint stimulation (TEAS) based on the concept of 'multimodal analgesia' in the perioperative analgesic effect of penile prosthesis in children and study of its neuroendocrine mechanism","ITMCTR2025001678","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:58:15.910Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"544","6","44","1293","Effect of transcutaneous acupoint electrical stimulation combined with esketamine on postoperative anxiety and depression in patients with abdominal malignant tumors: a multicenter prospective randomized double-blind controlled trial","ITMCTR2025000920","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:58:37.460Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"545","6","45","1295","TEAS for Ipsilateral Shoulder Pain After Video-Assisted Thoracoscopic Lung Surgery","NCT07494591","2026","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:58:52.136Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"546","6","46","1296","Effect of wearable transcutaneous acupoint electrical stimulation wristband on postoperative nausea and vomiting in high-risk patients undergoing gynaecological laparoscopic surgery","ChiCTR2500099712","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T10:59:03.157Z","computer_control_fallback","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
