"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"1716","18","16","4084","One-year outcomes of surgical versus nonsurgical treatments for discogenic back pain: A community-based prospective cohort study","Mirza","2013","English","yes","No","EXCLUDE_WRONG_INTERVENTION","One-year outcomes of surgical versus nonsurgical treatments for discogenic back pain: A community-based prospective cohort study.","Wrong intervention.","high","primary_results","no","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:57:01.992Z","","DOI: 10.1016/j.spinee.2013.05.047; DOI: 10.1016/j.spinee.2013.05.047"
"1717","18","17","4086","Electroacupuncture as a Complement to Usual Care for Patients With Non-acute Pain After Back Surgery: a Study Protocol for a Pilot Randomized Controlled Trial","#4086","2013","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The title identifies a protocol/design report without participant results.","Protocol or registration without results.","high","protocol","no","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:57:02.744Z","",""
"1718","18","18","4091","Effect of Transcutaneous Electrical Acupoint Stimulation(TEAS) on the Hepatic and Renal Function Impaired by Pneumoperitoneum: a Prospective, Randomized Controlled Trial","#4091","2013","English","yes","Maybe","UNCERTAIN_TIMING","The perioperative study is otherwise eligible, but the first stimulation time cannot be placed confidently at or before 24 postoperative hours.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","no","yes","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","unclear","","unclear","no","no","no","yes","2026-07-26T15:57:03.719Z","",""
"1719","18","19","4097","Effect of Transcutaneous Electrical Acupoint Stimulation(TEAS) on the Incidence of Hypotension After Spinal Anesthesia in Patients Undergoing Cesarean Section: a Prospective, Randomized Controlled Trial","#4097","2013","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:57:04.403Z","",""
"1720","18","20","4098","Peripheral nerve stimulator-induced electrostimulation at the p6 point reduces the incidence of post-spinal hypotension in patients undergoing post-trauma orthopaedic surgery","Al Rawahi","2013","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Peripheral nerve stimulator-induced electrostimulation at the p6 point reduces the incidence of post-spinal hypotension in patients undergoing post-trauma orthopaedic surgery.","Wrong intervention.","high","primary_results","yes","no","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:57:05.546Z","","DOI: 10.1080/22201173.2013.10872927; DOI: 10.1080/22201173.2013.10872927"
"1721","18","21","4099","Clinical effectiveness of bee venom acupuncture and physiotherapy in the treatment of adhesive capsulitis: A randomized controlled trial","Koh","2013","English","yes","No","EXCLUDE_NON_ACUPOINT_TENS","PT was composed of 15 minutes of transcutaneus electrical nerve stimulation (TENS), transcutaneus infrared thermotherapy (TDP), and manual PT.","Ordinary TENS without acupuncture-point placement.","high","primary_results","yes","unclear","yes","ordinary TENS","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:57:19.714Z","","DOI: 10.1016/j.jse.2012.10.045; DOI: 10.1016/j.jse.2012.10.045"
"1722","18","22","4100","Complications and revision rate compared by type of total elbow arthroplasty","Park","2013","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","Complications and revision rate compared by type of total elbow arthroplasty.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","yes","unclear","unclear","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:57:20.913Z","","DOI: 10.1016/j.jse.2013.03.003; DOI: 10.1016/j.jse.2013.03.003"
"1723","18","23","4105","Electro-acupuncture for bladder function recovery in patients underwent spinal anaesthesia","Pang","2013","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","Study design, materials and methods 61 patients underwent spinal anaesthesia performed with tetracaine due to lower extremity surgery were recruited to our study and divided into EA and control group randomly.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","unclear","unclear","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","no","no","yes","2026-07-26T15:57:21.730Z","","DOI: 10.1002/nau.22472; DOI: 10.1002/nau.22472"
"1724","18","24","4106","Electroacupuncture pretreatment ameliorates myocardial ischemia/reperfusion injury through regulation of cannabinoid receptor type 2","Wang","2013","English","yes","No","EXCLUDE_ANIMAL","The current study investigates the effects of EA pretreatment on myocardial ischaemia/reperfusion (MI/R) injury in mice and its possible signalling pathway.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:57:22.492Z","","DOI: 10.1136/heartjnl-2013-304613.729; DOI: 10.1136/heartjnl-2013-304613.729"
"1725","18","25","4108","Effects of electroacupuncture at neiguan (pc6) on blood pressure in myocardial infarction rats","Deng","2013","English","yes","No","EXCLUDE_ANIMAL","Effects of electroacupuncture at neiguan (pc6) on blood pressure in myocardial infarction rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:57:23.792Z","","DOI: 10.1089/acm.2013.1502a; DOI: 10.1089/acm.2013.1502a"
"1726","18","26","4109","Electroacupuncture at ''forbidden points'' in pregnant wistar rats'' health","Silva","2013","English","yes","No","EXCLUDE_ANIMAL","Electroacupuncture at ''forbidden points'' in pregnant wistar rats'' health.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:57:24.558Z","","DOI: 10.1089/acm.2013.1502a; DOI: 10.1089/acm.2013.1502a"
"1727","18","27","4112","Acupuncture is theatrical placebo","Colquhoun","2013","English","no","No","EXCLUDE_NON_SURGICAL","Acupuncture is theatrical placebo.","Non-operative or non-surgical population.","high","primary_results","no","unclear","unclear","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:57:25.641Z","","DOI: 10.1213/ANE.0b013e31828f2d5e; DOI: 10.1213/ANE.0b013e31828f2d5e"
"1728","18","28","4113","[Effects of electroacupuncture at ""Jiaji"" (EX-B 2) on myocardial apoptosis and the expression of Bcl-2 and Bax in rats with ischemia-reperfusion injury].","Kong","2013","uncertain","yes","No","EXCLUDE_ANIMAL","[Effects of electroacupuncture at ""Jiaji"" (EX-B 2) on myocardial apoptosis and the expression of Bcl-2 and Bax in rats with ischemia-reperfusion injury]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T15:57:26.844Z","",""
"1729","18","29","4114","[Protective effect of electroacupuncture intervention on neurovascular unit in rats with focal cerebral ischemia-reperfusion injury].","Han","2013","uncertain","yes","No","EXCLUDE_ANIMAL","[Protective effect of electroacupuncture intervention on neurovascular unit in rats with focal cerebral ischemia-reperfusion injury]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T15:57:27.976Z","",""
"1730","18","30","4116","[Effect of electroacupuncture stimulation of ""Fengfu"" (GV 16) and ""Taichong"" (LR 3) on expression of COX-2 and tyrosine hydroxylase in Substantia Nigra in rats with Parkinson''s disease].","Wang","2013","uncertain","yes","No","EXCLUDE_ANIMAL","[Effect of electroacupuncture stimulation of ""Fengfu"" (GV 16) and ""Taichong"" (LR 3) on expression of COX-2 and tyrosine hydroxylase in Substantia Nigra in rats with Parkinson''s disease]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T15:57:29.157Z","",""
"1731","18","31","4120","Effects of electro-acupuncture on oestrogen levels, body weight, articular cartilage histology and MMP-13 expression in ovariectomised rabbits.","Qin","2013","English","yes","No","EXCLUDE_ANIMAL","Electro-acupuncture (EA) treatment has been shown to decrease pain and improve the function of ovariectomised (OVX) rats with osteoarthritis (OA); however, the underlying mechanisms remain unclear.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:57:29.894Z","",""
"1732","18","32","4121","The effect of electroacupuncture on osteotomy gap healing in a rat fibula model.","Inoue","2013","English","yes","No","EXCLUDE_ANIMAL","The effect of electroacupuncture on osteotomy gap healing in a rat fibula model..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:57:30.627Z","",""
"1733","18","33","4122","Antiemetic efficacy of transcutaneous electrical nerve stimulation (TENS) at pericardium 6 acupuncture point (P6) in the treatment of chemotherapy-induced delayed nausea and vomiting (CINV) in stage I to III breast cancer patients during adjuvant/neoadjuv","Yared","2013","English","yes","No","EXCLUDE_NON_SURGICAL","Antiemetic efficacy of transcutaneous electrical nerve stimulation (TENS) at pericardium 6 acupuncture point (P6) in the treatment of chemotherapy-induced delayed nausea and vomiting (CINV) in stage I to III breast cancer patients during adjuvant/neoadjuv.","Non-operative or non-surgical population.","high","primary_results","no","unclear","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:57:31.410Z","",""
"1734","18","34","4124","Electro-acunpuncture as analgesia technique for DBS in parkinson''s disease","Raoul","2013","English","yes","No","EXCLUDE_NO_GENERAL_ANAESTHESIA","Usually this kind of surgery was done under local anaesthesia to evaluate the benefit of the surgery on rigidity, tremor and akinesia and to verify that there is no side-effect.","The procedure was conducted without general anaesthesia.","high","primary_results","yes","no","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","yes","Patients were prepared the day before surgery with a video of the surgery and explanations of the electro-acunpuncture technic and one electro-acupuncture was done to test the sensibility and the tolerance of the patient.","yes","no","no","no","yes","2026-07-26T15:57:32.160Z","","DOI: 10.1159/000351990; DOI: 10.1159/000351990"
"1735","18","35","4125","Can Electroacupuncture Prevent Prolonged Ileus After Laparoscopic Surgery for Mid and Low Rectal Cancer? A Prospective Study With Matched Historical Controls","#4125","2013","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","All patients will undergo 1 session (20 minutes) of EA daily from postoperative day 1 till day 4.","yes","no","no","no","yes","2026-07-26T15:57:32.894Z","",""
"1736","18","36","4126","Acupuncture for Reduction of Inflammation in Thyroid and Parathyroid Surgery: Randomized, Prospective Double Blind Pilot Clinical Trial","#4126","2013","English","yes","No","EXCLUDE_ANIMAL","In a rat model for ulcerative colitis, acupuncture inhibited the expression of IL-1β and IL-6 (10).","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:57:33.892Z","",""
"1737","18","37","4127","A Double-Blind, Placebo-Controlled Randomized Evaluation of the Effect of the Erchonia ML Scanner (MLS) on Low Back Pain Clinical Study","#4127","2013","English","yes","No","EXCLUDE_NON_SURGICAL","Brief SummaryThe purpose of this study is to determine whether the Erchonia® ML Scanner (MLS) is effective in the treatment of acute minor episodic chronic low back pain of musculoskeletal origin.Detailed DescriptionBack pain is a common musculoskeletal disorder affecting 80% of people at some point in their lives.","Non-operative or non-surgical population.","high","primary_results","no","no","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:57:34.895Z","",""
"1738","18","38","4128","[Effect of electroacupuncture on expression of myocardial PI 3 K, HIF-1alpha and VEGF in rats with cerebral-cardiac syndrome].","Wu","2013","uncertain","yes","No","EXCLUDE_ANIMAL","[Effect of electroacupuncture on expression of myocardial PI 3 K, HIF-1alpha and VEGF in rats with cerebral-cardiac syndrome]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T15:57:35.605Z","",""
"1739","18","39","4130","[Influence of electroacupuncture on p38-mitogen activated protein kinase in substantia nigra cells of rats with Parkinson disease model].","Wang","2013","uncertain","yes","No","EXCLUDE_ANIMAL","[Influence of electroacupuncture on p38-mitogen activated protein kinase in substantia nigra cells of rats with Parkinson disease model]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T15:57:36.310Z","",""
"1740","18","40","4135","Effect of electro-acupuncture on astrocytes after spinal cord injury in rats and its mechanisms","He","2013","English","yes","No","EXCLUDE_ANIMAL","Effect of electro-acupuncture on astrocytes after spinal cord injury in rats and its mechanisms.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:57:37.004Z","",""
"1741","18","41","4139","Protective effect of electroacupuncture on liver ischemiareperfusion injury in rats","Xu","2013","English","yes","No","EXCLUDE_ANIMAL","Protective effect of electroacupuncture on liver ischemiareperfusion injury in rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:58:09.698Z","","DOI: 10.1111/hpb.12093; DOI: 10.1111/hpb.12093"
"1742","18","42","4143","[Effect of electroacupuncture on expression of phosphorylated P 38 MAPK and IL-1beta in frontal lobe and hippocampus in rats with Alzheimer''s disease].","Fang","2013","uncertain","yes","No","EXCLUDE_ANIMAL","[Effect of electroacupuncture on expression of phosphorylated P 38 MAPK and IL-1beta in frontal lobe and hippocampus in rats with Alzheimer''s disease]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T15:58:10.461Z","",""
"1743","18","43","4145","Effects of electro-acupuncture at zusanli point on gastric and intestinal blood flow in rats with acute necrotizing pancreatitis","Iai","2013","English","yes","No","EXCLUDE_ANIMAL","Effects of electro-acupuncture at zusanli point on gastric and intestinal blood flow in rats with acute necrotizing pancreatitis.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","Gastric and intestinal mucosal blood flow was measured by laser doppler flowmetry LDF at 12 h and 24 h after operation, while the levels of serum ET-1, NO, TXB2 and 6-K-PGFla were detected.","not_applicable","not_applicable","no","no","yes","2026-07-26T15:58:11.527Z","",""
"1744","18","44","4151","Cerebral blood flow and apoptosis-associated factor with electroacupuncture in a traumatic brain injury rat model.","Chuang","2013","English","yes","No","EXCLUDE_ANIMAL","Cerebral blood flow and apoptosis-associated factor with electroacupuncture in a traumatic brain injury rat model..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:58:12.787Z","",""
"1745","18","45","4153","[Effect of ovariectomy on rat behavior and hippocampal neuronal nitric oxide synthase and electroacupuncture intervention role].","Tang","2013","uncertain","yes","No","EXCLUDE_ANIMAL","[Effect of ovariectomy on rat behavior and hippocampal neuronal nitric oxide synthase and electroacupuncture intervention role]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T15:58:13.622Z","",""
"1746","18","46","4154","The Application of Transcutaneous Electric Nerve Stimulation on Acupoints (Acu-TENS) for Pain Relief During Colonoscopy: a Prospective, Randomized, Placebo-controlled Study","#4154","2012","English","yes","No","EXCLUDE_NON_SURGICAL","The Application of Transcutaneous Electric Nerve Stimulation on Acupoints (Acu-TENS) for Pain Relief During Colonoscopy: a Prospective, Randomized, Placebo-controlled Study.","Non-operative or non-surgical population.","high","primary_results","no","no","yes","TEAS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:58:14.640Z","",""
"1747","18","47","4158","[Effects of electroacupuncture on microvascular ultrastructure and VEGF expression of the right cerebral cortex in focal cerebral ischemia/reperfusion injury rats].","Mao","2012","uncertain","yes","No","EXCLUDE_ANIMAL","[Effects of electroacupuncture on microvascular ultrastructure and VEGF expression of the right cerebral cortex in focal cerebral ischemia/reperfusion injury rats]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T15:58:15.377Z","",""
"1748","18","48","4162","Postoperative Analgesia After Low Frequency Electroacupuncture as Adjunctive Therapy in Inguinal Hernia Surgery With Abdominal Wall Mesh Reconstruction","#4162","2012","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","Postoperative Analgesia After Low Frequency Electroacupuncture as Adjunctive Therapy in Inguinal Hernia Surgery With Abdominal Wall Mesh Reconstruction.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","unclear","unclear","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","Postoperative Analgesia After Low Frequency Electroacupuncture as Adjunctive Therapy in Inguinal Hernia Surgery With Abdominal Wall Mesh Reconstruction.","yes","no","no","no","yes","2026-07-26T15:58:16.391Z","",""
