"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"1911","20","11","4274","Acupuncture for pain relief during induced labour in nulliparae: A randomised controlled study","MacKenzie","2011","English","no","No","EXCLUDE_NOT_GENERAL_ANAESTHESIA","The procedure used spinal/local anesthesia or labour care rather than general anaesthesia.","The procedure used spinal/local anesthesia or labour care rather than general anaesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:13.271Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1912","20","12","4275","Is stimulation of the acupoint neiguan p-6 suitable prophylaxis for post-operative nausea and vomiting compared to or in combination with current pharmacological prophylaxis?","Trueman","2011","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:14.260Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1913","20","13","4277","[Effect of electroacupuncture preconditioning on nitric oxide, nitric oxide synthase and oxyradical during hepatic ischemia-reperfusion injury in rabbits].","Zhou","2011","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:15.067Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1914","20","14","4281","To Investigate the Therapeutic Effect of Aculife Magnetic Therapist on Carpal Tunnel Syndrome","Unknown","unclear","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or procedure; no eligible perioperative operative study.","Non-surgical condition or procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:15.972Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1915","20","15","4282","Meta-analysis of randomised controlled trials (RCTs) involving acupuncture for labour pain shows acupuncture to be more effective than comparison treatments in several significant circumstances","Shiflett","2011","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:16.893Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1916","20","16","4283","'Meta-analysis of randomised controlled trials (RCTs) involving acupuncture for labour pain shows acupuncture to be more effective than comparison treatments in analgesic consumption' but the overall evidence is still limited, calling for further investig","Lee","2011","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:17.694Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1917","20","17","4284","[Effects of electroacupuncture at ""Zusanli"" (ST 36) and ""Neiguan"" (PC 6) on expression of GAP-43 in cerebral infarction rats].","Zhou","2011","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:18.644Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1918","20","18","4286","JOBA & Chronic LOw BAck Pain","Unknown","unclear","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or procedure; no eligible perioperative operative study.","Non-surgical condition or procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:19.488Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1919","20","19","4287","Efficacy of acupuncture versus night splinting for carpal tunnel syndrome: A randomized clinical trial","Kumnerddee","2010","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or procedure; no eligible perioperative operative study.","Non-surgical condition or procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:20.312Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1920","20","20","4288","[Effect of electroacupuncture on pain threshold and spinal NR2B subunit expression in a rat model of neuropathic pain].","Zhou","2010","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:21.064Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1921","20","21","4289","[Clinical observation on pricking blood along meridians combined with electroacupuncture for treatment of prolapse of lumbar intervertebral disc].","Qiu","2010","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or procedure; no eligible perioperative operative study.","Non-surgical condition or procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:21.960Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1922","20","22","4290","[Effect of electroacupuncture on morphological changes and apoptosis of substantia nigra cells in Parkinson's disease rats].","Wang","2010","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:22.704Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1923","20","23","4293","National Natural Science Foundation of China","Unknown","unclear","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention.","No eligible perioperative EA/TEAS intervention.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:23.458Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1924","20","24","4299","[Effects of electroacupuncture on the expression of GDNF and Ret in Parkinson's disease model rats].","Wang","2010","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:24.292Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1925","20","25","4300","Effect of electroacupuncture on the healing process of tibia fracture in a rat model: a randomised controlled trial.","Nakajima","2010","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:25.034Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1926","20","26","4304","Complimentary and alterative medicine (CAM) for prostate cancer","Ogawa","2010","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:25.909Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1927","20","27","4305","Randomized Sham Controlled Trial of Weekly Electro-acupuncture for the Prevention of Taxane Induced Myalgias and Neuropathy","Unknown","unclear","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or procedure; no eligible perioperative operative study.","Non-surgical condition or procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:26.812Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1928","20","28","4314","Effect of acupuncture of ""Taixi"" (KI 3) on protein expression in the renal tissues of healthy rats","Chen","2010","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:27.660Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1929","20","29","4315","Effects of electroacupuncture plus oxygenmedicine on the expression of Bcl-2 and Bax proteins in the hippocampal CA 1 area in rats with global cerebral ischemia/reperfusion injury","Bu","2010","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:28.400Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1930","20","30","4317","Effect of electroacupuncture preconditioning on serum S100 β and NSE in patients undergoing craniocerebral tumor resection","Lu","2010","English","no","No","EXCLUDE_SURROGATE_ONLY","The randomized craniocerebral tumor trial reported only serum S100β and NSE biomarkers, with no eligible clinical perioperative outcome.","The randomized craniocerebral tumor trial reported only serum S100β and NSE biomarkers, with no eligible clinical perioperative outcome.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:29.221Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1931","20","31","4318","Attenuation of progression of renal disease in rats by electroacupuncture and moxibustion is linked to decrease of symphatetic nerve acitiviy and increase nitric oxide levels","Paterno","2010","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:29.944Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1932","20","32","4319","Effects of electroacupuncture on hepatic blood flow and lipid peroxidation in septic rats","Shi","2010","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:30.671Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1933","20","33","4321","A novel method of electrical stimulation via electrodes chronically implanted at acupoints and its effect on cisplatin-induced emesis in rats assessed by pica","Li","2010","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:31.417Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1934","20","34","4322","Electroacupuncture for postoperative ileus after laparoscopic colorectal surgery: An interim analysis of a randomized sham-controlled study","Ng","2010","English","no","Yes","INCLUDE_ELIGIBLE","Randomized laparoscopic colorectal resection trial used postoperative-day-1 electroacupuncture at ST36, SP6, LI4, and TE6 with sham/no-acupuncture controls and reported clinical bowel recovery and hospital stay.","Randomized laparoscopic colorectal resection trial used postoperative-day-1 electroacupuncture at ST36, SP6, LI4, and TE6 with sham/no-acupuncture controls and reported clinical bowel recovery and hospital stay.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:32.160Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1935","20","35","4325","Effects of electroacupuncture at ""Futu"" (LI 18) on the immunoactivity of substance P, 5-HT 1 AR, etc. of the cervical spinal dorsal horn in rats with neck incision pain","Qiao","2010","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:32.879Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1936","20","36","4326","Influence of electroacupuncture on myocardial NO and NOS and intracellular Ca2+ contents in myocardial ischemia-reperfusion injury rats","Wang","2010","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:33.605Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1937","20","37","4327","Effects of electroacupuncture on glucose transporter-1 expression of hippocampal microvascular endothelial cells in rats with focal cerebral ischemia","Lu","2010","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:34.310Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1938","20","38","4538","Role of Complementary and Novel Antiemetic Therapies","White","2003","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","Review, commentary, congress item, or other secondary publication rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:35.182Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1939","20","39","4540","Coping with pain without medication","Kostoudi","2003","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or procedure; no eligible perioperative operative study.","Non-surgical condition or procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:35.926Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1940","20","40","4544","Effects of corticosteroid and electroacupuncture on experimental spinal cord injury in dogs.","Yang","2003","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:42:36.758Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1941","20","41","4549","Effect of electroacupuncture on minimum alveolar concentration of isoflurane in dogs.","Jeong","2003","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:44:26.304Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1942","20","42","3696","Electroacupuncture Improves Limb Locomotor Function Possibly by Suppressing Rho-ROCK Ⅱ Pathway Related Factors in Anterior Horns of Spinal Cord in Rats with Acute Spinal Cord Injury","Li","2018","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:44:27.192Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1943","20","43","3699","Effect of Electroacupuncture on the Incidence of Postoperative Delirium in Elderly Patients Undergoing the Major Surgery：a Prospective, Multicenter, Randomized Controlled Trial","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration or study protocol reports no primary participant results.","ClinicalTrials.gov registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:44:27.847Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1944","20","44","3700","Effect of Transcutaneous Acupoint Electrical Stimulation on Postoperative Spontaneous Voiding for Laparoscopic Cholecystectomy Patients：A Randomized Clinical Trial","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration or study protocol reports no primary participant results.","ClinicalTrials.gov registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:44:28.739Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1945","20","45","3702","Probability of second eye re-bubble in patients that have undergone bilateral DMEK surgery and had a re-bubble in the first eye","Zeidenweber","2018","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention.","No eligible perioperative EA/TEAS intervention.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:44:29.418Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1946","20","46","3703","Comparison of changes in corneal biomechanical properties after uneventful phacoemulsification in diabetic and non-diabetic patients","Carneiro","2018","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention.","No eligible perioperative EA/TEAS intervention.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:44:30.079Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1947","20","47","3704","Electroacupuncture Combined with Intracerebral Injection of VEGF Improves Neurological Dysfunction Possibly by Down-regulating Expression of Endoplasmic Reticulum Stress Related Proteins ATF 6, etc. in Cerebral Ischemia-reperfusion Injury Rats","Wu","2018","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:44:30.770Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1948","20","48","3705","Effect of Electroacupuncture on Hippocampal IL-6, IL-1 β, TNF-α and Norepinephrine Levels in Acute Myocardial Ischemia Rats","Wang","2018","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:44:31.481Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
