"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"1211","13","11","2990","Abdominal Transcutaneous Electrical Acupoint Stimulation on Children With Autism Spectrum Disorder: A Randomized Clinical Trial","#2990","2024","English","yes","No","EXCLUDE_POPULATION","Abdominal Transcutaneous Electrical Acupoint Stimulation on Children With Autism Spectrum Disorder: A Randomized Clinical Trial.","Paediatric-only population.","high","primary_results","no","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:38:09.247Z","",""
"1212","13","12","2991","The Efficacy and Safety of Electroacupuncture Compared With Sham Acupuncture in Patients With Discogenic Low Back Pain: A Multicenter Randomized Controlled Trial","#2991","2024","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","secondary_report","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","no","yes","yes","2026-07-26T15:38:10.261Z","",""
"1213","13","13","2992","Urodynamic analysis of the effect of electroacupuncture at different acupoints on the bladder after spinal cord injury","Lu","2024","English","yes","No","EXCLUDE_NON_SURGICAL","Urodynamic analysis of the effect of electroacupuncture at different acupoints on the bladder after spinal cord injury.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:38:11.278Z","","DOI: 10.1002/nau.25534; DOI: 10.1002/nau.25534"
"1214","13","14","2993","Effect of transcutaneous electrical acupoint stimulation in heart rate variability in post-on-call trainees","Jing","2024","English","yes","No","EXCLUDE_NON_SURGICAL","Effect of transcutaneous electrical acupoint stimulation in heart rate variability in post-on-call trainees.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","unclear","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:38:12.292Z","",""
"1215","13","15","3004","Effects of electroacupuncture at ""Jiaji"" (EX-B 2) on extracellular matrix of chondrocytes and inflammatory reaction in rabbits with Modic changes of cartilage endplate","Wang","2024","English","yes","No","EXCLUDE_ANIMAL","Effects of electroacupuncture at ""Jiaji"" (EX-B 2) on extracellular matrix of chondrocytes and inflammatory reaction in rabbits with Modic changes of cartilage endplate.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:38:13.128Z","","DOI: 10.13703/j.0255-2930.20230928-k0002; DOI: 10.13703/j.0255-2930.20230928-k0002"
"1216","13","16","3005","Effects of electroacupuncture on learning-memory function and synaptic plasticity in rats with cerebral ischemia-reperfusion injury based on the BDNF/TrkB pathway","Cheng","2024","English","yes","No","EXCLUDE_ANIMAL","Effects of electroacupuncture on learning-memory function and synaptic plasticity in rats with cerebral ischemia-reperfusion injury based on the BDNF/TrkB pathway.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:38:13.819Z","","DOI: 10.13703/j.0255-2930.20231208-k0006; DOI: 10.13703/j.0255-2930.20231208-k0006"
"1217","13","17","3012","Effectiveness of Ultrasound-guided Percutaneous Electrolysis Compared to Placebo Acupuncture in Posterolateral Lumbar Disc Herniation: Randomized Controlled Trial","#3012","2024","English","yes","No","EXCLUDE_NON_ACUPOINT_TENS","However, conservative physiotherapy approaches, such as therapeutic exercise, axial decompression, transcutaneous electrical nerve stimulation, and peripheral electric stimulation, have gained attention for their efficacy in treating lumbar discopathy symptoms.","Ordinary TENS without acupuncture-point placement.","high","primary_results","no","unclear","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:38:14.794Z","",""
"1218","13","18","3013","Electroacupuncture for Preventing Postoperative Delirium in Older Adults Undergoing Total Knee Arthroplasty: a Multicentre Randomised Controlled Trial","#3013","2024","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","Electroacupuncture for Preventing Postoperative Delirium in Older Adults Undergoing Total Knee Arthroplasty: a Multicentre Randomised Controlled Trial.","yes","no","no","no","yes","2026-07-26T15:38:15.780Z","",""
"1219","13","19","3014","Efficacy of Transcutaneous Electrical Acupoint Stimulation on Postoperative Pain and Recovery in Patients Undergoing Pancreatectomy: a Prospective, Randomized Controlled Trial","#3014","2024","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","unclear","Efficacy of Transcutaneous Electrical Acupoint Stimulation on Postoperative Pain and Recovery in Patients Undergoing Pancreatectomy: a Prospective, Randomized Controlled Trial.","yes","no","no","no","yes","2026-07-26T15:38:16.468Z","",""
"1220","13","20","3015","Transcutaneous Electrical Acupoint Stimulation Combined with Moderate Sedation of Remimazolam Tosilate in Gastrointestinal Endoscopy: A Prospective, Randomized, Double-Blind, Placebo-Controlled Clinical Trial","Xu","2024","English","yes","No","EXCLUDE_NON_SURGICAL","Transcutaneous Electrical Acupoint Stimulation Combined with Moderate Sedation of Remimazolam Tosilate in Gastrointestinal Endoscopy: A Prospective, Randomized, Double-Blind, Placebo-Controlled Clinical Trial.","Non-operative or non-surgical population.","high","secondary_report","yes","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","yes","yes","2026-07-26T15:38:17.193Z","","DOI: 10.1007/s40122-024-00618-1; DOI: 10.1007/s40122-024-00618-1"
"1221","13","21","3022","The efficacy of physical therapy and rehabilitation approaches in chronic migraine","Onan","2024","English","yes","No","EXCLUDE_NON_SURGICAL","The efficacy of physical therapy and rehabilitation approaches in chronic migraine.","Non-operative or non-surgical population.","high","primary_results","yes","no","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:38:34.398Z","","DOI: 10.1186/s10194-024-01793-4; DOI: 10.1186/s10194-024-01793-4"
"1222","13","22","3023","Director of Oncology Department, First Teaching Hospital of Tianjin University of Traditional Chinese Medicine","#3023","2024","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","Director of Oncology Department, First Teaching Hospital of Tianjin University of Traditional Chinese Medicine.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","unclear","unclear","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","Brief SummaryObservation and exploration of the improvement in cough symptoms in postoperative lung cancer patients with Transcutaneous Acupoint Electrical Stimulation (TAES), the change in Cough Symptom Score (CSS) compared to baseline, the change in Visual Analog Scale (VAS) score for cough symptoms compared to baseline, the change in total score of Leicester Cough Questionnaire-Mandarin Chinese version (LCQ-MC) compared to baseline, and overall evaluation of treatment effectiveness by patients.","unclear","no","no","no","yes","2026-07-26T15:38:35.722Z","",""
"1223","13","23","3029","Effect of Transcutaneous Electrical Acupoint Stimulation on Sleeping After General Anesthesia in Elderly Patients Undergoing Abdominal Surgery","#3029","2024","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","Effect of Transcutaneous Electrical Acupoint Stimulation on Sleeping After General Anesthesia in Elderly Patients Undergoing Abdominal Surgery.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","yes","unclear","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T15:38:37.005Z","",""
"1224","13","24","3031","Enhancing Pain Management for Knee Replacement Patients Through an Innovative Non-invasive and Opioid-sparing Device (NEUROCUPLE™)","#3031","2024","English","yes","No","EXCLUDE_NON_ACUPOINT_TENS","Complementary techniques such as Transcutaneous Electrical Nerve Stimulation (TENS), acupuncture and hypnosis have been proposed but evidence supporting the use of these techniques is still limited and the use of these techniques requires expertise and time.","Ordinary TENS without acupuncture-point placement.","high","primary_results","no","unclear","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","Results will establish NEUROCUPLE™ as an effective non-opioid postoperative pain management device for FDA approval.","yes","no","no","no","yes","2026-07-26T15:38:38.168Z","",""
"1225","13","25","3032","Electroacupuncture and Growth Hormone for Pain Management Post-Quadriceps Ligament Reconstruction: A Prospective Study","Xu","2024","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","The study assessed the visual analogue score (VAS) for postoperative pain, knee function, and clinical outcomes in both groups.","yes","no","no","no","yes","2026-07-26T15:38:38.918Z","",""
"1226","13","26","3033","Clinical Efficacy Evaluation and Mechanism Study of Potential Advantageous Diseases of Acupuncture - Evaluation of Clinical Efficacy of Acupuncture in Improving Immune Response in Patients With Cervical Cancer","#3033","2024","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","unclear","no","no","no","yes","2026-07-26T15:38:39.678Z","",""
"1227","13","27","3034","Effectiveness of preoperative thoracic epidural testing strategies: a retrospective comparison of three commonly used testing methods","dos Santos Fernandes","2024","English","yes","No","EXCLUDE_NON_RANDOMIZED","Effectiveness of preoperative thoracic epidural testing strategies: a retrospective comparison of three commonly used testing methods.","Non-randomized study.","high","primary_results","yes","unclear","no","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:38:40.721Z","","DOI: 10.1007/s12630-023-02545-9; DOI: 10.1007/s12630-023-02545-9"
"1228","13","28","3035","Comparing prophylactic efficacy of different interventions on postoperative nausea and vomiting: Methodology is critical—Re: Zhang Y, et al. Transcutaneous electrical acupoint stimulation versus dexamethasone for prophylaxis of postoperative nausea and vo","Wang","2024","English","no","Maybe","UNCERTAIN_RANDOMIZATION","Comparing prophylactic efficacy of different interventions on postoperative nausea and vomiting: Methodology is critical—Re: Zhang Y, et al.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","unclear","unclear","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","Comparing prophylactic efficacy of different interventions on postoperative nausea and vomiting: Methodology is critical—Re: Zhang Y, et al.","yes","no","no","no","yes","2026-07-26T15:38:41.485Z","","DOI: 10.1016/j.surg.2023.10.039; DOI: 10.1016/j.surg.2023.10.039"
"1229","13","29","3037","Can peri-surgical electroacupuncture relieve immunity suppression? A pilot study in dogs","Rabbogliatti","2024","English","yes","No","EXCLUDE_ANIMAL","Can peri-surgical electroacupuncture relieve immunity suppression?","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T15:38:42.239Z","","DOI: 10.1016/j.tvjl.2024.106140; DOI: 10.1016/j.tvjl.2024.106140"
"1230","13","30","3041","EP126 ANALGESIC EFFECT OF TRANSCUTANEOUS ELECTRICAL ACUSTIMULATION AND CHOLINERGIC ANTIINFLAMMATORY MECHANISMS ON POST-OPERATIVE RECOVERY OF ENDOSCOPIC RETROGRAGE CHOLANGIOPANCREATOGRAPHY","Wu","2024","English","yes","No","EXCLUDE_WRONG_INTERVENTION","EP126 ANALGESIC EFFECT OF TRANSCUTANEOUS ELECTRICAL ACUSTIMULATION AND CHOLINERGIC ANTIINFLAMMATORY MECHANISMS ON POST-OPERATIVE RECOVERY OF ENDOSCOPIC RETROGRAGE CHOLANGIOPANCREATOGRAPHY.","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:38:43.042Z","","DOI: 10.1016/S0016-5085(24)03981-7; DOI: 10.1016/S0016-5085(24)03981-7"
"1231","13","31","3043","Efficacy of Transcutaneous Electrical Acupoint Stimulation on Chronic Pain and Survival in Patients Undergoing Hepatectomy: a Prospective, Randomized Controlled Trial","#3043","2024","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","secondary_report","no","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","unclear","Brief SummaryThis study is a further observation and follow-up of the patients enrolled in the registration number NCT06341270 to further evaluate the efficacy of TEAS on postoperative chronic pain, quality of life and survival rate in patients undergoing hepatectomy.Detailed DescriptionThis study is a further observation and follow-up of the patients enrolled in the registration number NCT06341270 to further evaluate the efficacy of TEAS on postoperative chronic pain and survival in patients undergoing hepatectomy.","yes","no","no","yes","yes","2026-07-26T15:38:43.777Z","",""
"1232","13","32","3046","Evaluation of an intervention to increase nonopioid pain management utilization in the emergency department","Lindros","2024","English","yes","No","EXCLUDE_NON_SURGICAL","Evaluation of an intervention to increase nonopioid pain management utilization in the emergency department.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","unclear","ordinary TENS","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:38:44.949Z","","DOI: 10.1111/acem.14906; DOI: 10.1111/acem.14906"
"1233","13","33","3047","The Efficacy of Acupuncture-type Transcutaneous Electrical Nerve Stimulation as an Adjunct Analgesic in Reducing Pain During Ultrasound-guided Manual Vacuum Aspiration: A Prospective, Single- Blinded Two-arm Randomized Controlled Trial.","#3047","2024","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","secondary_report","yes","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","no","yes","yes","2026-07-26T15:38:45.971Z","",""
"1234","13","34","3051","Effect of Percutaneous Acupoint Electrical Stimulation on Delirium After Thoracoscopic Pneumonectomy","#3051","2024","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","yes","Intraoperative acupoint electrical stimulation has no effect on operation and monitoring.","yes","no","no","no","yes","2026-07-26T15:38:46.969Z","",""
"1235","13","35","3052","The efficacy of electroacupuncture in among early diabetic patients with lower limb arteriosclerotic wounds","Sang","2024","English","yes","No","EXCLUDE_NON_SURGICAL","The efficacy of electroacupuncture in among early diabetic patients with lower limb arteriosclerotic wounds.","Non-operative or non-surgical population.","high","primary_results","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:38:47.985Z","","DOI: 10.1111/iwj.14526; DOI: 10.1111/iwj.14526"
"1236","13","36","3056","Preliminary study of the consciousness-promotion mechanism of electroacupuncture in comatose patients with diffuse axonal injuries","Dai","2024","English","yes","No","EXCLUDE_NON_SURGICAL","This study is characterized by the use of electroacupuncture along with conventional Western medicine to promote consciousness more effectively in comatose patients with DAIs, shorten their time spent in a coma, and gain time for more favorable treatments during follow-up rehabilitation in order to improve the cure rate, reduce the morbidity rate, and achieve better therapeutic effects.","Non-operative or non-surgical population.","high","secondary_report","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","yes","yes","2026-07-26T15:38:49.582Z","","DOI: 10.23736/S0390-5616.21.05236-X; DOI: 10.23736/S0390-5616.21.05236-X"
"1237","13","37","3058","Efficacy of Transcutaneous Electrical Acupoint Stimulation on Postoperative Pain and Recovery in Patients Undergoing Hepatectomy：a Prospective, Randomized Controlled Trial","#3058","2024","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","unclear","Efficacy of Transcutaneous Electrical Acupoint Stimulation on Postoperative Pain and Recovery in Patients Undergoing Hepatectomy：a Prospective, Randomized Controlled Trial.","yes","no","no","no","yes","2026-07-26T15:38:50.335Z","",""
"1238","13","38","3060","Specific Model Electroacupuncture Stimulation Promotes Paclitaxel Delivery Across the BBB for Postoperative Glioma Patients: A Randomized Controlled Study","#3060","2024","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","Specific Model Electroacupuncture Stimulation Promotes Paclitaxel Delivery Across the BBB for Postoperative Glioma Patients: A Randomized Controlled Study.","unclear","no","no","no","yes","2026-07-26T15:38:51.316Z","",""
"1239","13","39","3065","Modulation of Host Inflammatory Response With Electro Acupuncture as an Adjunct to Non-Surgical Periodontal Therapy: A Randomized Clinical Trial","#3065","2024","English","yes","No","EXCLUDE_NO_ELIGIBLE_OUTCOME","Researchers will compare EA and control groups to see if there is any relationship between acupuncture application clinical periodontal parameters,serum and saliva cytokine levels.Detailed DescriptionPeriodontitis is a prevalent complex chronic inflammatory oral disease that can result in the progressive destruction of tooth supporting tissues and eventual loss of teeth.","Only physiological or biomarker outcomes are reported.","high","primary_results","no","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","no","yes","no","no","yes","2026-07-26T15:38:52.013Z","",""
"1240","13","40","3067","Comparison of the Effectiveness of Telerehabilitation With Transcutaneous Electrical Nerve Stimulation on Pain and Functionality in Individuals With Chronic Neck Pain: Randomized Controlled Trial","#3067","2024","English","yes","No","EXCLUDE_NON_SURGICAL","Comparison of the Effectiveness of Telerehabilitation With Transcutaneous Electrical Nerve Stimulation on Pain and Functionality in Individuals With Chronic Neck Pain: Randomized Controlled Trial.","Non-operative or non-surgical population.","high","primary_results","no","no","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:38:52.974Z","",""
"1241","13","41","3069","Effect and mechanism of needleless transcutaneous neuromodulation on gastrointestinal function after pancreaticoduodenectomy","Wu","2024","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Effect and mechanism of needleless transcutaneous neuromodulation on gastrointestinal function after pancreaticoduodenectomy.","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","TN was performed at acupoints ST-36 and PC-6 twice daily for 1 h from the postoperative day 1 (POD1) to day 7.","yes","no","no","no","yes","2026-07-26T15:39:45.771Z","","DOI: 10.1080/00365521.2023.2261060; DOI: 10.1080/00365521.2023.2261060"
"1242","13","42","3073","Comparing Stump Closure Techniques: Polymeric Clips vs. Extracorporeal Knots in Laparoscopic Appendectomy","Kanojiya","2024","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Comparing Stump Closure Techniques: Polymeric Clips vs.","Wrong intervention.","high","primary_results","yes","unclear","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:39:46.858Z","",""
"1243","13","43","3079","Non-Surgical Management of Urinary Incontinence","Al-Dossari","2024","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","Non-Surgical Management of Urinary Incontinence.","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","unclear","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T15:39:48.052Z","","DOI: 10.3122/jabfm.2023.230471R1; DOI: 10.3122/jabfm.2023.230471R1"
