"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"911","10","11","2237","The application of balanced anesthesia with acupuncture and medication in thoracic surgery for rapid recovery","ITMCTR2025001249","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registry record describes planned EA versus sham during thoracoscopic lung surgery under general anesthesia but provides no participant results.","high","trial_registration","no","0","0","","yes","unclear","yes","sham EA","not_applicable","not_applicable","yes","30 minutes before anesthesia through the end of surgery.","not_applicable","no","no","yes","2026-07-27T14:33:58.342Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"912","10","12","2238","Opposing needling acupuncture combined with preemptive analgesia in treatment of pain after initial unilateral total knee arthroplasty","Xu","2025","English","yes","YES","INCLUDE_ALL_CRITERIA_MET","One hundred twenty adults undergoing unilateral TKA were randomized to preoperative EA, postoperative-only EA, or sham; the preoperative arm received EA one day before surgery and 30 minutes before anesthetic induction, with remifentanil/propofol use and postoperative outcomes reported.","Randomized adult perioperative EA-versus-sham trial with eligible pre-induction timing; anesthetic drugs and induction support general anesthesia.","high","primary_results","yes","8","0","","yes","yes","EA","sham EA and postoperative-only EA","yes","yes","yes","one day before surgery, 30 minutes before induction, and postoperative days 1 to 3","yes","no","no","yes","2026-07-27T14:34:19.245Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"913","10","13","2239","A clinical observational study on the effect of percutaneous acupoint electrical stimulation on stress response in patients undergoing unilateral dual-channel spinal endoscopic surgery","ITMCTR2026000072","2026","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Registry record is described as observational and provides no participant results; random allocation and general anesthesia are not established.","high","trial_registration","no","0","0","","unclear","no","yes","no-current control","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-27T14:34:36.230Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"914","10","14","2241","The Influence of Electroacupuncture-associated General Anesthesia on Use of Venous Analgetic Pump in Abdominal Postoperative Patients","Lu","2005","English","yes","YES","INCLUDE_ALL_CRITERIA_MET","Forty adults undergoing elective biliary surgery under general anesthesia were randomized to EA-assisted general anesthesia or general anesthesia alone, with anesthetic, analgesic, and gastrointestinal outcomes reported.","Randomized adult perioperative EA trial under general anesthesia with a separable general-anesthesia control and eligible intraoperative timing.","high","primary_results","yes","8","0","","yes","yes","EA","general anesthesia alone","yes","yes","yes","EA associated with intraoperative general anesthesia","yes","no","no","yes","2026-07-27T14:34:52.686Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"915","10","15","2243","Application of Electroacupuncture as an Adjunct to Low-Opioid Anesthesia in Endoscopic Sinus Surgery","ITMCTR2025001780","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registry record describes planned pre-induction EA versus sham for sinus surgery under general anesthesia but provides no participant results.","high","trial_registration","no","0","0","","yes","unclear","yes","sham EA","not_applicable","not_applicable","yes","30 minutes before anesthesia induction.","not_applicable","no","no","yes","2026-07-27T14:35:11.241Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"916","10","16","2245","Effect of low-dose dexmedetomidine combined with percutaneous acupoint electrical stimulation on intestinal function recovery after laparoscopic colectomy: a single-center, prospective, randomized controlled trial","ChiCTR2600122218","2026","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registry record describes planned intraoperative TEAS versus sham with balanced dexmedetomidine during colectomy under general anesthesia but provides no participant results.","high","trial_registration","no","0","0","","yes","yes","yes","sham TEAS","yes","not_applicable","yes","Intraoperative stimulation.","not_applicable","no","no","yes","2026-07-27T14:35:32.664Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"917","10","17","2246","The influence of TEAS and stellate ganglion block on perioperative neurocognitive impairment in elderly patients","ChiCTR2500109182","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registry record describes planned TEAS and stellate-ganglion-block factorial-type arms during laparoscopic surgery under general anesthesia but provides no participant results.","high","trial_registration","no","0","0","","yes","unclear","yes","not_applicable","not_applicable","not_applicable","yes","30 minutes before induction through the end of surgery.","not_applicable","no","no","yes","2026-07-27T14:35:55.184Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"918","10","18","2247","A study of the effect of perioperative multimodal acupoint therapy on the quality of early postoperative recovery in elderly laparoscopic surgery patients","ChiCTR2400088198","2024","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registry record includes a separable TEAS arm versus blank control before laparoscopic surgery but provides no participant results; other arms include excluded auricular press needles.","high","trial_registration","no","0","0","","likely","unclear","yes","blank control","not_applicable","yes","yes","30 minutes before anesthesia induction.","not_applicable","no","no","yes","2026-07-27T14:36:18.184Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"919","10","19","2248","A clinical study of enhanced recovery after surgery (ERAS) for the prevention and treatment of postoperative bowel obstruction following colorectal cancer surgery","ChiCTR2600117037","2026","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registry record describes planned EA plus balanced ERAS versus ERAS alone for colorectal surgery but provides no participant results.","high","trial_registration","no","0","0","","likely","unclear","yes","ERAS alone","yes","not_applicable","yes","Day before surgery and postoperative days 2 to 5.","not_applicable","no","no","yes","2026-07-27T14:36:38.059Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"920","10","20","2249","Effects of TEAS on PONV and concentration of serum substance P after painless gastroenteroscopy","ChiCTR2200061998","2022","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registry record has no participant results and concerns painless gastrointestinal endoscopy, a nonoperative procedure usually performed with sedation rather than qualifying general anesthesia.","high","trial_registration","no","0","0","","no","unclear","yes","tropisetron","not_applicable","not_applicable","no","not_applicable","not_applicable","no","no","yes","2026-07-27T14:37:02.856Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"921","10","21","2250","Effect of TEAS on the Incidence Rate of SIRS in Patients Undergoing Abdominal Surgery","NCT02193477","2014","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registry record describes planned TEAS versus sham and no stimulation for gastric-cancer surgery under general anesthesia but provides no participant results.","high","trial_registration","no","0","0","","yes","yes","yes","sham TEAS and no TEAS","not_applicable","not_applicable","yes","Before induction and postoperative days 1 and 2.","not_applicable","no","no","yes","2026-07-27T14:37:21.784Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"922","10","22","2251","Effect of percutaneous acupoint electrical stimulation combined with opioid-free anesthesia on gastrointestinal function after laparoscopic gynecological surgery","ChiCTR2400080539","2024","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registry record provides no participant results, and TEAS is confounded with opioid-free anesthesia versus sham TEAS plus opioid-based anesthesia, so the independent TEAS effect is not separable.","high","trial_registration","no","0","0","","yes","unclear","yes","sham TEAS with different anesthesia regimen","no","no","unclear","not_applicable","not_applicable","no","no","yes","2026-07-27T14:37:45.791Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"923","10","23","2252","The effect of acupuncture combined anesthesia on postoperative delirium of patients with cardiac surgery","ChiCTR1800014270","2018","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registry record describes planned TEAS-assisted anesthesia versus control for cardiac surgery under general anesthesia but provides no participant results.","high","trial_registration","no","0","0","","yes","unclear","yes","no TEAS","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-27T14:38:04.399Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"924","10","24","2253","Safety and effectiveness of electroacupuncture in the treatment of postoperative gastrointestinal dysfunction in patients with perioperative esophageal cancer: a prospective, randomized, and controlled clinical trial","ITMCTR2024000118","2024","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registry record describes planned EA versus sham and standard care for esophageal-cancer surgery but provides no participant results.","high","trial_registration","no","0","0","","likely","yes","yes","sham EA and standard care","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-27T14:38:26.463Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"925","10","25","2254","Effect of Electroacupuncture on Postoperative Delirium in Elderly Patients undergoing urological surgery","ChiCTR2400084749","2024","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registry record describes planned EA versus sham for mixed urologic operations but provides no participant results; general anesthesia is not specified and the sample includes TURP commonly performed under spinal anesthesia.","high","trial_registration","no","0","0","","unclear","unclear","yes","sham EA","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-27T14:38:55.215Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"926","10","26","2255","Comparison of Perioperative Pregabalin and Duloxetine for Pain Management After Total Knee Arthroplasty: a Double-Blind Clinical Trial","Imani","2023","English","yes","NO","EXCLUDE_OTHER_INTERVENTION","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","Randomized TKA trial compares pregabalin, duloxetine, and placebo under spinal anesthesia, without TEAS or EA.","high","primary_results","yes","0","0","","no","yes","pharmacologic","not_applicable","not_applicable","not_applicable","yes","not_applicable","not_applicable","no","no","yes","2026-07-27T14:39:22.624Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"927","10","27","2256","Effect of electroacupuncture combined with a multimodal prehabilitation combined Chinese and Western medicine program on the quality of postoperative recovery in patients undergoing lumbar spine surgery: a randomized controlled trial","ITMCTR2025000978","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registry record includes a separable EA-plus-prehabilitation versus prehabilitation comparison for lumbar surgery under general anesthesia but provides no participant results.","high","trial_registration","no","0","0","","yes","yes","yes","prehabilitation care","not_applicable","yes","unclear","not_applicable","not_applicable","no","no","yes","2026-07-27T14:39:44.159Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"928","10","28","2258","Electroacupuncture combined with transversus thoracic muscle plane block for perioperative pain management in cardiac surgery","ChiCTR2100044478","2021","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registry record provides no participant results, and the intervention is listed only as TENS without confirming delivery at acupuncture points despite the title using electroacupuncture.","high","trial_registration","no","0","0","","yes","unclear","unclear","plane block arms","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-27T14:40:08.324Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"929","10","29","2260","The scheme and application of electroacupuncture to promote early gastrointestinal function rehabilitation after laparoscopic gastric cancer operation","ChiCTR2100050660","2021","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registry record describes planned EA versus sham and routine care for laparoscopic gastrectomy under general anesthesia but provides no participant results.","high","trial_registration","no","0","0","","yes","unclear","yes","sham EA and usual care","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-27T14:40:24.973Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"930","10","30","2261","Effect of electroacupuncture preconditioning on perioperative shivering and stress responses in elderly patients undergoing transurethral resection of prostate","Qi","2025","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","TURP was performed under combined spinal-epidural anesthesia, not general anesthesia.","high","primary_results","yes","0","0","","no","yes","yes","no EA","not_applicable","not_applicable","yes","30 minutes before neuraxial puncture.","not_applicable","no","no","yes","2026-07-27T14:40:43.666Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"931","10","31","2263","Operative stress during electroacupuncture and enflurane anaesthesia assessed by serum cortisol (author's transl)","Stellpflug","1978","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","Gynecologic surgery was performed under electroacupuncture analgesia instead of general anesthesia in the EA arm; enflurane general anesthesia was a separate comparator.","high","primary_results","yes","0","0","","no","unclear","yes","enflurane anesthesia","not_applicable","not_applicable","yes","not_applicable","not_applicable","no","no","yes","2026-07-27T14:41:12.508Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"932","10","32","2264","Study on application of auricular pressure beans combined with electroacupuncture in pain care of patients after abdominal operation","Xie","2015","English","no","NO","EXCLUDE_INSEPARABLE_COMBINATION","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","EA was combined inseparably with auricular pressure beans, an explicitly excluded auricular intervention.","high","primary_results","yes","0","0","","unclear","unclear","EA plus auricular pressure","not_applicable","not_applicable","no","yes","not_applicable","not_applicable","no","no","yes","2026-07-27T14:41:30.828Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"933","10","33","2265","Opposing needling electroacupuncture for clinical study on the treatment of acute pain after total knee arthroplasty","ChiCTR2300072739","2023","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial-registry record describes planned EA waveforms versus nonpenetrating sham after TKA under general anesthesia but provides no participant results.","high","trial_registration","no","0","0","","yes","unclear","yes","nonpenetrating sham EA","not_applicable","not_applicable","yes","24, 48, and 72 hours after surgery.","not_applicable","no","no","yes","2026-07-27T14:41:46.986Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"934","10","34","2266","Electroacupuncture Relieves Postoperative Chronic Cough in Lung by Regulating TRPV1 Pathway and Neurogenic Factors","Zhu","2022","English","yes","NO","EXCLUDE_TIMING","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","EA treated established chronic cough after lung-cancer surgery over 28 days, not acute perioperative recovery.","high","primary_results","yes","0","0","","likely","yes","yes","no therapy","not_applicable","not_applicable","no","Twenty-eight-day treatment for postoperative chronic cough.","not_applicable","no","no","yes","2026-07-27T14:42:14.552Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"935","10","35","2086","Effect of electroacupuncture combined with Tuina therapy on gut microbiota in patients with knee osteoarthritis","Guo","2025","English","yes","NO","EXCLUDE_NON_SURGICAL","The record concerns conservative treatment of knee osteoarthritis rather than operative surgery.","EA plus Tuina for chronic knee osteoarthritis is outside the operative perioperative population.","high","primary_results","yes","0","0","","no","yes","yes","EA alone","not_applicable","not_applicable","no","Twelve outpatient treatment sessions.","not_applicable","no","no","yes","2026-07-28T16:51:53.166Z","chrome_extension_playwright_delayed_detach","Vote registered after one click; delayed DOM reconciliation confirmed the citation left the active queue and the Undo vote region appeared. No second click was issued. No history, conflict, comment, or tag interface was opened."
"936","10","36","2087","Early improvement to electroacupuncture at week 3 predicts ultimate response in patients with chronic severe functional constipation","Xiong","2025","English","yes","NO","EXCLUDE_NON_SURGICAL","The pooled post hoc analysis concerns chronic severe functional constipation without surgery.","Non-surgical chronic constipation treatment is outside the perioperative population.","high","secondary_report","yes","0","0","","no","yes","yes","not_applicable","not_applicable","not_applicable","no","Eight-week constipation treatment.","not_applicable","no","no","yes","2026-07-28T16:51:54.073Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"937","10","37","2090","Clinical observation on the effect of electroacupuncture of Sanyinjiao (SP 6) on labor","Ma","2010","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","EA was used during labor and the analysis concerns natural vaginal delivery, not operative surgery under general anesthesia.","Labor analgesia for vaginal delivery is outside the eligible general-anesthesia operative setting.","high","primary_results","yes","0","0","","no","yes","yes","sham EA and no EA","not_applicable","not_applicable","yes","During active labor.","not_applicable","no","no","yes","2026-07-28T16:51:54.747Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"938","10","38","2093","The effect of low versus high frequency electrical acupoint stimulation on motor recovery after ischemic stroke by motor evoked potentials study","Kim","2008","English","yes","NO","EXCLUDE_NON_SURGICAL","Hospitalized stroke patients received two weeks of EAS rehabilitation without an operative perioperative context.","Stroke rehabilitation is non-surgical and outside the review population.","high","primary_results","yes","0","0","","no","unclear","yes","2 Hz versus 120 Hz EAS","not_applicable","not_applicable","no","Two-week stroke rehabilitation.","not_applicable","no","no","yes","2026-07-28T16:51:55.393Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"939","10","39","2095","Efficacy and safety of electroacupuncture at auricular concha region in promoting of rehabilitation of ischemic stroke patients with upper limb motor dysfunction: a study protocol for a randomized pilot trial","Liu","2022","English","yes","NO","EXCLUDE_PROTOCOL_NO_RESULTS","The title and abstract identify a randomized pilot trial protocol and describe planned assessments without participant results.","Published protocol without primary participant results; it also concerns non-surgical stroke rehabilitation and auricular EA.","high","protocol","no","0","0","","no","yes","auricular EA","routine treatment","not_applicable","not_applicable","no","Three-week stroke rehabilitation.","not_applicable","no","no","yes","2026-07-28T16:51:56.045Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"940","10","40","2096","Is electrodermal testing as effective as skin prick tests for diagnosing allergies? A double blind, randomised block design study","Lewith","2001","English","yes","NO","EXCLUDE_WRONG_INTERVENTION","The study evaluates a Vegatest electrodermal diagnostic device rather than therapeutic TEAS or EA.","Electrodermal allergy testing is neither an eligible intervention nor a perioperative treatment.","high","primary_results","yes","0","0","","no","yes","electrodermal diagnostic testing","skin prick status","not_applicable","not_applicable","no","Non-surgical diagnostic testing.","not_applicable","no","no","yes","2026-07-28T16:52:22.590Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"941","10","41","2098","Effect of Electroacupuncture on Bowel Function and Quality of Life in Postpartum Constipation: a Randomized Controlled Trial","NCT07572786","2026","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record describes planned randomization, eligibility criteria, and outcome instruments but no participant results.","Trial registration without primary results; the target condition is also non-surgical postpartum constipation.","high","trial_registration","no","0","0","","no","yes","yes","abdominal exercises","not_applicable","not_applicable","no","Postpartum constipation treatment.","not_applicable","no","no","yes","2026-07-28T16:52:23.411Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"942","10","42","2099","Electroacupuncture as an Adjuvant Therapy for Dyspnea in Patients with Pulmonary Hypertension Associated with Chronic Obstructive Pulmonary Disease","Ma","2025","English","yes","NO","EXCLUDE_NON_SURGICAL","The report concerns EA for dyspnea in pulmonary hypertension associated with COPD, without operative surgery.","Chronic cardiopulmonary symptom treatment is outside the operative perioperative population.","high","methods_paper","no","0","0","","no","unclear","yes","not_applicable","not_applicable","not_applicable","no","Chronic COPD-associated dyspnea treatment.","not_applicable","no","no","yes","2026-07-28T16:52:24.094Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"943","10","43","2100","Effect of electroacupuncture at Yifeng (TE17) and Fengchi (GB20) on prognosis of moderate-to-severe peripheral facial paralysis in the acute stage: a randomized controlled trial","Liu","2026","English","yes","NO","EXCLUDE_NON_SURGICAL","The randomized trial treats acute peripheral facial paralysis without an operative perioperative context.","Non-surgical facial-paralysis treatment is outside the review population.","high","primary_results","yes","0","0","","no","yes","yes","standard acupuncture","not_applicable","not_applicable","no","Acute facial-paralysis treatment.","not_applicable","no","no","yes","2026-07-28T16:52:24.740Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
