"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"211","3","11","922","[Clinical observation on acupuncture at Neimadian for analgesia postoperation of extremities].","Chang","2005","uncertain","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","yes","no","yes","2026-07-26T13:07:10.601Z","none","Ref ID: 16312898"
"212","3","12","923","Acustimulation of the Neiguan point during gastroscopy: its effects on nausea and retching.","Tarçin","2004","English","yes","No","EXCLUDE_NON_SURGICAL","Acustimulation of the Neiguan point during gastroscopy: its effects on nausea and retching..","Non-operative or non-surgical population.","high","primary_results","yes","no","unclear","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:07:11.567Z","none","Ref ID: 16249982"
"213","3","13","924","Clinical trial of nitroglycerin-induced controlled hypotension with or without acupoint electrical stimulation in microscopic middle ear surgery under general anesthesia with halothane.","Saghaei","2005","English","yes","Maybe","UNCERTAIN_TIMING","The perioperative study is otherwise eligible, but the first stimulation time cannot be placed confidently at or before 24 postoperative hours.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","yes","yes","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","unclear","","unclear","no","no","no","yes","2026-07-26T13:07:12.316Z","none","Ref ID: 16235461"
"214","3","14","925","Acupuncture-point stimulation for chemotherapy-induced nausea and vomiting.","Ezzo","2005","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","no","no","yes","2026-07-26T13:07:13.082Z","none","DOI:
10.1200/JCO.2005.06.028
•
Ref ID: 16192603"
"215","3","15","927","Transcutaneous electrical acupoint stimulation versus ondansetron in the prevention of postoperative vomiting following pediatric tonsillectomy.","Kabalak","2005","English","yes","No","EXCLUDE_POPULATION","Transcutaneous electrical acupoint stimulation versus ondansetron in the prevention of postoperative vomiting following pediatric tonsillectomy..","Paediatric-only population.","high","primary_results","yes","yes","yes","TEAS","sham/usual-care/control","unclear","not_applicable","unclear","no","Transcutaneous electrical acupoint stimulation versus ondansetron in the prevention of postoperative vomiting following pediatric tonsillectomy..","yes","no","no","no","yes","2026-07-26T13:07:14.016Z","none","DOI:
10.1089/acm.2005.11.407
•
Ref ID: 15992223"
"216","3","16","928","Effectiveness of electro-acupuncture compared to sedo-analgesics in relieving pain during shockwave lithotripsy.","Resim","2005","English","yes","No","EXCLUDE_NON_SURGICAL","Effectiveness of electro-acupuncture compared to sedo-analgesics in relieving pain during shockwave lithotripsy..","Non-operative or non-surgical population.","high","primary_results","no","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:07:14.769Z","none","DOI:
10.1007/s00240-005-0473-7
•
Ref ID: 15971087"
"217","3","17","930","Optimal timing of acustimulation for antiemetic prophylaxis as an adjunct to ondansetron in patients undergoing plastic surgery.","White","2005","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","yes","We designed this study to evaluate the antiemetic efficacy of transcutaneous electrical acupoint stimulation in combination with ondansetron when applied before, after, or both before and after plastic surgery.","yes","no","no","no","yes","2026-07-26T13:07:15.713Z","none","DOI:
10.1213/01.ANE.0000144425.16116.0A
•
Ref ID: 15673859"
"218","3","18","932","[Effects of different anesthesia methods on the T lymphocyte subsets and hemodynamics of patients with abdominal tumor in peri-operational period].","Gu","2004","uncertain","yes","No","EXCLUDE_WRONG_INTERVENTION","[Effects of different anesthesia methods on the T lymphocyte subsets and hemodynamics of patients with abdominal tumor in peri-operational period]..","Wrong intervention.","high","primary_results","yes","yes","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","yes","no","yes","2026-07-26T13:07:16.672Z","none","Ref ID: 15609591"
"219","3","19","933","Electro-acupuncture versus conventional analgesia: a comparison of pain levels during oocyte aspiration and patients' experiences of well-being after surgery.","Gejervall","2004","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","Electro-acupuncture versus conventional analgesia: a comparison of pain levels during oocyte aspiration and patients' experiences of well-being after surgery..","yes","no","no","no","yes","2026-07-26T13:07:17.622Z","none","DOI:
10.1093/humrep/deh665
•
Ref ID: 15608039"
"220","3","20","934","A randomized controlled comparison of electro-acupoint stimulation or ondansetron versus placebo for the prevention of postoperative nausea and vomiting.","Gan","2004","English","yes","No","EXCLUDE_WRONG_INTERVENTION","A randomized controlled comparison of electro-acupoint stimulation or ondansetron versus placebo for the prevention of postoperative nausea and vomiting..","Wrong intervention.","high","primary_results","no","yes","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","A randomized controlled comparison of electro-acupoint stimulation or ondansetron versus placebo for the prevention of postoperative nausea and vomiting..","yes","no","no","no","yes","2026-07-26T13:07:18.383Z","none","DOI:
10.1213/01.ANE.0000130355.91214.9E
•
Ref ID: 15385352"
"221","3","21","936","Effect of the frequency of transcutaneous electrical nerve stimulation on analgesia during extracorporeal shock wave lithotripsy.","Kararmaz","2004","English","yes","No","EXCLUDE_NON_SURGICAL","Effect of the frequency of transcutaneous electrical nerve stimulation on analgesia during extracorporeal shock wave lithotripsy..","Non-operative or non-surgical population.","high","primary_results","no","no","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:07:21.647Z","none","DOI:
10.1007/s00240-004-0438-2
•
Ref ID: 15243722"
"222","3","22","937","Pain relief during oocyte retrieval with a new short duration electro-acupuncture technique--an alternative to conventional analgesic methods.","Humaidan","2004","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:07:22.414Z","none","DOI:
10.1093/humrep/deh229
•
Ref ID: 15105387"
"223","3","23","938","[Effect of acupuncture-drug compound anesthesia on alteration of immune function in patients undergoing open-heart surgery].","Yang","2003","uncertain","yes","No","EXCLUDE_NO_ELIGIBLE_OUTCOME","before anesthesia, before CPB, 30 min and 24 hrs after CPB, to determine natural killer cells activity (NKCA), and the levels of interferon-gamma (IFN-gamma) and interleukin-2 (IL-2) in supernatant of cell culture were also tested.","Only physiological or biomarker outcomes are reported.","high","primary_results","yes","yes","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","no","yes","yes","no","yes","2026-07-26T13:07:23.198Z","none","Ref ID: 14714354"
"224","3","24","939","Acupuncture decreases somatosensory evoked potential amplitudes to noxious stimuli in anesthetized volunteers.","Meissner","2004","English","yes","No","EXCLUDE_NON_SURGICAL","Acupuncture decreases somatosensory evoked potential amplitudes to noxious stimuli in anesthetized volunteers..","Non-operative or non-surgical population.","high","primary_results","no","unclear","unclear","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:07:26.467Z","none","DOI:
10.1213/01.ANE.0000096191.07929.44
•
Ref ID: 14693608"
"225","3","25","940","Acupuncture facilitates neuromuscular and oculomotor responses to skin incision with no influence on auditory evoked potentials under sevoflurane anaesthesia.","Kvorning","2003","English","yes","Maybe","UNCERTAIN_TIMING","The perioperative study is otherwise eligible, but the first stimulation time cannot be placed confidently at or before 24 postoperative hours.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","yes","yes","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","unclear","no","no","no","yes","2026-07-26T13:07:27.232Z","none","DOI:
10.1034/j.1399-6576.2003.00224.x
•
Ref ID: 12969098"
"226","3","26","941","Acupuncture fails to reduce but increases anaesthetic gas required to prevent movement in response to surgical incision.","Kvorning","2003","English","yes","Maybe","UNCERTAIN_TIMING","The perioperative study is otherwise eligible, but the first stimulation time cannot be placed confidently at or before 24 postoperative hours.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","yes","yes","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","no","no","yes","2026-07-26T13:18:41.652Z","none","DOI:
10.1034/j.1399-6576.2003.00171.x
•
Ref ID: 12859301"
"227","3","27","942","Electro-acupuncture as a peroperative analgesic method and its effects on implantation rate and neuropeptide Y concentrations in follicular fluid.","Stener-Victorin","2003","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:18:42.414Z","none","DOI:
10.1093/humrep/deg277
•
Ref ID: 12832372"
"228","3","28","943","Transcutaneous electrical nerve stimulation (TENS) can reduce postoperative analgesic consumption. A meta-analysis with assessment of optimal treatment parameters for postoperative pain.","Bjordal","2003","English","yes","No","EXCLUDE_PUBLICATION_TYPE","The citation is classified as meta analysis rather than an eligible randomized results report.","Ineligible publication type.","high","meta_analysis","yes","not_applicable","not_applicable","TEAS","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","Transcutaneous electrical nerve stimulation (TENS) can reduce postoperative analgesic consumption.","not_applicable","not_applicable","no","no","yes","2026-07-26T13:18:43.351Z","none","DOI:
10.1016/S1090-3801(02)00098-8
•
Ref ID: 12600800"
"229","3","29","944","Electroacupuncture analgesia for colonoscopy. a prospective, randomized, placebo-controlled study.","Fanti","2003","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture analgesia for colonoscopy.","Non-operative or non-surgical population.","high","primary_results","yes","no","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:18:46.608Z","none","DOI:
10.1111/j.1572-0241.2003.07231.x
•
Ref ID: 12591047"
"230","3","30","945","[Effects of combined transdermal acupoint electric stimulation and isoflurane anesthesia on isoflurane-induced hypotension and tissue oxygen metabolism in patients undergoing craniotomy].","Wang","2001","uncertain","yes","Maybe","UNCERTAIN_TIMING","The perioperative study is otherwise eligible, but the first stimulation time cannot be placed confidently at or before 24 postoperative hours.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","yes","yes","yes","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","yes","no","yes","2026-07-26T13:18:47.569Z","none","Ref ID: 12577332"
"231","3","31","946","[Effect of combined drug-acupuncture anesthesia on hypothalamo-pituitary-adrenocortical axis response and glucose metabolism in open-heart surgery patients].","Yang","2001","uncertain","yes","No","EXCLUDE_NO_ELIGIBLE_OUTCOME","Peripheral blood samples were collected at the time before anesthesia, before CPB and 30 min after CPB to determine plasma beta-endorphin, adrenocorticotropic hormone (ACTH), serum cortisol and blood glucose.","Only physiological or biomarker outcomes are reported.","high","primary_results","yes","yes","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","no","yes","yes","no","yes","2026-07-26T13:18:48.524Z","none","Ref ID: 12575601"
"232","3","32","947","Clinical trial of acupuncture for patients with spinal cord injuries.","Wong","2003","English","yes","No","EXCLUDE_WRONG_INTERVENTION","OBJECTIVE: To examine whether electrical acupuncture therapy through adhesive surface electrodes and concomitant auricular acupuncture therapy could improve the neurologic or functional recovery in acute traumatic spinal cord injury patients.","Wrong intervention.","high","secondary_report","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","yes","yes","2026-07-26T13:18:51.794Z","none","DOI:
10.1097/00002060-200301000-00004
•
Ref ID: 12510181"
"233","3","33","949","Comparison of acustimulation and ondansetron for the treatment of established postoperative nausea and vomiting.","Coloma","2002","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","unclear","Comparison of acustimulation and ondansetron for the treatment of established postoperative nausea and vomiting..","yes","no","no","no","yes","2026-07-26T13:18:52.567Z","none","DOI:
10.1097/00000542-200212000-00009
•
Ref ID: 12459663"
"234","3","34","950","Comparative efficacy of acustimulation (ReliefBand) versus ondansetron (Zofran) in combination with droperidol for preventing nausea and vomiting.","White","2002","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","unclear","BACKGROUND: Antiemetic drugs are costly, are associated with variable efficacy, and can produce unwanted side effects when used for prophylaxis against postoperative nausea and vomiting.","yes","no","no","no","yes","2026-07-26T13:18:55.830Z","none","DOI:
10.1097/00000542-200211000-00008
•
Ref ID: 12411789"
"235","3","35","951","The effect of high and low frequency electroacupuncture in pain after lower abdominal surgery.","Lin","2002","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","yes","In the present study, we examined the effects of preoperative electroacupuncture (EA) at classical bilateral acupuncture points (Zusanli, also known as ST-36) on postoperative pain and opioid-related side effects.","yes","no","no","no","yes","2026-07-26T13:18:56.772Z","none","DOI:
10.1016/S0304-3959(02)00261-0
•
Ref ID: 12406527"
"236","3","36","952","Effects of electroacupuncture on intraoperative and postoperative analgesic requirement.","Sim","2002","English","yes","Yes","INCLUDE_CLEAR","Effects of electroacupuncture on intraoperative and postoperative analgesic requirement..","Clearly eligible or strongly supported for full-text assessment.","high","primary_results","no","yes","yes","EA","sham/usual-care/control","yes","not_applicable","yes","yes","Effects of electroacupuncture on intraoperative and postoperative analgesic requirement..","yes","no","no","no","yes","2026-07-26T13:18:57.530Z","none","DOI:
10.1136/aim.20.2-3.56
•
Ref ID: 12216602"
"237","3","37","953","A randomized controlled trial of the efficacy of transcutaneous electrical nerve stimulation (TENS) versus lidocaine in the relief of episiotomy pain.","Lorenzana","1999","English","yes","No","EXCLUDE_NON_SURGICAL","A randomized controlled trial of the efficacy of transcutaneous electrical nerve stimulation (TENS) versus lidocaine in the relief of episiotomy pain..","Non-operative or non-surgical population.","high","primary_results","no","unclear","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:18:58.296Z","none","Ref ID: 12179668"
"238","3","38","954","Carpal tunnel syndrome pain treated with low-level laser and microamperes transcutaneous electric nerve stimulation: A controlled study.","Naeser","2002","English","yes","No","EXCLUDE_NON_SURGICAL","Carpal tunnel syndrome pain treated with low-level laser and microamperes transcutaneous electric nerve stimulation: A controlled study..","Non-operative or non-surgical population.","high","primary_results","yes","no","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:18:59.061Z","none","DOI:
10.1053/apmr.2002.33096
•
Ref ID: 12098159"
"239","3","39","955","A new highly reliable instrument for the assessment of pre- and postoperative gynecological pain.","Stener-Victorin","2002","English","yes","Maybe","UNCERTAIN_RANDOMIZATION","A new highly reliable instrument for the assessment of pre- and postoperative gynecological pain..","Random allocation is the principal unresolved eligibility criterion.","moderate","primary_results","no","unclear","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:19:00.359Z","none","DOI:
10.1097/00000539-200207000-00027
•
Ref ID: 12088960"
"240","3","40","956","Electro-acupuncture at the Zusanli, Yanglingquan, and Kunlun points does not reduce anesthetic requirement.","Morioka","2002","English","yes","No","EXCLUDE_NON_SURGICAL","Fourteen young, healthy volunteers were anesthetized with desflurane on two separate days.","Non-operative or non-surgical population.","high","primary_results","no","no","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:19:01.291Z","none","DOI:
10.1097/00000539-200207000-00017
•
Ref ID: 12088950"
"241","3","41","957","Acupuncture. A useful complement of anesthesia?","Akça","2002","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Acupuncture.","Wrong intervention.","high","primary_results","yes","yes","unclear","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:19:04.558Z","none","Ref ID: 12024072"
"242","3","42","959","Transcutaneous electrical stimulation of an auricular acupuncture point decreases anesthetic requirement.","Greif","2002","English","yes","No","EXCLUDE_NON_SURGICAL","Transcutaneous electrical stimulation of an auricular acupuncture point decreases anesthetic requirement..","Non-operative or non-surgical population.","high","primary_results","yes","yes","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:19:07.836Z","none","DOI:
10.1097/00000542-200202000-00014
•
Ref ID: 11818761"
"243","3","43","960","Electroacupuncture prophylaxis of postoperative nausea and vomiting following pediatric tonsillectomy with or without adenoidectomy.","Rusy","2002","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","Electroacupuncture prophylaxis of postoperative nausea and vomiting following pediatric tonsillectomy with or without adenoidectomy..","yes","no","no","no","yes","2026-07-26T13:19:08.597Z","none","DOI:
10.1097/00000542-200202000-00013
•
Ref ID: 11818760"
"244","3","44","962","The use of transcutaneous acupoint electrical stimulation for preventing nausea and vomiting after laparoscopic surgery.","Zárate","2001","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","yes","unclear","UNLABELLED: Nonpharmacologic techniques may be effective in preventing postoperative nausea and vomiting (PONV).","yes","no","no","no","yes","2026-07-26T13:19:09.361Z","none","DOI:
10.1097/00000539-200103000-00014
•
Ref ID: 11226090"
"245","3","45","964","Analgesic effects of acupuncture on pain after mandibular wisdom tooth extraction.","Kitade","2000","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Analgesic effects of acupuncture on pain after mandibular wisdom tooth extraction..","Wrong intervention.","high","primary_results","no","no","unclear","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","We evaluated the analgesic effects of acupuncture on postoperative pain by comparing patients who underwent routine tooth extraction alone (control group) and those who underwent tooth extraction in combination with acupuncture (experimental group) by the random allocation method.","yes","no","no","no","yes","2026-07-26T13:19:10.130Z","none","DOI:
10.3727/036012900816356172
•
Ref ID: 10968648"
"246","3","46","965","Effect of the frequency of transcutaneous electrical nerve stimulation on the postoperative opioid analgesic requirement and recovery profile.","Hamza","1999","English","yes","No","EXCLUDE_NON_ACUPOINT_TENS","Effect of the frequency of transcutaneous electrical nerve stimulation on the postoperative opioid analgesic requirement and recovery profile..","Ordinary TENS without acupuncture-point placement.","high","primary_results","yes","unclear","yes","ordinary TENS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","Effect of the frequency of transcutaneous electrical nerve stimulation on the postoperative opioid analgesic requirement and recovery profile..","yes","no","no","no","yes","2026-07-26T13:19:10.892Z","none","DOI:
10.1097/00000542-199911000-00012
•
Ref ID: 10551571"
