"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"613","7","13","1500","Effects of combining electroacupuncture with general anesthesia induced by sevoflurane in patients undergoing supratentorial craniotomy and improvements in their clinical recovery profile & blood enkephalin","Yang","2012","English","yes","MAYBE","UNCERTAIN_RANDOMIZATION","The craniotomy study compares needle electroacupuncture with sham electroacupuncture under sevoflurane general anaesthesia and reports recovery outcomes, but the title and abstract do not state that allocation was randomized.","Otherwise eligible perioperative EA study; randomized allocation is the sole uncertainty.","moderate","primary_results","yes","7","1","randomized","yes","uncertain","EA","sham EA","yes","yes","yes","intraoperative EA during general anaesthesia","yes","no","no","yes","2026-07-27T11:47:30.248Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"614","7","14","1502","Effects of traditional Chinese medicine and rehabilitation training on knee joint function after anterior cruciate ligament reconstruction in arthroscopy","Liang","2006","English","yes","NO","EXCLUDE_INSEPARABLE_COINTERVENTION","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","The intervention bundled herbal prescriptions, massage, rehabilitation, and electroacupuncture, with EA beginning on postoperative day 3; its independent EA effect is inseparable and timing is ineligible.","high","primary_results","yes","0","0","","uncertain","yes","multimodal TCM including EA","rehabilitation","not_applicable","no","no","EA began on postoperative day 3","yes","no","no","yes","2026-07-27T11:48:20.487Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"615","7","15","1503","Effect of Electroacupuncture on Discomfort during Gastroscopy without General Anesthetic: a study protocol for a randomized controlled trial","ChiCTR2000040726","2020","English","yes","NO","EXCLUDE_NO_GENERAL_ANAESTHESIA","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","The protocol explicitly concerns gastroscopy under local anaesthesia without general anaesthesia and reports no participant results.","high","trial_registration","no","0","0","","no","yes","EA","sham EA","not_applicable","not_applicable","yes","not_applicable","yes","no","no","yes","2026-07-27T11:49:16.109Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"616","7","16","1506","Electro-acupuncture versus conventional analgesia: a comparison of pain levels during oocyte aspiration and patients experiences of well-being after surgery","Gejervall","2005","English","yes","NO","EXCLUDE_NON_SURGICAL","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","Oocyte aspiration during IVF is not eligible operative surgery under general anaesthesia.","high","primary_results","yes","0","0","","no","yes","EA","conventional analgesia","not_applicable","yes","yes","not_applicable","yes","no","no","yes","2026-07-27T11:49:41.429Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"617","7","17","1508","Clinical study of electroacupuncture for postoperative pain after laparoscopic appendectomy","KCT0001328","2014","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:50:24.202Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"618","7","18","1509","Electroacupuncture-anaesthesia during open heart surgery can reduce the duration of postoperative mechanical ventilation and is superior to opioid-anaesthesia for pain control in the early postoperative period","Bachleda","2010","English","yes","NO","EXCLUDE_INSEPARABLE_COINTERVENTION","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","The EA-anaesthesia regimen combined somatic needle electroacupuncture with electrically stimulated auricular Heart/Trachea points, so an eligible non-auricular EA effect cannot be separated.","high","primary_results","yes","0","0","","yes","yes","somatic EA plus auricular EA","opioid anaesthesia","not_applicable","no","yes","not_applicable","yes","no","no","yes","2026-07-27T11:51:10.427Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"619","7","19","1511","Evaluate the efficacy of acupuncture to prevent nausea and vomiting that usually occured to thyroidectomy patients","KCT0001782","2016","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:53:01.426Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"620","7","20","1512","Post-operative pain management after percutaneous nephrolithotomy: a randomized double-blind controlled study assessing electro-acupuncture","Parkhomenko","2017","English","yes","MAYBE","UNCERTAIN_GENERAL_ANAESTHESIA","Randomized double-blind sham-controlled PCNL trial; perioperative timing explicit; general anesthesia not reported.","Otherwise eligible randomized perioperative EA study; anaesthesia type is the sole uncertainty.","moderate","primary_results","yes","7","1","general_anaesthesia","uncertain","yes","EA","sham EA and no EA","yes","yes","yes","preoperative EA 1 hour before percutaneous nephrolithotomy","yes","no","yes","yes","2026-07-27T11:53:28.577Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"621","7","21","1514","A randomized double-blind controlled study assessing electro-acupuncture for the management of post-operative pain after percutaneous nephrolithotomy","Parkhomenko","2017","English","yes","MAYBE","UNCERTAIN_GENERAL_ANAESTHESIA","Randomized double-blind sham-controlled PCNL report; perioperative timing explicit; general anesthesia not reported.","Otherwise eligible randomized perioperative EA study; anaesthesia type is the sole uncertainty.","moderate","primary_results","yes","7","1","general_anaesthesia","uncertain","yes","EA","sham EA and no EA","yes","yes","yes","preoperative EA 1 hour before percutaneous nephrolithotomy","yes","no","yes","yes","2026-07-27T11:53:51.207Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"622","7","22","1515","A Prospective Evaluation of Early Acupuncture for Immediate Continence Enhancement After Prostatectomy","NCT07239518","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results; electroacupuncture begins on postoperative day 7, beyond the eligible 24-hour window.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:54:16.078Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"623","7","23","1516","Clinical observation of acupuncture on optimizing intraoperative anesthesia to improve postoperative PONV in patients with benign breast tumor resection","ChiCTR2300068703","2023","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:54:31.458Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"624","7","24","1517","The Effect of Acupuncture on the Management of Postoperative pain control in total knee arthroplasty","PACTR201705002261398","2017","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results; protocol also specifies spinal anesthesia rather than general anesthesia.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","sham acupuncture","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:54:45.713Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"625","7","25","1518","Transcutaneous Electrical Acupoint Stimulation of P6 to Prevent Postoperation Nausea and Vomiting","NCT02096835","2014","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","non-acupoint stimulation and dexamethasone","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:55:01.040Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"626","7","26","1519","The effect of electroacupuncture on opioid-like medication consumption by chronic pain patients: a pilot randomized controlled clinical trial","Zheng","2008","English","yes","NO","EXCLUDE_NON_SURGICAL_POPULATION","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","Randomized electroacupuncture trial in chronic non-malignant pain patients, not perioperative surgery.","high","primary_results","yes","0","0","","not_applicable","not_applicable","not_applicable","sham EA","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:55:35.051Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"627","7","27","1523","Electroacupuncture analgesia in major abdominal and pelvic surgery: a randomised study","Poulain","1997","English","yes","YES","INCLUDE_ALL_CRITERIA_MET","Randomized controlled cancer surgery trial; standard general anaesthesia is evidenced by fentanyl use, spontaneous respiration, and extubation; EA delivered intraoperatively.","Randomized adult perioperative EA study under general anaesthesia with eligible timing and clinical outcomes.","high","primary_results","yes","8","0","","yes","yes","EA","no acupuncture within standard anaesthesia","yes","yes","yes","intraoperative electroacupuncture","yes","no","no","yes","2026-07-27T11:56:05.302Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"628","7","28","1525","Perioperative transcutaneous electrical acupoint stimulation for postoperative pain relief in laparoscopic cholecystectomy and gynecological surgery: a randomized controlled trial","ChiCTR-IOR-15006032","2015","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","sham TEAS","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:56:18.683Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"629","7","29","1528","Electroacupuncture for postoperative pain","Wigram","1986","English","yes","NO","EXCLUDE_AURICULAR_ACUPUNCTURE","The title and abstract clearly establish an ineligible population, setting, intervention, design, or timing.","Electroacupuncture was delivered to the ear; auricular acupuncture is explicitly excluded.","high","primary_results","yes","0","0","","not_applicable","not_applicable","not_applicable","papaveretum only","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:56:35.533Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"630","7","30","1529","Effects of TEAS on POCD","NCT04338555","2020","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","electrodes without stimulation","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:56:59.603Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"631","7","31","1530","Clinical application of electroacupuncture assisted Opioid-sparing anesthesia in laparoscopic abdominal surgery","ITMCTR2024000289","2024","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:57:14.553Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"632","7","32","1531","Electroacupuncture Intervention in Catheter Ablation of Atrial Fibrillation","NCT05575544","2022","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results; general anesthesia not established for catheter ablation.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","control","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:57:29.364Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"633","7","33","1532","Study on the preventive and therapeutic effects of transcutaneous electrical acupoint stimulation on emergence agitation of elderly patients","ChiCTR2200064760","2022","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","placebo TEAS","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:57:59.629Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"634","7","34","1533","The Application of Key Traditional Chinese Medicine Techniques: transcutaneous Acupoint Electrical Stimulation Combined with Auricular Point Pressing in the Management of Postoperative Symptoms in Day Surgery","ChiCTR2500106669","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results; one arm combines TEAS with auricular point pressing, though a separate TEAS arm is described.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","usual ERAS","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:58:24.515Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"635","7","35","1534","Electro-acupuncture for recovery of erectile function after Robotic Assisted Radical Prostatectomy in Prostate Cancer patients: a feasibility study and randomised controlled trial","ACTRN12621000886886","2021","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results; treatment is an eight-week postoperative rehabilitation course and does not establish initiation within 24 hours.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:58:40.681Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"636","7","36","1535","Transcutaneous electrical stimulation of Neiguan anti-emetic acupuncture point in controlling sickness following opioid analgesia in major orthopaedic surgery","McMillan","1994","English","yes","MAYBE","UNCERTAIN_GENERAL_ANAESTHESIA","Randomized four-arm major orthopaedic surgery trial of P6 transcutaneous electrical stimulation; exact anaesthetic technique is not reported.","Otherwise eligible randomized perioperative TEAS study; anaesthesia type is the sole uncertainty.","moderate","primary_results","yes","7","1","general_anaesthesia","uncertain","yes","TEAS","placebo stimulation and control regimens","yes","yes","yes","acute postoperative unit within first 24 hours","yes","no","no","yes","2026-07-27T11:59:11.258Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"637","7","37","1536","Effect of percutaneous auricular vagus nerve stimulation on gastrointestinal function in patients with gastric cancer after surgery","ChiCTR2500102789","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results; intervention is auricular vagus nerve stimulation, an explicitly excluded auricular modality.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:59:24.091Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"638","7","38","1537","ACUPUNCTURE FOR THE POSTOPERATIVE RECOVERY OF HIP FRACTURE PATIENTS: a PILOT RANDOMIZED CONTROLLED TRIAL","NCT07178756","2025","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results; title describes acupuncture generally and does not establish an eligible electrical modality.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T11:59:53.026Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"639","7","39","1538","Acupuncture for Postoperative Pain After Abdominal Surgery for Gynecological Diseases","NCT02851186","2016","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results; intervention combines electroacupuncture with auricular acupuncture, so the independent EA effect is not separable.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","sham control","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T12:00:06.823Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"640","7","40","1539","Clinical study on acupuncture promoting rapid recovery of gastrointestinal function after cholecystectomy","ChiCTR2200064748","2022","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","routine perioperative management","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T12:00:25.146Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"641","7","41","1541","Evaluation of the effect of transcutaneous electrical acupoint stimulation with different intensities in patients after pneumonectomy","ChiCTR-IOR-17010701","2017","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","electroacupuncture control","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T12:00:39.380Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"642","7","42","1542","Effect of transcutaneous electrical acupoint stimulation on oculocardiac reflex in patients with strabismus under general anesthesia","ChiCTR2300071683","2023","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","non-acupoint surface stimulation","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T12:01:07.963Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"643","7","43","1543","Transcutaneous Acupoint Electrical Stimulation Composite Low-Dose Sufentanil Pretreatment Reduces The Incidence And Severity Of Myoclonus Induced By Etomidate, During Anesthetic Induction","ChiCTR-INR-16009084","2016","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","sham stimulation","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T12:01:22.500Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"644","7","44","1546","Efficacy and safety of electroacupuncture on bladder dysfunction after radical hysterectomy in cervical cancer","KCT0001594","2015","English","yes","NO","EXCLUDE_TRIAL_REGISTRATION","Registry-style record provides planned intervention or outcomes but no participant results.","Trial registration without participant results; electroacupuncture begins on postoperative day 3, beyond the eligible 24-hour window.","high","trial_registration","no","0","0","","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","not_applicable","no","no","yes","2026-07-27T12:01:36.560Z","chrome_extension_cua","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
