"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"2411","25","11","3449","Influence of electroacupuncture on acupoints of Yanglingquan (GB34) on gallbladder volume and gallbladder arterial hemodynamics in patients with chronic cholecystitis","Zhang","2021","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture assessed gallbladder physiology in chronic cholecystitis outside surgery.","Electroacupuncture assessed gallbladder physiology in chronic cholecystitis outside surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:57:57.844Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2412","25","12","2793","Electroacupuncture as an ERAS adjunct to accelerate gastrointestinal recovery after laparoscopic colorectal cancer surgery","Du","2026","English","no","No","EXCLUDE_MULTIPLE_UNCERTAINTIES","Abstract-free citation does not support randomization, general anesthesia, eligible timing, or primary clinical results.","Abstract-free citation does not support randomization, general anesthesia, eligible timing, or primary clinical results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:57:58.484Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2413","25","13","2807","Transcutaneous electrical acupoint stimulation reduces perioperative arrhythmia risk and improves recovery quality in laparoscopic cholecystectomy: mechanisms involving suppression of repolarization abnormalities induced by CO2 pneumoperitoneum","Tian","2025","English","yes","Yes","INCLUDE_ELIGIBLE","Randomized laparoscopic cholecystectomy trial used TEAS at recognized acupoints before induction and intraoperatively and reported clinical recovery and pain outcomes.","Randomized laparoscopic cholecystectomy trial used TEAS at recognized acupoints before induction and intraoperatively and reported clinical recovery and pain outcomes.","high","primary_results","yes","8","0","","yes","yes","eligible_teas","eligible_control","yes","yes","yes","Started before induction and continued intraoperatively.","yes","no","no","yes","2026-07-28T17:57:59.143Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2414","25","14","2822","Study on the rules of clinical application of acupuncture for prevention and treatment of perioperative neurocognitive disorder in elderly patients based on data mining","Wu","2025","English","yes","No","EXCLUDE_SECONDARY_RESEARCH","Data-mining report is secondary research rather than a primary randomized perioperative trial report.","Data-mining report is secondary research rather than a primary randomized perioperative trial report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:57:59.753Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2415","25","15","2935","Integrative Effects of Transcutaneous Electrical Acustimulation and Autonomic-Endocrine Mechanisms on Postprocedural Recovery in Patients With Endoscopic Retrograde Cholangio-Pancreatography","Shen","2025","English","yes","No","EXCLUDE_NON_SURGICAL","ERCP is an endoscopic procedure rather than eligible operative surgery under general anesthesia.","ERCP is an endoscopic procedure rather than eligible operative surgery under general anesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:00.383Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2416","25","16","2993","Effect of transcutaneous electrical acupoint stimulation in heart rate variability in post-on-call trainees","Jing","2024","English","yes","No","EXCLUDE_NON_SURGICAL","Study of post-call trainees is not a perioperative surgical population.","Study of post-call trainees is not a perioperative surgical population.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:00.979Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2417","25","17","2646","Evaluation of the effects of Tu Dieu Thang prescription combined with electroacupuncture and shortwave therapy on patients with knee osteoarthritis","TCTR20251031003","2025","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture plus shortwave therapy treated knee osteoarthritis outside perioperative surgery.","Electroacupuncture plus shortwave therapy treated knee osteoarthritis outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:01.672Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2418","25","18","2655","Electroacupuncture at Body acupoints and Fenglong (ST 40) for regulating serum lipids in dyslipidemic patients","TCTR20131003001","2013","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture treated dyslipidemia outside perioperative surgery.","Electroacupuncture treated dyslipidemia outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:02.279Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2419","25","19","2657","Effect of acupuncture on pain","IRCT201202088956N1","2012","English","yes","No","EXCLUDE_MULTIPLE_UNCERTAINTIES","Citation does not establish an eligible operative population, general anesthesia, randomized comparator, or perioperative timing.","Citation does not establish an eligible operative population, general anesthesia, randomized comparator, or perioperative timing.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:02.892Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2420","25","20","2658","The effect of electroacupuncture and exercise therapy on pelvic surgery","IRCT20191208045652N4","2021","English","yes","No","EXCLUDE_PROTOCOL","Pelvic-surgery citation does not report primary participant results and appears to be a trial record or protocol.","Pelvic-surgery citation does not report primary participant results and appears to be a trial record or protocol.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:03.345Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2421","25","21","2659","conventional versus short duration electroacupuncture for obesity","TCTR20190118002","2019","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture treated obesity outside perioperative surgery.","Electroacupuncture treated obesity outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:03.932Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2422","25","22","2663","The comparison between the effects of acupressure therapy and electroacupuncture in primary dysmenorrhea","IRCT2015012518760N2","2015","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture treated dysmenorrhea outside perioperative surgery.","Electroacupuncture treated dysmenorrhea outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:04.396Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2423","25","23","2664","Combined therapy of electroacupuncture and cognitive behavioural therapy for tension-type headache: a randomised controlled trial","ACTRN12608000239369","2008","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture treated tension headache outside perioperative surgery.","Electroacupuncture treated tension headache outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:04.978Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2424","25","24","2672","Effects of Electroacupuncture on the control of Anxiety in patients undergoing wisdom tooth Extraction","RBR-8txf7f","2020","English","yes","No","EXCLUDE_NOT_GENERAL_ANAESTHESIA","Wisdom-tooth extraction anxiety study did not involve eligible operative surgery under general anesthesia.","Wisdom-tooth extraction anxiety study did not involve eligible operative surgery under general anesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:05.667Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2425","25","25","2673","Electroacupuncture for Patellofemoral Pain Syndrome","IRCT201701242445N4","2017","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture treated patellofemoral pain outside perioperative surgery.","Electroacupuncture treated patellofemoral pain outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:06.346Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2426","25","26","2678","Acupuncture for uterine fibroids: a protocol for a randomized controlled trial comparing segmental electroacupuncture, manual acupuncture, and sham acupuncture","Hooshyarazar","2026","English","yes","No","EXCLUDE_PROTOCOL","Uterine-fibroid trial record is a protocol or registration without primary participant results.","Uterine-fibroid trial record is a protocol or registration without primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:07.029Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2427","25","27","2682","Influence of electroacupuncture parameters on brain stimulation in healthy individuals","RBR-59s47z","2019","English","yes","No","EXCLUDE_NON_SURGICAL","Study enrolled healthy individuals outside perioperative surgery.","Study enrolled healthy individuals outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:07.614Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2428","25","28","2683","Multicenter clinical study of the efficacy and safety of Electroacupuncture Treatment for Coldness of Hand &amp; Feet(Cold Hypersensitivity in Hand &amp; Feet )","KCT0004306","2019","English","yes","No","EXCLUDE_NON_SURGICAL","Study treated cold hands and feet outside perioperative surgery.","Study treated cold hands and feet outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:08.060Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2429","25","29","2684","Effectiveness and safety of electroacupuncture and its cotreatment with electronic moxibustion in the treatment of patients with moderate benign prostatic hyperplasia using alpha blocker : an assessor-blinded, randomized controlled clinical trial","KCT0004411","2019","English","yes","No","EXCLUDE_NON_SURGICAL","Study treated benign prostatic hyperplasia medically outside perioperative surgery.","Study treated benign prostatic hyperplasia medically outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:08.558Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2430","25","30","2686","Cosmetic Acupuntura for reduction facial wrinkles","RBR-5h8z7h","2020","English","yes","No","EXCLUDE_NON_SURGICAL","Cosmetic acupuncture study is not perioperative operative research.","Cosmetic acupuncture study is not perioperative operative research.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:09.029Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2431","25","31","2690","The effect of electroacupuncture and laser on knee osteoarthritis","IRCT201606173220N7","2016","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture treated knee osteoarthritis outside perioperative surgery.","Electroacupuncture treated knee osteoarthritis outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:09.851Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2432","25","32","2711","Electroacupuncture combined with biofeedback for obstructed defecation syndrome: a retrospective cohort study","Wenhui","2026","English","yes","No","EXCLUDE_NOT_RANDOMIZED","Retrospective study of obstructed defecation did not use a randomized eligible comparator.","Retrospective study of obstructed defecation did not use a randomized eligible comparator.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:10.759Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2433","25","33","2722","Effects of electroacupuncture-assisted tubeless anesthesia versus double-lumen endotracheal intubation anesthesia on the quality of postoperative recovery in thoracoscopic surgery: A propensity score-matched retrospective study","Jiang","2026","English","yes","No","EXCLUDE_NOT_RANDOMIZED","Propensity-score thoracoscopic study was observational rather than randomized.","Propensity-score thoracoscopic study was observational rather than randomized.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:11.126Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2434","25","34","2283","Observation on effect of electroacupuncture of different frequencies on patients after thyroid surgery: a randomized controlled trial","Fan","2014","English","yes","No","EXCLUDE_NOT_GENERAL_ANAESTHESIA","Thyroid surgery used electroacupuncture anesthesia or cervical plexus block rather than general anesthesia.","Thyroid surgery used electroacupuncture anesthesia or cervical plexus block rather than general anesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:11.689Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2435","25","35","2315","Efficacy of electroacupuncture on urinary retention after spinal anesthesia","IRCT20101026005026N10","2019","English","yes","No","EXCLUDE_NOT_GENERAL_ANAESTHESIA","Postoperative urinary-retention study involved spinal anesthesia rather than general anesthesia.","Postoperative urinary-retention study involved spinal anesthesia rather than general anesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:12.047Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2436","25","36","2329","Electroacupuncture compound anesthesia in radiofrequency ablation for hypertrophic inferior turbinate: a randomized controlled trial","Shi","2012","English","yes","No","EXCLUDE_NOT_GENERAL_ANAESTHESIA","Inferior-turbinate radiofrequency ablation was performed with local anesthesia rather than general anesthesia.","Inferior-turbinate radiofrequency ablation was performed with local anesthesia rather than general anesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:12.595Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2437","25","37","2366","A prospective randomised study of electroacupuncture versus alfentanil as anaesthesia during oocyte aspiration in in-vitro fertilization. Abstract","Stener-Victorin","1999","English","no","No","EXCLUDE_NOT_GENERAL_ANAESTHESIA","Oocyte aspiration with electroacupuncture versus alfentanil did not involve eligible operative general anesthesia.","Oocyte aspiration with electroacupuncture versus alfentanil did not involve eligible operative general anesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:12.973Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2438","25","38","2374","Treatment and prevention of viscera reaction in appendectomy under epidural anesthesia with auricular electroacupuncture in 50 cases","Yan","1994","English","no","No","EXCLUDE_NOT_GENERAL_ANAESTHESIA","Appendectomy was performed under epidural anesthesia rather than general anesthesia.","Appendectomy was performed under epidural anesthesia rather than general anesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:13.404Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2439","25","39","2379","The Effect of Acupuncture on Hemodynamic_profile after Spinal Anesthesia during Cesarean Section","IRCT20181011041308N2","2019","English","yes","No","EXCLUDE_NOT_GENERAL_ANAESTHESIA","Cesarean study evaluated acupuncture after spinal anesthesia rather than general anesthesia.","Cesarean study evaluated acupuncture after spinal anesthesia rather than general anesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:13.771Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2440","25","40","2386","The effect of electroacupuncture preconditioning on cognitive impairments following knee replacement among elderly: a randomized controlled trial","Zhao","2018","English","yes","Maybe","GA_UNCLEAR","Randomized knee-replacement trial used preoperative electroacupuncture and reported postoperative cognitive outcomes, but the anesthesia type is not stated.","Randomized knee-replacement trial used preoperative electroacupuncture and reported postoperative cognitive outcomes, but the anesthesia type is not stated.","high","primary_results","yes","7","1","general_anaesthesia","unclear","yes","eligible_electroacupuncture","eligible_control","yes","yes","yes","Preoperative electroacupuncture conditioning.","yes","no","no","yes","2026-07-28T17:58:14.327Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2441","25","41","2390","A COMBINATION OF ELECTROACUPUNCTURE AND AURICULAR ACUPUNCTURE FOR POSTOPERATIVE PAIN AFTER ABDOMINAL SURGERY FOR GYNAECOLOGICAL DISEASES: a RANDOMIZED CONTROLLED TRIAL","Lam","2024","English","yes","No","EXCLUDE_INSEPARABLE_BUNDLE","Electroacupuncture was combined with auricular acupuncture, so the eligible intervention effect is not independently estimable.","Electroacupuncture was combined with auricular acupuncture, so the eligible intervention effect is not independently estimable.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:14.926Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
