"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"1811","19","11","4317","Effect of electroacupuncture preconditioning on serum S100 β and NSE in patients undergoing craniocerebral tumor resection","Lu","2010","English","yes","No","EXCLUDE_INELIGIBLE_ACTIVE_COMPARATOR","Effect of electroacupuncture preconditioning on serum S100 β and NSE in patients undergoing craniocerebral tumor resection.","Only an ineligible active comparator is reported.","high","primary_results","yes","yes","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","yes","The serum levels of S100 β and NSE were measured with ELISA before operation, before skin incision, after tumor removal, at the end of operation, and at 24 h after operation.","yes","no","no","no","yes","2026-07-26T16:00:26.459Z","","DOI: 10.1007/s11655-010-0229-6; DOI: 10.1007/s11655-010-0229-6"
"1812","19","12","4318","Attenuation of progression of renal disease in rats by electroacupuncture and moxibustion is linked to decrease of symphatetic nerve acitiviy and increase nitric oxide levels","Paterno","2010","English","yes","No","EXCLUDE_ANIMAL","Attenuation of progression of renal disease in rats by electroacupuncture and moxibustion is linked to decrease of symphatetic nerve acitiviy and increase nitric oxide levels.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:00:27.179Z","",""
"1813","19","13","4319","Effects of electroacupuncture on hepatic blood flow and lipid peroxidation in septic rats","Shi","2010","English","yes","No","EXCLUDE_ANIMAL","Effects of electroacupuncture on hepatic blood flow and lipid peroxidation in septic rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:00:27.898Z","",""
"1814","19","14","4321","A novel method of electrical stimulation via electrodes chronically implanted at acupoints and its effect on cisplatin-induced emesis in rats assessed by pica","Li","2010","English","yes","No","EXCLUDE_ANIMAL","A novel method of electrical stimulation via electrodes chronically implanted at acupoints and its effect on cisplatin-induced emesis in rats assessed by pica.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:00:28.600Z","",""
"1815","19","15","4322","Electroacupuncture for postoperative ileus after laparoscopic colorectal surgery: An interim analysis of a randomized sham-controlled study","Ng","2010","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","Patients randomized to the EA and SA groups underwent one session of acupuncture daily (15 minutes each) from postoperative day 1 till day 4.","yes","no","no","no","yes","2026-07-26T16:00:29.570Z","",""
"1816","19","16","4325","Effects of electroacupuncture at ""Futu"" (LI 18) on the immunoactivity of substance P, 5-HT 1 AR, etc. of the cervical spinal dorsal horn in rats with neck incision pain","Qiao","2010","English","yes","No","EXCLUDE_ANIMAL","of the cervical spinal dorsal horn in rats with neck incision pain.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:00:30.297Z","",""
"1817","19","17","4326","Influence of electroacupuncture on myocardial NO and NOS and intracellular Ca2+ contents in myocardial ischemia-reperfusion injury rats","Wang","2010","English","yes","No","EXCLUDE_ANIMAL","Influence of electroacupuncture on myocardial NO and NOS and intracellular Ca2+ contents in myocardial ischemia-reperfusion injury rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:00:30.985Z","",""
"1818","19","18","4327","Effects of electroacupuncture on glucose transporter-1 expression of hippocampal microvascular endothelial cells in rats with focal cerebral ischemia","Lu","2010","English","yes","No","EXCLUDE_ANIMAL","Effects of electroacupuncture on glucose transporter-1 expression of hippocampal microvascular endothelial cells in rats with focal cerebral ischemia.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:00:31.928Z","",""
"1819","19","19","4330","The effect of electroacustimulation on postoperative nausea, vomiting, and pain in outpatient plastic surgery patients: a prospective, randomized, blinded, clinical trial.","Larson","2010","English","yes","No","EXCLUDE_WRONG_INTERVENTION","The effect of electroacustimulation on postoperative nausea, vomiting, and pain in outpatient plastic surgery patients: a prospective, randomized, blinded, clinical trial..","Wrong intervention.","high","secondary_report","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","yes","yes","2026-07-26T16:00:32.627Z","",""
"1820","19","20","4331","Discussion. The effect of electroacustimulation on postoperative nausea, vomiting, and pain in outpatient plastic surgery patients: a prospective, randomized, blinded, clinical trial.","Song","2010","English","no","No","EXCLUDE_WRONG_INTERVENTION","Discussion.","Wrong intervention.","high","primary_results","no","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","The effect of electroacustimulation on postoperative nausea, vomiting, and pain in outpatient plastic surgery patients: a prospective, randomized, blinded, clinical trial..","yes","no","no","no","yes","2026-07-26T16:00:33.569Z","",""
"1821","19","21","4333","Regional homogeneity analysis on acupoint specificity with resting-state functional magnetic resonance imaging","Xiujun","2010","English","yes","No","EXCLUDE_NON_SURGICAL","Method : 12 healthy volunteers were enrolled in this study.","Non-operative or non-surgical population.","high","primary_results","no","no","unclear","TEAS","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:01:05.916Z","","DOI: 10.1213/01.ANE.0000398215.59935.49; DOI: 10.1213/01.ANE.0000398215.59935.49"
"1822","19","22","4335","Effect of electroacupuncture on hippocampal LTP in Alzheimer'' s disease rats induced by Abeta(25-35)","Shen","2010","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture on hippocampal LTP in Alzheimer'' s disease rats induced by Abeta(25-35).","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:07.142Z","",""
"1823","19","23","4336","Effect of electroacupuncture on the expression of spinal glial fibrillary acidic protein, tumor necrosis factor-alpha and interleukin-1beta in chronic neuropathic pain rats","Sun","2010","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture on the expression of spinal glial fibrillary acidic protein, tumor necrosis factor-alpha and interleukin-1beta in chronic neuropathic pain rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:08.463Z","",""
"1824","19","24","4342","Effectiveness of pain management following electrical injury","Li","2010","English","yes","No","EXCLUDE_NON_SURGICAL","A retrospective hospital chart review was conducted among electrically injured patients discharged from the outpatient burn clinic of a rehabilitation hospital (July 1, 1999, to July 31, 2008).","Non-operative or non-surgical population.","high","primary_results","no","unclear","no","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:01:09.522Z","","DOI: 10.1097/BCR.0b013e3181cb8e94; DOI: 10.1097/BCR.0b013e3181cb8e94"
"1825","19","25","4349","Complex regional pain syndrome type 1: Some treatments assessed versus placebo, limited efficacy","#4349","2009","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Complex regional pain syndrome type 1: Some treatments assessed versus placebo, limited efficacy.","Wrong intervention.","high","primary_results","no","no","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:01:10.605Z","",""
"1826","19","26","4351","Effects of electroacupuncture on cerebral Bcl-2 and caspase-3 expression after cerebral ischemia reperfusion in rats","Chen","2009","English","yes","No","EXCLUDE_ANIMAL","Effects of electroacupuncture on cerebral Bcl-2 and caspase-3 expression after cerebral ischemia reperfusion in rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:11.640Z","",""
"1827","19","27","4352","Effect of electroacupuncture on learning-memory ability of vascular dementia rats with concomitant hypertension and hyperlipemia","Shao","2009","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture on learning-memory ability of vascular dementia rats with concomitant hypertension and hyperlipemia.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:12.704Z","",""
"1828","19","28","4353","Effects of electroacupuncture at different acupoints on the pain behavior and NMDA receptor 2 B subunit mRNA and protein expression and phosphorylation level in the cervical spinal cord in rats with thyroid regional pain","Gao","2009","English","yes","No","EXCLUDE_ANIMAL","Effects of electroacupuncture at different acupoints on the pain behavior and NMDA receptor 2 B subunit mRNA and protein expression and phosphorylation level in the cervical spinal cord in rats with thyroid regional pain.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:13.592Z","",""
"1829","19","29","4354","Effect of electroacupuncture of different acupoints on the excitability of detrusor muscle and the expression of BDNF and TrkB in the spinal cord of rats with urinary retention due to spinal cord injury","Wang","2009","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture of different acupoints on the excitability of detrusor muscle and the expression of BDNF and TrkB in the spinal cord of rats with urinary retention due to spinal cord injury.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:14.361Z","",""
"1830","19","30","4356","Cardioprotective of Electroacupuncture Pretreatment in Patients Underwent Coronary Stenting: A Prospective, Multicenter, Randomized Control Trial","#4356","2009","English","yes","No","EXCLUDE_NON_SURGICAL","Cardioprotective of Electroacupuncture Pretreatment in Patients Underwent Coronary Stenting: A Prospective, Multicenter, Randomized Control Trial.","Non-operative or non-surgical population.","high","primary_results","no","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:01:15.630Z","",""
"1831","19","31","4357","Clinical Trial of Cerebral Protective Effects of Repeated Electroacupuncture Pretreatment in Heart Valve Replacement Surgery","#4357","2009","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","secondary_report","no","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","Purpose: The purpose of this study is to examine if EA pretreatment can decrease the mortality and postoperative cerebrovascular complications in patients undergoing cardiac surgery.","yes","no","no","yes","yes","2026-07-26T16:01:16.650Z","",""
"1832","19","32","4358","Effects of different acupuncture and moxibustion treatments on cervical spondylotic radiculopathy: A systematic evaluation","Lin","2009","English","yes","No","EXCLUDE_NON_SURGICAL","Effects of different acupuncture and moxibustion treatments on cervical spondylotic radiculopathy: A systematic evaluation.","Non-operative or non-surgical population.","high","secondary_report","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","yes","yes","2026-07-26T16:01:17.935Z","","DOI: 10.3969/j.issn.1673-8225.2009.46.003; DOI: 10.3969/j.issn.1673-8225.2009.46.003"
"1833","19","33","4359","Observation on therapeutic effect of electroacupuncture at Jiaji (EX-B 2) combined with blood-letting and cupping on herpes zoster","Liu","2009","English","yes","No","EXCLUDE_NON_SURGICAL","Observation on therapeutic effect of electroacupuncture at Jiaji (EX-B 2) combined with blood-letting and cupping on herpes zoster.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:01:18.676Z","",""
"1834","19","34","4362","Influence of electroacupuncture of meridian acupoints on the related hormones of the hypothalamus-pituitary-adrenal axis in rats with cerebral ischemia reperfusion injury","Cai","2009","English","yes","No","EXCLUDE_ANIMAL","Influence of electroacupuncture of meridian acupoints on the related hormones of the hypothalamus-pituitary-adrenal axis in rats with cerebral ischemia reperfusion injury.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:19.692Z","",""
"1835","19","35","4363","Effect of scalp acupuncture on the expression of NF-kappaB mRNA, COX-2 mRNA and their proteins in rats with acute cerebral ischemia-reperfusion injury","Zhou","2009","English","yes","No","EXCLUDE_ANIMAL","Effect of scalp acupuncture on the expression of NF-kappaB mRNA, COX-2 mRNA and their proteins in rats with acute cerebral ischemia-reperfusion injury.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:20.664Z","",""
"1836","19","36","4364","Study on the mechanism of electroacupuncture of different acupoint groups in the treatment of cerebrocardiac syndrome in rats","Wu","2009","English","yes","No","EXCLUDE_ANIMAL","Study on the mechanism of electroacupuncture of different acupoint groups in the treatment of cerebrocardiac syndrome in rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:21.642Z","",""
"1837","19","37","4369","Observation on therapeutic effect of electroacupuncture plus blood-letting puncture and cupping combined with diet intervention for treatment of acute gouty arthritis","Zhao","2009","English","yes","No","EXCLUDE_NON_SURGICAL","Observation on therapeutic effect of electroacupuncture plus blood-letting puncture and cupping combined with diet intervention for treatment of acute gouty arthritis.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:01:22.425Z","",""
"1838","19","38","4370","The impact of asynchronous electroacupuncture stimulation duration on cold thermal pain threshold","Wang","2009","English","yes","No","EXCLUDE_NON_SURGICAL","Healthy volunteers were randomized to receive different durations (0 min, 20 min, 30 min, or 40 min) of asynchronous electroacupuncture stimulations (alternating low/high [2/100 Hz] frequency at 5 mA).","Non-operative or non-surgical population.","high","primary_results","no","no","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:01:23.132Z","","DOI: 10.1213/ane.0b013e3181ad9292; DOI: 10.1213/ane.0b013e3181ad9292"
"1839","19","39","4371","TRIST: A randomised, double blind, placebo controlled phase III study of MVA-5T4 in metastatic renal cancer patients","Hawkins","2009","English","yes","No","EXCLUDE_NON_SURGICAL","TRIST: A randomised, double blind, placebo controlled phase III study of MVA-5T4 in metastatic renal cancer patients.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:01:23.819Z","",""
"1840","19","40","4375","Dynamic changes of dopamine and its metabolite levels in the rat striatum after cerebral ischemia-reperfusion and electroacupuncture","Xu","2009","English","yes","No","EXCLUDE_ANIMAL","Dynamic changes of dopamine and its metabolite levels in the rat striatum after cerebral ischemia-reperfusion and electroacupuncture.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:24.523Z","",""
"1841","19","41","4376","Effect of different frequency electroacupuncture on the expression of substance P and beta-endorphin in the hypothalamus in rats with gastric distension-induced pain","Lin","2009","English","yes","No","EXCLUDE_ANIMAL","Effect of different frequency electroacupuncture on the expression of substance P and beta-endorphin in the hypothalamus in rats with gastric distension-induced pain.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:29.518Z","",""
"1842","19","42","4378","The Effect of Electroacustimulation on Postoperative Nausea, Vomiting and Pain in Outpatient Plastic Surgery Patients: A Prospective, Randomized, Blinded Clinical Trial","#4378","2009","English","yes","No","EXCLUDE_WRONG_INTERVENTION","The Effect of Electroacustimulation on Postoperative Nausea, Vomiting and Pain in Outpatient Plastic Surgery Patients: A Prospective, Randomized, Blinded Clinical Trial.","Wrong intervention.","high","primary_results","no","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:01:30.179Z","",""
"1843","19","43","4380","Effect of electroacupuncture of ""Neiguan"" (PC 6) on heart rate and plasma catecholamine contents in ventricular tachycardia rats","Wang","2009","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture of ""Neiguan"" (PC 6) on heart rate and plasma catecholamine contents in ventricular tachycardia rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:30.878Z","",""
"1844","19","44","4381","Effect of electroacupuncture scalp point-through-point therapy on the expression of tyrosine hydroxylase and dopamine transporter mRNAs in substantia nigra of Parkinson''s disease model rats","Wang","2009","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture scalp point-through-point therapy on the expression of tyrosine hydroxylase and dopamine transporter mRNAs in substantia nigra of Parkinson''s disease model rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:32.727Z","",""
"1845","19","45","4382","Effects of adjunct electroacupuncture on severity of postoperative pain in dogs undergoing hemilaminectomy because of acute thoracolumbar intervertebral disk disease.","Laim","2009","English","yes","No","EXCLUDE_ANIMAL","Effects of adjunct electroacupuncture on severity of postoperative pain in dogs undergoing hemilaminectomy because of acute thoracolumbar intervertebral disk disease..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","Effects of adjunct electroacupuncture on severity of postoperative pain in dogs undergoing hemilaminectomy because of acute thoracolumbar intervertebral disk disease..","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:33.399Z","","DOI: 10.2460/javma.234.9.1141; DOI: 10.2460/javma.234.9.1141"
"1846","19","46","4383","P6 acustimulation effectively decreases postoperative nausea and vomiting in high-risk patients","Frey","2009","English","yes","No","EXCLUDE_WRONG_INTERVENTION","P6 acustimulation effectively decreases postoperative nausea and vomiting in high-risk patients.","Wrong intervention.","high","primary_results","no","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","yes","Patients received randomly for 24 h acustimulation (n=101), subdivided into groups of pre-induction (n=48) and post-induction (n=53), or sham stimulation (n=99), subdivided into groups of pre-induction (n=49) or post-induction (n=50).","yes","no","no","no","yes","2026-07-26T16:01:34.073Z","","DOI: 10.1093/bja/aep014; DOI: 10.1093/bja/aep014"
"1847","19","47","4384","Study on the mechanism of electroacupuncture scalp point penetration therapy in action on apoptosis in the Parkinson''s disease rat model","Wang","2009","English","yes","No","EXCLUDE_ANIMAL","Study on the mechanism of electroacupuncture scalp point penetration therapy in action on apoptosis in the Parkinson''s disease rat model.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:35.284Z","",""
"1848","19","48","4385","Influence of electroacupuncture on hepatic cytochrome P450 1 A 1 expression and lipid peroxidation in nonalcoholic fatty liver rats","Feng","2009","English","yes","No","EXCLUDE_ANIMAL","Influence of electroacupuncture on hepatic cytochrome P450 1 A 1 expression and lipid peroxidation in nonalcoholic fatty liver rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:36.289Z","",""
"1849","19","49","4386","Effect of electroacupuncture at ""Zusanli"" (ST 36) and ""Sanyinjiao"" (SP 6) on collagen-induced arthritis and secretory function of knee-joint synoviocytes in rats","Fang","2009","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture at ""Zusanli"" (ST 36) and ""Sanyinjiao"" (SP 6) on collagen-induced arthritis and secretory function of knee-joint synoviocytes in rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:36.928Z","",""
"1850","19","50","4387","Effect of electroacupuncture on astrocytes in the marginal zone of cerebral ischemia locus in rats","Luo","2009","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture on astrocytes in the marginal zone of cerebral ischemia locus in rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:01:37.832Z","",""
"1851","19","51","4388","Effect of electroacupuncture on the permeability of blood-brain barrier for nerve growth factor and its relevance to PKC pathway in cerebral ischemia rats","Lin","2009","English","yes","No","EXCLUDE_ANIMAL","Effect of electroacupuncture on the permeability of blood-brain barrier for nerve growth factor and its relevance to PKC pathway in cerebral ischemia rats.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:02:27.588Z","",""
