"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"1713","18","13","5021","Combined paravertebral and intrathecal vs thoracic epidural analgesia for post-thoracotomy pain relief.","Dango","2013","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:20.614Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1714","18","14","5024","In Reply to the editor: Replacement of dropouts may bias result: comment on ""The effect of green tea ointment on episiotomy pain and wound healing in primiparous women: A randomized, double-blind, placebo-controlled clinical trial""...Golzarri‐Arroyo L, Di","Kariman","2020","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Commentary, letter, conference citation without primary results, review, or meta-analysis rather than a primary randomized participant report.","Commentary, letter, conference citation without primary results, review, or meta-analysis rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:21.004Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1715","18","15","5025","The effects of preoperative pain education on improving patients' pain experience after spinal surgery.","Cheng","2007","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:21.481Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1716","18","16","5027","Replacement of dropouts may bias results: Comment on ""The effect of green tea ointment on episiotomy pain and wound healing in primiparous women: A randomized, double-blind, placebo-controlled clinical trial"".","Golzarri‐Arroyo","2019","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Commentary, letter, conference citation without primary results, review, or meta-analysis rather than a primary randomized participant report.","Commentary, letter, conference citation without primary results, review, or meta-analysis rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:21.862Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1717","18","17","5028","Early removal of urinary catheter leads to greater post-void residuals in patients with thoracic epidural.","Zaouter","2012","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:22.321Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1718","18","18","5029","Tranexamic acid for control of blood loss in bilateral total knee replacement in a single stage.","Dhillon","2011","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:22.774Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1719","18","19","5030","Chronic pelvic pain.","White","2015","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:23.358Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1720","18","20","5034","Impact of mobile angiography in the emergency department for controlling pelvic fracture hemorrhage with hemodynamic instability.","Morozumi","2010","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:23.716Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1721","18","21","5038","Effects of thoracic epidural anesthesia/analgesia on the stress response, pain relief, hospital stay, and treatment costs of patients with esophageal carcinoma undergoing thoracic surgery: A single-center, randomized controlled trial.","Li","2019","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:24.266Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1722","18","22","5039","Improvement of 'dynamic analgesia' does not decrease atelectasis after thoracotomy.","Boisseau","2001","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:24.636Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1723","18","23","5040","A new method of recording somatosensory evoked potentials by randomized electrical tooth stimulation with 6 levels of intensity.","Umino","1996","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:25.075Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1724","18","24","5041","Osteoarthritis year 2010 in review: non-pharmacologic therapy.","Hawker","2011","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Commentary, letter, conference citation without primary results, review, or meta-analysis rather than a primary randomized participant report.","Commentary, letter, conference citation without primary results, review, or meta-analysis rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:25.631Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1725","18","25","5043","Percutaneous transcatheter hepatic artery embolization for liver cysts in autosomal dominant polycystic kidney disease.","Takei","2007","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:26.094Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1726","18","26","5049","Clinical effect of sphenopalatine ganglion needling in treating primary trigeminal neuralgia of liver-yang upsurge syndrome type.","He","2012","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or clinical practice item; no eligible perioperative operative study.","Non-surgical condition or clinical practice item; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:26.763Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1727","18","27","5054","Clinical practice. Effects of TENS applied to acupuncture points distal to a pain site.","Hidderley","1997","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or clinical practice item; no eligible perioperative operative study.","Non-surgical condition or clinical practice item; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:27.114Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1728","18","28","5056","Effects of Cassia alata Linn on bowel function recovery following surgery for gynecological cancer: A randomized controlled trial.","Phutsisen","2019","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:27.561Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1729","18","29","5062","To investigate the meridian through electroacupuncture for postoperative pain relief in patients with arthroscopic repair for triangular fibrocartilage complex (TFCC) tears...KIOM-SAR 2020 International Research Conference, September 11-13, 2020, Seoul, S","Chang","2020","English","no","No","EXCLUDE_MULTIPLE_UNCERTAINTIES","Abstract-free conference citation does not establish randomization, general anaesthesia, comparator, intervention timing, or primary clinical results.","Abstract-free conference citation does not establish randomization, general anaesthesia, comparator, intervention timing, or primary clinical results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:27.894Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1730","18","30","5063","Can PC 6 stimulation be an alternative to ondansetron for prevention of postoperative nausea and vomiting?","Lee","2005","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Commentary, letter, conference citation without primary results, review, or meta-analysis rather than a primary randomized participant report.","Commentary, letter, conference citation without primary results, review, or meta-analysis rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:28.226Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1731","18","31","5065","Assessment of postoperative pain management and comparison of effectiveness of pain relief treatment involving paravertebral block and thoracic epidural analgesia in patients undergoing posterolateral thoracotomy.","Wojtyś","2019","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:28.673Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1732","18","32","5068","Endoscopic hemostasis followed by preventive transarterial embolization in high-risk patients with bleeding peptic ulcer: 5-year experience.","Kaminskis","2019","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:29.190Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1733","18","33","5072","Acupuncture: another clinical trial fails...Stener-Victorin E, Waldenström U, Nilsson L, Wikland M, Janson PO. A prospective randomized study of electro-acupuncture versus alfentanil as anesthesia during oocyte aspiration in in-vitro fertilization. HUM RE","Goski","2001","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Commentary, letter, conference citation without primary results, review, or meta-analysis rather than a primary randomized participant report.","Commentary, letter, conference citation without primary results, review, or meta-analysis rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:30.247Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1734","18","34","5073","Do patients need to fast for a 13C-urea breath test?","Moayyedi","1997","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","No eligible perioperative EA/TEAS intervention; the record concerns another treatment, procedure, or thoracic epidural analgesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:35:56.107Z","chrome_extension_playwright","Vote registered after one reconciled click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1735","18","35","5076","Visual attention, EEG alpha power and T7-Fz connectivity are implicated in prosthetic hand control and can be optimized through gaze training.","Parr","2019","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS randomized intervention; the record concerns another treatment or procedure.","No eligible perioperative EA/TEAS randomized intervention; the record concerns another treatment or procedure.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:36:53.987Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1736","18","36","5077","Meta-analysis of randomized controlled trials on the efficacy of thoracic epidural anesthesia in preventing atrial fibrillation after coronary artery bypass grafting.","Gu","2012","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Review, commentary, or citation without primary participant results rather than a primary randomized report.","Review, commentary, or citation without primary participant results rather than a primary randomized report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:36:54.647Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1737","18","37","5078","Thoracic Epidural analgesia versus Rectus Sheath Catheters for open midline incisions in major abdominal surgery within an enhanced recovery programme (TERSC): study protocol for a randomised controlled trial.","Wilkinson","2014","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS randomized intervention; the record concerns another treatment or procedure.","No eligible perioperative EA/TEAS randomized intervention; the record concerns another treatment or procedure.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:36:55.370Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1738","18","38","5079","Improvement of Short-Term Outcomes for High-Risk Bleeding Peptic Ulcers With Addition of Argon Plasma Coagulation Following Endoscopic Injection Therapy: A Randomized Controlled Trial.","Wang","2015","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS randomized intervention; the record concerns another treatment or procedure.","No eligible perioperative EA/TEAS randomized intervention; the record concerns another treatment or procedure.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:36:56.296Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1739","18","39","5086","Clinical effects of orally administered extracts of Montanoa tomentosa in early human pregnancy.","Landgren","1979","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS randomized intervention; the record concerns another treatment or procedure.","No eligible perioperative EA/TEAS randomized intervention; the record concerns another treatment or procedure.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:36:57.121Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1740","18","40","5087","Is intraoperative stimulation of acupuncture point P6 effective at reducing the incidence of nausea and vomiting?","Brinkhaus","2008","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Review, commentary, or citation without primary participant results rather than a primary randomized report.","Review, commentary, or citation without primary participant results rather than a primary randomized report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:36:57.914Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1741","18","41","5090","Men's knowledge and attitudes towards dietary prevention of a prostate cancer diagnosis: a qualitative study.","Horwood","2014","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS randomized intervention; the record concerns another treatment or procedure.","No eligible perioperative EA/TEAS randomized intervention; the record concerns another treatment or procedure.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:36:58.829Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1742","18","42","5091","Can one risk fasting the obstetric patient for less than 4 hours?","Lewis","1987","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS randomized intervention; the record concerns another treatment or procedure.","No eligible perioperative EA/TEAS randomized intervention; the record concerns another treatment or procedure.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:36:59.459Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1743","18","43","5092","Review: aromatherapy massage is associated with small, transient reductions in anxiety...commentary on Cooke B, Ernst E. Aromatherapy: a systematic review. BR J GEN PRACT 2000 Jan;50:493-6","Flemming","2000","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Review, commentary, or citation without primary participant results rather than a primary randomized report.","Review, commentary, or citation without primary participant results rather than a primary randomized report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:37:00.075Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
