"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"311","4","11","1198","Effect of transcutaneous acupoint electrical stimulation on hemodynamics and prognosis of patients undergoing lung cancer surgery","ITMCTR2100005215","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:00.210Z","none","INTERVENTION: Trial group:transcutaneous acupoint electrical stimulation;control group:none; CONDITION: Hemodynamics and prognosis of patients undergoing lung cancer surgery PRIMARY OUTCOME: Catecholamine substance concentration;Blood gas analysis;Postoperative hospital stay;Hemodynamic index;Postoperative sleep score;Postoperative cognitive function score;Pain score;Postoperative ICU stay time; INCLUSION CRITERIA: 1) Patients undergoing lung cancer surgery 2) Age 18‐64 years old 3) BMI inde X18‐30kg/?; 4) American Society of Anesthesiology (ASA) score I‐II; 5) No radiotherapy or chemotherapy before surgery; 6) Patients who volunteered for the study;"
"312","4","12","1199","The effect of transcutaneous acupoint electrical stimulation on hypothermia in elective video-assisted thoracoscopic lobectomy","ITMCTR2024000425","2024","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:00.958Z","none","INTERVENTION: TEAS Group:Transcutaneous Electrical Acupoint Stimulation inIntraoperative;control group:Sham‐TEAS; CONDITION: inadvertent/unplanned preoperative hypothermia,IPH PRIMARY OUTCOME: temperature; SECONDARY OUTCOME: Wake‐up time;Postoperative complications;blood loss;Duration of anesthesia;awareness period shivering;Respiratory recovery time;urine volume;operative time;Total infusion volume;hospital stay; INCLUSION CRITERIA: 1. Elective patients undergoing thoracoscopic lobectomy under general anesthesia.2. Patients aged 18 to 65 years (including 18 and 65 years old); 3. American society of anesthesiologists (ASA) classification I II ; 4.Signed informed consent"
"313","4","13","1200","Effect of transcutaneous acupoint electrical stimulation on recovery quality after laparoscopic hysterectomy: a randomized controlled trial","ChiCTR1900022064","2019","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:04.217Z","none","INTERVENTION: control group:nil;TEAS group:transcutaneous acupoint electrical stimulation of lieque, neiguan and zusanli before and after surgery for 30 min; CONDITION: laparoscopic surgery PRIMARY OUTCOME: QoR15; SECONDARY OUTCOME: MAP, HR during surgery;VAS;analgesic drug comsuption;first flatus after surgery;Use of vasoactive drugs during operation;TNF‐a;IL‐1ß;IL‐6;IL‐10;DAO;D‐LC;ZO‐1;occludin;PONV; INCLUSION CRITERIA: 1. Postoperative laparoscopic hysterectomy in our hospital; 2. Aged 18‐75 years; 3. ASA I II; 4. BMI18‐30."
"314","4","14","1201","Effects of Transcutaneous Acupoint Electrical Stimulation on Intestinal Obstruction After Gastrointestinal Surgery in Adults","ChiCTR1800017358","2018","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:07.476Z","none","INTERVENTION: TEAS group:transcutaneous acupoint electrical stimulation(TEAS);no TEAS group:Same acupoint without electrical stimulation; CONDITION: postoperative ileus PRIMARY OUTCOME: Incidence of POI; SECONDARY OUTCOME: postoperative gastrointestinal function recovery;adverse reactions of digestive after surgery;surgery complications;recovery index;recovery of bowel sounds; INCLUSION CRITERIA: 1. All the patients signed the informed consent before treatment; 2. Age = 18 years old,American society of Anesthesiologists(ASA)grade are between I and III; 3. Plan to perform elective colon and rectal tumor resection under general anesthesia; 4. Not involved in other clinical studies; 5. No cognitive impairment, mental disorders,communication disorders."
"315","4","15","1202","Transcutaneous acupoint electrical stimulation for prevention of catheter-related bladder discomfort after ureteroscopic laser lithotripsy","ChiCTR1800020052","2018","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:10.740Z","none","INTERVENTION: TEAS group:Transcutaneous acupoint electrical stimulation;Control group:Connect the instrument but do not give electrical stimulation; CONDITION: catheter‐related bladder discomfort PRIMARY OUTCOME: catheter‐related bladder discomfort; SECONDARY OUTCOME: Anesthetic dose;Time of wake up;PONV;Postoperative skin itching;POCD;Postoperative sedation score;Postoperative pain score (VAS); INCLUSION CRITERIA: 1. patients who will undergo selective ureteroscopic laser lithotripsy under general anesthesia; 2. Aged 18‐70years old males; 3. BMI:18‐30kg/m2,ASA:I‐III; 4. Fully understand about the trial and sign the informed consent form."
"316","4","16","1203","Effect of transcutaneous acupoint electrical stimulation on perioperative anxiety and postoperative recovery","ChiCTR2000029891","2020","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Effect of transcutaneous acupoint electrical stimulation on perioperative anxiety and postoperative recovery.","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:14.009Z","none","INTERVENTION: Experimental group:Transcutaneous acupoint electrical stimulation;Control group:None; CONDITION: Breast cancer; Kidney transplant donor; Postoperative patients PRIMARY OUTCOME: Perioperative anxiety status; SECONDARY OUTCOME: Quality of postoperative recovery;Postoperative pain;Blood markers as inflammatory factors, 5‐HT, melatonin and so on;Postoperative sleep;Postoperative gastrointestinal function; INCLUSION CRITERIA: 1. Patients undergoing modified radical mastectomy of breast cancer in breast surgery; patients undergoing donor nephrectomy in renal transplantation department;postoperative patients; 2. Class ASA I‐II; 3. Aged 18‐65 years; 4. NYHA grade I‐II grade; 5. BMI 18‐26kg/m^2."
"317","4","17","1204","The effect of transcutaneous electrical acupoint stimulation on the rapid recovery of patients undergoing laparoscopic myomectomy","ChiCTR2100045173","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:14.759Z","none","INTERVENTION: Control group:no;Experimental group:Transcutaneous electrical acupoint stimulation; CONDITION: Uterine fibroids PRIMARY OUTCOME: The rate of cough response during anesthesia induction;The rate of propofol injection pain during anesthesia induction;Hemodynamics in surgery;40‐item recovery quality rating scale; INCLUSION CRITERIA: 1. Female patients aged 18‐60 years; 2. ASA graded I‐II grade, 18kg/m^2<=BMI<=30 kg/m^2; 3. The preoperative diagnosis was clearly uterine leiomyoma; 4. Elective laparoscopic myomectomy; 5. Volunteer to participate in this research and signed an informed consent form; 6. The ability to understand and communicate is normal."
"318","4","18","1205","Effects of Transcutaneous Electrical Acupoint Stimulation on Lung Injury during One-Lung Ventilation in Thoracoscopic Surgery","ChiCTR2000038243","2020","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:15.506Z","none","INTERVENTION: trial group:Transcutaneous Electrical Acupoint Stimulation;control group:Nil; CONDITION: Lung cancer PRIMARY OUTCOME: Superoxide dismutase;Malondialdehyde; INCLUSION CRITERIA: 1) For patients undergoing thoracoscopic lobectomy under general anesthesia, the expected operation time is >= 2 hours; 2) Aged >= 18 years; 3) BMI inde X18‐28kg/?; 4) ASA classification I to III; 5) Primary tumor, without radiotherapy or chemotherapy before surgery; 6) Plan to use one‐lung ventilation for lung isolation during the operation; 7) Sign the informed consent form voluntarily."
"319","4","19","1206","Effects of Transcutaneous Electrical Acupoint Stimulation on emergence agitation and inflammatory cytokines in patients undergoing thoracoscopic surgery","ChiCTR2100046756","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:18.753Z","none","INTERVENTION: Experimental group:Transcutaneous Electrical Acupoint Stimulation;Control group:Conventional General Anesthesia; CONDITION: lung disease PRIMARY OUTCOME: Interleukin 6;Interleukin 10; INCLUSION CRITERIA: 1. Patients who intend to undergo thoracoscopic surgery under general anesthesia; 2. Aged 25‐70 years, gender and weight are not limited; 3. American Society of Anesthesiologists ASA classification I‐III, no history of serious systemic diseases; 4. The operation time is estimated to be about 2 hours; 5. Those who agree to accept this trial and sign an informed consent form."
"320","4","20","1207","Clinical study for transcutaneous electrical acupoint stimulation on sleep quality after general anesthesia","ChiCTR1800020349","2018","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:22.010Z","none","INTERVENTION: Group 1:transcutaneous electrical acupoint stimulation;Group 2:blank control; CONDITION: patients after general anesthesia PRIMARY OUTCOME: he total score of Pittsburgh Sleep Quality Index Scale and the scores of seven related sleep factors participating in it on the night and the first night after surgery;Monitoring chart of polysomnography on the night and the first night after operation; INCLUSION CRITERIA: 1 ) Patients who are scheduled to undergo thyroidectomy and lumbar internal fixation for 3h are scheduled to undergo surgery under endotracheal general anesthesia; 2 ) Age 18 ‐ 75; 3)BMI inde X18 ‐ 30K g / ?; 4)ASA Class I to III; 5 ) Voluntary signing of informed consent."
"321","4","21","1208","Effects of Transcutaneous Electrical acupoint Stimulation on Postoperative Delirium in cardiac valve replacement with Cardiopulmonary bypass patients","ChiCTR1900028107","2019","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Effects of Transcutaneous Electrical acupoint Stimulation on Postoperative Delirium in cardiac valve replacement with Cardiopulmonary bypass patients.","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:22.757Z","none","INTERVENTION: group A:Transcutaneous Electrical acupoint Stimulation;group B:Electrical stimulation was applied to the left 2cm of GV24 and GV14;group C:Non‐electrical stimulation ; CONDITION: Postoperative Delirium PRIMARY OUTCOME: Delirium scale (CAM‐CR) score; SECONDARY OUTCOME: the expression of S100 beta protein in serum;the expression of interleukin 17a (IL‐17A) in serum; INCLUSION CRITERIA: 1. Scheduled or limited for cardiac valve replacement with Cardiopulmonary acupuncture bypass patients aged 40 to 75 years old; 2. ASA I‐III; 3. First thoracotomy; 4. Signed the informed consent form."
"322","4","22","1209","Transcutaneous electrical acupoint stimulation for postoperative cognitive dysfunction in geriatric patients with gastrointestinal tumor","ChiCTR2000039131","2020","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Transcutaneous electrical acupoint stimulation for postoperative cognitive dysfunction in geriatric patients with gastrointestinal tumor.","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:23.485Z","none","INTERVENTION: experimental gorup:Transcutaneous electrical acupoint stimulation;control group:Pseudo acupoint stimulation; CONDITION: Postoperative cognition of gastrointestinal tumor PRIMARY OUTCOME: postoperative cognitive dysfunction ; INCLUSION CRITERIA: 1. Patients over 60 years old; 2. The patients who were diagnosed as gastrointestinal tumor under general anesthesia and underwent radical operation of gastrointestinal tumor in Subei people's Hospital of Jiangsu Province; 3. Patients who understand the research content and sign the informed consent form; 4. American Society of Anesthesiology (ASA) grade I‐III; 5. There were no weak patients before operation; 6. Patients with normal D‐dimer before operation."
"323","4","23","1210","Transcutaneous electrical acupoint stimulation combined with rehabilitation training for improving axillary network syndrome in breast cancer: a randomized controlled trial","ChiCTR2300076362","2023","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:26.839Z","none","INTERVENTION: Experimental group:Conventional rehabilitation training+ Transcutaneous acupoint electrical stimulation;Control group:Conventional rehabilitation training; CONDITION: Axillary web syndrome after breast cancer surgery PRIMARY OUTCOME: Assessment of subjective symptoms of axillary reticulum syndrome;Pain;ROM of shoulder;DASH; INCLUSION CRITERIA: (1) Patients diagnosed with breast cancer by pathology and undergoing surgery for breast cancer; (2) Patients who were evaluated for AWS after surgery and not received any interventions; (3)Patients who in line with AWS but without other risk factors for upper limb lymphatic‐related events; (4) Informed consent, willing to accept and cooperate with the implementation of this study"
"324","4","24","1211","Application of transcutaneous acupoint electrical stimulation for postoperative gastrointestinal function recovery in patients undergoing laparoscopic colorectal tumor resection","ChiCTR2400090939","2024","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","Application of transcutaneous acupoint electrical stimulation for postoperative gastrointestinal function recovery in patients undergoing laparoscopic colorectal tumor resection.","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:30.114Z","none","INTERVENTION: experimental group:transcutaneous electrical acupoint stimulation;control group:sham stimulation; CONDITION: gastrointestinal dysfunction PRIMARY OUTCOME: the time to first first flatus after surgery; SECONDARY OUTCOME: the time to first bowel after surgery;Time of first postoperative meal intake;HRV related indicators during acupoint electrical stimulation; INCLUSION CRITERIA: INCLUSION CRITERIA: 1) Patients aged = 18 and = 75 years, regardless of gender; 2) ASA: Level I‐III; 3) Body mass inde X= 18 and = 30 kg/m2; 4) Voluntarily participate in this study and sign the informed consent form"
"325","4","25","1212","Observation on the Clinical Therapeutic Effect of Transcutaneous electrical acupoint stimulation Combined with Chitosan in the Treatment of Knee Osteoarthritis","ITMCTR2025001010","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","TEAS","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:33:33.378Z","none","INTERVENTION: Test group:Chitosan joint injection+Transcutaneous acupoint electrical stimulation;control group:Chitosan joint injection; CONDITION: Knee osteoarthritis PRIMARY OUTCOME: WOMAC;bone metabolic markers;Inflammatory indicators;VAS; SECONDARY OUTCOME: SF‐12; INCLUSION CRITERIA: (1) Meets KOA Western and Traditional Chinese Medicine diagnostic criteria and conforms to Kellgren and Lawrence imaging grading II‐IV levels; (2) Age range of 50‐70 years old; (3) The patient has normal intelligence no language communication barriers is willing to receive treatment and can cooperate with the doctor to successfully complete the operation and testing items; (4) The patient agrees and signs the consent form."
