"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"2011","21","11","3829","Effect of Electroacupuncture Intervention at Different Time-points on Locomotor Function and Apoptosis in Rats with Acute Spinal Cord Injury","Li","2016","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:13.216Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2012","21","12","3832","Neuroprotective effects of electroacupuncture on Ren and Du vessels through anti-inflammation in transient focal cerebral ischemia rats","Deng","2016","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:13.709Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2013","21","13","3835","Electroacupuncture pretreatment induces rapid tolerance to bupivacaine cardiotoxicity in rats","Gao","2016","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:14.147Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2014","21","14","3836","Antagonism of cannabinoid receptor 1 attenuates the anti-inflammatory effects of electroacupuncture in a rodent model of migraine","Zhang","2016","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:14.584Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2015","21","15","3837","The Protective Effect of Transcutaneous Electrical Acupoint Stimulation (TEAS) on Aged Patients Undergoing Lower Extremity Arthroplasty: A Single-Center, Double-Blinded, Randomised Controlled Trial","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration or study protocol reports no primary participant results.","ClinicalTrials.gov registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:14.994Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2016","21","16","3840","Impacts on thepregnancy outcome in the mice of controlled ovarian hyperstimulation treated with acupuncture at different time points","Zhu","2016","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:15.472Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2017","21","17","3841","Effects of Acupuncture Stimulation on Systemic Inflammation in Patients Undergoing Video-assisted Thoracoscopic Lobectomy Surgery","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration or study protocol reports no primary participant results.","ClinicalTrials.gov registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:15.882Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2018","21","18","3844","Study on effect of voltage-gated calcium channel protein in meridian tissue cells exciting conduction","Du","2016","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:16.287Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2019","21","19","3845","Improvement of Postoperative Immunosuppression in Patients Receiving Coronary Artery Bypass Grafting by Transcutaneous Electrical Acupoint Stimulation: Study Protocol for a Double-blind Randomized Controlled Trial","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration or study protocol reports no primary participant results.","ClinicalTrials.gov registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:16.901Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2020","21","20","3849","The sedation effect of electro-acupuncture on bilateral Zusanli (ST 36) and neiguan (PC 6) in general anesthesia may not be mediated by the benzodiazepines-GABA pathway","Zhu","2016","English","no","No","EXCLUDE_SURROGATE_ONLY","The trial evaluated anesthetic depth and physiologic mechanism without an eligible clinical perioperative outcome.","The trial evaluated anesthetic depth and physiologic mechanism without an eligible clinical perioperative outcome.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:17.322Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2021","21","21","3851","Perioperative Transcutaneous Electrical Acupoint Stimulation for Enhanced Recovery After Laparoscopic Colon Surgery:a Multi-center Randomized Controlled Clinical Trial","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration or study protocol reports no primary participant results.","ClinicalTrials.gov registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:17.706Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2022","21","22","3853","Auricular Percutaneous Electrical Nerve Field Stimulation for Postoperative Pain Control in Adults","Unknown","unclear","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention.","No eligible perioperative EA/TEAS intervention.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:18.104Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2023","21","23","3854","Non-invasive treatment to grade 1 essential hypertension by percutaneous laser and electric pulse to acupoint with music: A randomized controlled trial","Zhan","2016","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or diagnostic procedure; no eligible perioperative operative study.","Non-surgical condition or diagnostic procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:18.594Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2024","21","24","3857","Assessment of the Effectiveness of Ultrasound-guided Acupuncture in the Management of Carpal Tunnel Syndrome","Unknown","unclear","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or diagnostic procedure; no eligible perioperative operative study.","Non-surgical condition or diagnostic procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:19.005Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2025","21","25","3859","Electroacupuncture protects against articular cartilage erosion by inhibiting mitogen-activated protein kinases in a rat model of osteoarthritis","Liao","2016","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:19.590Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2026","21","26","3861","Effectiveness Specific Manual Therapy in a Multimodal Physical Therapy Treatment in Patients With Tinnitus and Temporomandibular Joint Disorder.","Unknown","unclear","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or diagnostic procedure; no eligible perioperative operative study.","Non-surgical condition or diagnostic procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:20.085Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2027","21","27","3863","Combined Electroacupuncture and Auricular Acupuncture for Postoperative Pain After Abdominal Surgery for Gynecological Diseases: A Randomized Sham-controlled Trial","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration or study protocol reports no primary participant results.","ClinicalTrials.gov registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:20.787Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2028","21","28","3864","Does Site-specific Trigger Point Dry Needling Evoke Segmental Neuromodulation in the Lower Extremity and if so, do These Changes Make an Impact on the Subject's Disability?","Unknown","unclear","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or diagnostic procedure; no eligible perioperative operative study.","Non-surgical condition or diagnostic procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:21.156Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2029","21","29","3866","Effect of Electroacupuncture at Distal and Proximal Acupoints on Expression of Spinal p 38 Mitogen-activated Protein Kinase and Cyclic Adenosine 3',5'-monophosphate in Rats with Lumbago","Long","2016","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:21.508Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2030","21","30","3867","Effect of Electroacupuncture Intervention on β-endorphin Levels of Hypothalamus and Spinal Cord Tissues in Rats with Pelmatic Incisional Pain","Jia","2016","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:21.971Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2031","21","31","3869","A Prospective Cohort Study of Electroacupuncture Deep Needling Protrusion of Lumbar Intervertebral Disc the Five Acupoints in the Treatment of Lumbar Disc Herniation","Unknown","unclear","English","no","No","EXCLUDE_NOT_RANDOMIZED","The study did not use randomized allocation to an eligible comparator.","The study did not use randomized allocation to an eligible comparator.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:22.658Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2032","21","32","3872","Translating neuromodulation into molecular medicine","Ulloa","2016","English","no","No","EXCLUDE_SECONDARY_RESEARCH","Review or secondary publication rather than a primary randomized participant report.","Review or secondary publication rather than a primary randomized participant report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:23.031Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2033","21","33","3874","Effect of Acupuncture on Inflammation and Immune Function After Craniotomy","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration or study protocol reports no primary participant results.","ClinicalTrials.gov registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:23.691Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2034","21","34","3875","Randomized-Controlled Trial of Acupuncture for Chronic Pain After Breast Cancer Treatment","Unknown","unclear","English","no","No","EXCLUDE_LATE_REHABILITATION","Acupuncture treated chronic pain after breast cancer treatment rather than beginning by postoperative hour 24.","Acupuncture treated chronic pain after breast cancer treatment rather than beginning by postoperative hour 24.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:24.066Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2035","21","35","3876","Effect of Combined-acupoint or Single-acupoint Stimulation Before Surgery on Post Mastectomy Pain: a Multicentre Randomised Controlled Trial","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov registration or study protocol reports no primary participant results.","ClinicalTrials.gov registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:24.617Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2036","21","36","3877","Electroacupuncture of ""Quchi"" (LI 11) Inhibits the Elevation of Arterial Blood Pressure and Abnormal Sympathetic Nerve Activity in Hypertension Rats","Tan","2016","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:24.996Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2037","21","37","3878","Neuropathway involved in the ameliorating effect of electroacupuncture at ST36 on gastric slow wave dysrhythmia in rats","Zhang","2016","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:25.348Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2038","21","38","4097","Effect of Transcutaneous Electrical Acupoint Stimulation(TEAS) on the Incidence of Hypotension After Spinal Anesthesia in Patients Undergoing Cesarean Section: a Prospective, Randomized Controlled Trial","Unknown","unclear","English","no","No","EXCLUDE_NOT_GENERAL_ANAESTHESIA","The procedure used spinal anesthesia or labour care rather than general anaesthesia.","The procedure used spinal anesthesia or labour care rather than general anaesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:25.903Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2039","21","39","4098","Peripheral nerve stimulator-induced electrostimulation at the p6 point reduces the incidence of post-spinal hypotension in patients undergoing post-trauma orthopaedic surgery","AlRawahi","2013","English","no","No","EXCLUDE_NOT_GENERAL_ANAESTHESIA","The procedure used spinal anesthesia or labour care rather than general anaesthesia.","The procedure used spinal anesthesia or labour care rather than general anaesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:26.254Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2040","21","40","4099","Clinical effectiveness of bee venom acupuncture and physiotherapy in the treatment of adhesive capsulitis: A randomized controlled trial","Koh","2013","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or diagnostic procedure; no eligible perioperative operative study.","Non-surgical condition or diagnostic procedure; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:26.606Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2041","21","41","4100","Complications and revision rate compared by type of total elbow arthroplasty","Park","2013","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS intervention.","No eligible perioperative EA/TEAS intervention.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:45:27.054Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2042","21","42","3284","Effect of moxibustion on Nogo/neurotrophin receptor signaling pathway in rats with cerebral ischemia/reperfusion injury","Min","2022","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:46:42.515Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2043","21","43","3285","Effect of Transcutaneous Electrical Acupoint Stimulation on Postoperative Complications After Cranial Endovascular Treatment","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","Trial registration or study protocol reports no primary participant results.","Trial registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:46:44.355Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2044","21","44","3286","Efficacy and Safety of Rituximab Plus Zanubrutinib and Lenalidomide for Relapsed and Refractory Diffuse Large B Cell Lymphoma, a Multicenter, Open and Prospective Clinical Trial","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","Trial registration or study protocol reports no primary participant results.","Trial registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:46:46.254Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2045","21","45","3292","The Use of Electroacupuncture (EA) to Affect Pain, Function and Quality of Life in Patients With End Stage Knee Osteoarthritis (KOA) on a Total Knee Arthroplasty (TKA) Waitlist","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","Trial registration or study protocol reports no primary participant results.","Trial registration or study protocol reports no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:46:48.338Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2046","21","46","3296","Effect of moxibustion at ""oppositely-located points"" on neurogenic bladder after spinal cord injury and endoplasmic reticulum stress pathway in rats","Wei","2022","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:46:50.362Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2047","21","47","3299","Comparative effect of dense-and-disperse versus non-repetitive and non-sequential frequencies in electroacupuncture-induced analgesia in a rodent model of peripheral neuropathic pain","Chao","2022","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:46:52.294Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
